Composite Element REF	Hugo_Symbol	Group	TCGA-KL-8323-01	TCGA-KL-8324-01	TCGA-KL-8325-01	TCGA-KL-8326-01	TCGA-KL-8327-01	TCGA-KL-8328-01	TCGA-KL-8329-01	TCGA-KL-8330-01	TCGA-KL-8331-01	TCGA-KL-8332-01	TCGA-KL-8333-01	TCGA-KL-8334-01	TCGA-KL-8335-01	TCGA-KL-8336-01	TCGA-KL-8337-01	TCGA-KL-8338-01	TCGA-KL-8339-01	TCGA-KL-8340-01	TCGA-KL-8341-01	TCGA-KL-8342-01	TCGA-KL-8343-01	TCGA-KL-8344-01	TCGA-KL-8345-01	TCGA-KL-8346-01	TCGA-KM-8438-01	TCGA-KM-8439-01	TCGA-KM-8440-01	TCGA-KM-8441-01	TCGA-KM-8442-01	TCGA-KM-8443-01	TCGA-KM-8476-01	TCGA-KM-8477-01	TCGA-KM-8639-01	TCGA-KN-8418-01	TCGA-KN-8419-01	TCGA-KN-8421-01	TCGA-KN-8422-01	TCGA-KN-8423-01	TCGA-KN-8424-01	TCGA-KN-8425-01	TCGA-KN-8426-01	TCGA-KN-8427-01	TCGA-KN-8428-01	TCGA-KN-8429-01	TCGA-KN-8431-01	TCGA-KN-8432-01	TCGA-KN-8433-01	TCGA-KN-8434-01	TCGA-KN-8435-01	TCGA-KN-8436-01	TCGA-KN-8437-01	TCGA-KO-8403-01	TCGA-KO-8404-01	TCGA-KO-8405-01	TCGA-KO-8406-01	TCGA-KO-8407-01	TCGA-KO-8408-01	TCGA-KO-8409-01	TCGA-KO-8410-01	TCGA-KO-8411-01	TCGA-KO-8413-01	TCGA-KO-8414-01	TCGA-KO-8415-01	TCGA-KO-8416-01	TCGA-KO-8417-01
cg21167159		NA	0.560529678766759	0.853283693738254	0.576339710893275	0.931068463209734	0.906875957621356	0.914721132217688	0.749047650299978	0.568450751428425	0.924570737512736	0.652948602683252	0.879228874681357	0.619039275741591	0.518917187643769	0.617398577923605	0.583783126137221	0.633618874655692	0.579209524091548	0.627937777742376	0.55622468686608	0.891128042845793	0.649729154718225	0.647041121927298	0.916495978298107	0.839109742597846	0.556615637159291	0.635223741586785	0.569924706923836	0.703521715641032	0.583088524751032	0.931027518133452	0.909094052747188	0.603588834108572	0.732521144469769	0.597012603737848	0.852264316180516	0.897991406287434	0.639255880935334	0.603420908178173	0.586422349610983	0.645403170548704	0.87728918569012	0.82330110632601	0.844021224854682	0.585445777646199	0.635923944422227	0.605298240051346	0.624442013598983	0.899677012714315	0.613763464636801	0.952190500226058	0.903127478770171	0.890226855592446	0.877893672068554	0.771959465085006	0.904610695833201	0.852037828735178	0.779863326848836	0.564376213326874	0.736903430541532	0.896082110631377	0.702911176155234	0.558832904373741	0.544960175393062	0.586132765875119	0.877540574766975
cg21222430		BodyBody	0.0994318184021064	0.033391118422309	0.0551897464084802	0.0426073106514634	0.0526608163516209	0.0484480265358752	0.0520807353288827	0.0581190426952795	0.0532964918511632	0.0446672037220683	0.053748380997812	0.0602714199459814	0.0567738100227747	0.0374475035110209	0.0463536823657848	0.0525807356242805	0.0425341764027533	0.0420043408421618	0.0411530682920658	0.0517161816095724	0.0453763031311374	0.0412438199329975	0.0447189123077465	0.0612916725125256	0.0386010592688604	0.0533018199578331	0.034459519504532	0.0423776496601299	0.0483166179567034	0.0497968373258124	0.0450744840115852	0.036916291763201	0.0376146997514454	0.0501558149671339	0.0411864464734633	0.0576990872746198	0.041416809161535	0.0504280828091533	0.0392555116213203	0.0417333791819744	0.063205420302846	0.0460330743513716	0.0485663708929492	0.0449544331344866	0.040107999019976	0.0336964646083745	0.0571867470540404	0.0452141485254896	0.0517455342536633	0.0508010113129549	0.0561029783418305	0.0443590472692124	0.0396735929062948	0.044981975987392	0.0532004718825239	0.041919711558984	0.0458700651661663	0.0584735093876865	0.0409266216012635	0.0526774079577621	0.0423382090905839	0.0376941795413372	0.0405836432329956	0.0541660468142627	0.0517508627678458
cg21270593		Body	0.991377026265851	0.991238004579271	0.99164235763095	0.989588055465545	0.992401890800876	0.991513070231446	0.988117902155745	0.990280014665532	0.991484182428372	0.989474281150293	0.990775893705202	0.990181078457984	0.99159381471331	0.992402032011704	0.990423624527634	0.989618852652812	0.991861171085944	0.99084684900735	0.992110350023411	0.990944161265999	0.991844141189599	0.991918639863407	0.992542560573244	0.989780502615491	0.992687059887726	0.987792376308128	0.991887624974171	0.991563683509183	0.990634824006125	0.992385313699599	0.989689368278988	0.990727438301852	0.989343767473632	0.991526514133065	0.991318768236013	0.9913081455131	0.988672514500352	0.991263080690293	0.989777282516597	0.990773175277528	0.991012390360464	0.990135557114869	0.989383721910341	0.991685610025536	0.99003271530667	0.991312427134402	0.990427105106176	0.991612378213398	0.991094244111001	0.991821442546163	0.991079698659853	0.990865131715128	0.989458673972767	0.990712697061822	0.991455480702179	0.990551204352719	0.990342865047123	0.989380100954588	0.987832742830878	0.99146823741655	0.990784588242361	0.99133107206833	0.992123764010387	0.990545606161452	0.989689343031301
cg21405195		TSS1500	0.888800721187516	0.903299392019342	0.919332103597967	0.911717327930918	0.93175905852135	0.901203471956422	0.934752768356708	0.90350278710588	0.914475300800225	0.929032370270653	0.912878676417739	0.922722560431404	0.913341204935726	0.931309380450633	0.911488301597871	0.942673075759882	0.93069912700109	0.947426595477628	0.915149427794638	0.947031511620945	0.899320408785637	0.905845027727807	0.924216071443626	0.899465835193908	0.884133825752911	0.936877230816169	0.928651623774036	0.913635513840564	0.929072732241469	0.909392017920976	0.924135017209297	0.907194926961549	0.930293977359553	0.902116249484329	0.745442555564509	0.916181228769302	0.925918677543057	0.91124657676395	0.918848848893956	0.93464796519407	0.898204136371963	0.937728431556041	0.800148589388743	0.924449563000669	0.90429552831653	0.906996331807074	0.879795532045714	0.921425191350283	0.894083094087725	0.909869350674699	0.920034699546648	0.94061037501565	0.746269224970527	0.903319012267767	0.925317281177974	0.89482687866735	0.875341078128354	0.935529394496784	0.905099022954499	0.882103944078898	0.915335438919283	0.920336526305237	0.562730096670095	0.928826708670641	0.898832703749734
cg21480743		NA	0.0395273909031525	0.0363289110983178	0.0411750347704985	0.0784133071501771	0.0803705902298633	0.055529287592646	0.197471514305487	0.0456587349571505	0.0869625168275647	0.138976673532032	0.265112770134157	0.0930130454995821	0.11175978034485	0.107190262840919	0.0455095799296587	0.101101874170345	0.0447674850092378	0.0831603615934878	0.0440212238283334	0.127958651367254	0.101114900107738	0.0644091239353392	0.0848017376465201	0.04890518943767	0.0477930028731523	0.0679072433031171	0.0460129615638333	0.136053484927791	0.0606045045853354	0.0357575800529531	0.0513923028631229	0.0655843543635659	0.134079967133147	0.0313457020301819	0.0805393924809604	0.0716395309810567	0.0588748505038429	0.0932908195039031	0.0561024740774095	0.135251280032515	0.065395911368193	0.128532615881105	0.195484169651173	0.0688943785225731	0.0712140590259192	0.127363385597149	0.110963275584612	0.0634490419882812	0.0683990980565233	0.0589691333818227	0.10881088796414	0.0898593851866813	0.0776867740953157	0.170376955869181	0.0608255468168574	0.0914464731292594	0.104979440869676	0.067597614571676	0.124714054226617	0.0383285041364688	0.110569067234967	0.0636008793054596	0.112356526470501	0.0587795753230047	0.0692352199879772
cg21588305		1stExon1stExonBody5'UTRBody5'UTR	0.913369104778276	0.899159583804095	0.892438945011584	0.9230547104606	0.939131655504278	0.897336019233068	0.906544434368255	0.902930504058	0.915059349379833	0.895954054370519	0.899521698210305	0.915645192899666	0.93256564632876	0.927543448478661	0.921715750791574	0.885432235766544	0.919350461106189	0.888480150204517	0.898032320448418	0.89744145396964	0.928187944418641	0.935123531043481	0.940583004620218	0.938789047175404	0.921405892236376	0.90930102230401	0.9222263132034	0.879907544430267	0.931664795471468	0.949728760609781	0.9152512998946	0.9071189609795	0.897172775218245	0.924443160506346	0.897765683174754	0.905266320669137	0.863047175051891	0.908956333667592	0.892887990958344	0.881014623744024	0.92647754922058	0.895794817439165	0.925651702285037	0.894590853008682	0.938032845663085	0.927198280208547	0.880435628085973	0.920776226335403	0.90234628424906	0.92512316103129	0.910101666251747	0.9110194734817	0.897142069519597	0.85027310613063	0.942478115718661	0.880048790420156	0.917704811169632	0.873471481648223	0.896054535078558	0.951877006916005	0.910117621471953	0.901457575154827	0.899517475596563	0.902218735381746	0.902811043067594
cg21602520		1stExon	0.088551147865309	0.0686251882977396	0.0612936056873195	0.169745571687627	0.160904252553448	0.0977540345475903	0.122260985281508	0.10408533614041	0.113031866689679	0.2120749676113	0.338416635877265	0.190016678587158	0.106043680371779	0.138329548459906	0.215858424572739	0.151812934472687	0.0784271725746614	0.154152251076636	0.0702947917620225	0.101749526161138	0.210431052593612	0.209309105694084	0.0990471720124348	0.0684937641426397	0.0991895013063503	0.189477912927952	0.118720135292789	0.263314723504222	0.081130563782705	0.0849411970682402	0.114849959363092	0.192099813704234	0.255253719644405	0.0895574056836069	0.173798295035935	0.0806281091703795	0.15758079995786	0.121655607351342	0.164944023071561	0.140005897213842	0.0780424885638666	0.454383245287814	0.108943441542557	0.186351044222428	0.182272939961304	0.167101149092069	0.283330025486415	0.166297325923062	0.129477891151131	0.106099438767398	0.301089348981299	0.174830108648737	0.435581885143546	0.241044941108776	0.138584415581411	0.137384111926563	0.193178005496307	0.122778911604047	0.204820586482647	0.234322054082457	0.234345351883198	0.108349877192512	0.166416863903167	0.113793564218049	0.0952063056897244
cg21625881		1stExonTSS1500	0.776464309180819	0.426702933154076	0.496904719349821	0.492356102525556	0.501043220806085	0.492734338778823	0.481504063547402	0.482380190155208	0.452824723966058	0.469805604165737	0.489920327524512	0.468602848274654	0.755705861726744	0.35091764257582	0.473071413363328	0.477936575234635	0.533741344909057	0.473747303717618	0.461990792284929	0.485277544174244	0.493662970493497	0.457309061536201	0.496472378760269	0.425302645567803	0.45691607146353	0.437360010847642	0.470815914482356	0.4801135387056	0.50204780438863	0.438088113337617	0.774516371876693	0.460468563217115	0.580318296750165	0.473897300246233	0.445575541648883	0.439187412010182	0.471056613811315	0.453403006874265	0.463425834014296	0.483353504253465	0.714961703280367	0.506196604745641	0.46826790659684	0.484291332597966	0.484443101230771	0.214501124866843	0.285112101883175	0.515999236095778	0.803807739250799	0.495452641655895	0.509254390004945	0.5034673955893	0.306987914413618	0.472487541930381	0.472227599015386	0.4488673644601	0.69332360638048	0.469450303128994	0.452356136011209	0.421606863025858	0.469612624523333	0.539235103029875	0.43964530717123	0.450352647534814	0.463799393098487
cg21808053		TSS1500TSS1500	0.253021216563724	0.785853827790927	0.925398297335549	0.699219013784027	0.541877608858878	0.893363293620477	0.748688113790668	0.283202791617833	0.850999022653284	0.311357872099845	0.377108798533745	0.70117257732766	0.202690752875002	0.249634002275497	0.268172550444875	0.280858854012132	0.897540188476983	0.297842518175324	0.786438876257854	0.300724082175493	0.332557014007283	0.747026915781456	0.242953089682793	0.947944153220706	0.250842281016511	0.496328518260249	0.804125219475413	0.348036855281092	0.919213204847776	0.869679915068327	0.781593472818458	0.729716671820833	0.562707352077759	0.113412832705111	0.333643794451457	0.870139453448602	0.472948176487471	0.744879140666503	0.815333523773655	0.254084470082768	0.246175365860126	0.318112560367022	0.331673610994638	0.834826390631221	0.211719029899707	0.230093647455133	0.673146048453346	0.348687830044807	0.198817883867017	0.18974054370835	0.565600803424505	0.360705493440637	0.368378529545537	0.447165213679404	0.203864669068062	0.755912252398844	0.679774399521921	0.879855937634421	0.332280522719674	0.805023615922125	0.278812075825624	0.245200669763643	0.719606884193721	0.350552659387747	0.240515365304913
cg21870668		TSS200TSS200TSS200TSS200TSS200TSS200	0.432076274525805	0.442844013201762	0.439559377543956	0.717549586398947	0.54161968779012	0.56061034401777	0.893103720658751	0.850400163961	0.400541248783524	0.471897607870843	0.703655254900912	0.48350490979707	0.52141109777115	0.289587199665027	0.396305692968466	0.749949125200642	0.898318012878206	0.576057214304756	0.909915262393764	0.411674829027076	0.840060859393486	0.44930065657258	0.882176973370436	0.456094107899894	0.902497694855496	0.451532644896495	0.457527033609082	0.427779500700202	0.376870016699718	0.456436570194808	0.896493240181282	0.624963360336073	0.534813902195038	0.411663645779594	0.294301086717595	0.929886128561493	0.219678725545644	0.658710355452427	0.431308814870088	0.370897600471544	0.915331644649796	0.700460865794252	0.383769532919964	0.441556672107592	0.269708472996701	0.678467987736101	0.277627982548037	0.263463019153337	0.914610802334844	0.346217319930105	0.498152787284774	0.421728334270708	0.155934170782755	0.566689066980652	0.67283682538964	0.401753814829623	0.475173610419488	0.810926359261183	0.883304310426918	0.549735811273008	0.733424963869715	0.363498435818409	0.46061633084239	0.498033202167707	0.489089518996494
cg21906716		NA	0.934718162053579	0.895097457432783	0.948660584193895	0.931265653862503	0.91732784084102	0.78270585100692	0.935380693146967	0.923436602187246	0.936113374544357	0.937181839802474	0.936072055066081	0.93656311536796	0.914636198298958	0.943866920729337	0.943001433811838	0.933674970480786	0.95077689919314	0.96610626742055	0.93731200053214	0.941099258364777	0.948932357809036	0.945155242630294	0.941837017367676	0.92024662719892	0.931763553594626	0.932963839443633	0.938738778458529	0.936764424484765	0.92166285640057	0.934580074650949	0.938580481535026	0.941475702250552	0.945237354608274	0.944095546162552	0.781749170156483	0.928607249105277	0.921321839110878	0.9355048736485	0.940494343637149	0.946007696100684	0.927505295512804	0.939829496033111	0.924945098310694	0.95424566791814	0.936109771736698	0.943295491673329	0.929189584288579	0.94942229920586	0.934415952461347	0.94276395604754	0.941684970954796	0.93305994542869	0.306158117713788	0.947022780404839	0.952892592055702	0.934239990656824	0.901378552970928	0.930706160016126	0.936644652948149	0.914685885577646	0.951987263473829	0.939341404140549	0.920266285401509	0.936372382391261	0.935938608910525
cg21966410		TSS1500TSS1500TSS200	0.517488668375071	0.0930368486114924	0.552335930217248	0.0504163256132157	0.190636505163679	0.0376438458277352	0.191000031098632	0.0804561621578349	0.192112753890642	0.0531893248784193	0.0961689955969414	0.263188170089541	0.0560601441471961	0.257474183382172	0.0451535783393652	0.0502503924933641	0.600930087027622	0.0396104924415112	0.0481201752665343	0.300285309674672	0.0411450368856864	0.111744064298455	0.0401414274451714	0.0425885913152614	0.272643560860721	0.0544521628694295	0.0433425203708695	0.544657700821534	0.0475659384341939	0.0355047199368481	0.0326097233097309	0.0472282680305831	0.0398042854561912	0.155043665035797	0.04960622524506	0.153779484545153	0.195074925495809	0.0443043185301667	0.183645434074282	0.0540530872591497	0.0430726930275535	0.0501839719183661	0.1173881753148	0.169301632808537	0.245636854683204	0.191161284892213	0.455989436085099	0.577234738305439	0.10589875105683	0.0420032315045552	0.214984429036591	0.309117663627171	0.0536598957386834	0.0577344948534033	0.143532536757994	0.0389529053381473	0.0557315073986063	0.0375252401052442	0.269965676070416	0.0432830554762239	0.0312741350876923	0.146603738485406	0.168767545003626	0.0448498951594199	0.193498842239314
cg21988465		1stExonBody	0.513177173326378	0.526970816693913	0.579156903740221	0.579107956671816	0.539158005595938	0.720292103622143	0.592213926776535	0.581218251166609	0.568040602949172	0.556692669437955	0.528973374106174	0.512934766308261	0.930328090073636	0.690936726318169	0.534087434009131	0.530804041643067	0.620088535590894	0.53621195237338	0.453885022124951	0.515544345148553	0.248197101682126	0.602252817022132	0.527095215271733	0.571733273182642	0.493467856516386	0.246128359409872	0.527808819046675	0.439300303638655	0.54464314941218	0.548627337628574	0.425253352760306	0.680842272735362	0.656147250707799	0.580618804685688	0.241570208541376	0.601984376494979	0.169051025431549	0.534036193484949	0.541906711482993	0.634731231261855	0.91452866821027	0.671944300352534	0.207823274288802	0.549301584547947	0.525224258634155	0.914135268806447	0.514580958532222	0.483690687011873	0.464073426849811	0.553956968875423	0.46432388552698	0.540339805638361	0.173087860741842	0.522084397144487	0.47131735270691	0.460594933097551	0.629111202170427	0.516717246560615	0.483680688604605	0.422137080400987	0.372169138637038	0.506233820302642	0.482230777875774	0.387775827675787	0.4214104990277
cg22037648		BodyBodyBody	0.027029730226288	0.0119896252732013	0.011846433623572	0.0156570698839306	0.0125707113592117	0.0285618380003537	0.132207202250401	0.067203924671967	0.0107373514008312	0.0106050575918456	0.0124813445140993	0.0480452692448037	0.0285697992753003	0.0127491356914791	0.0360499294259736	0.0410989154508939	0.0810304629085586	0.0126854001710916	0.032775683108921	0.0152409333534848	0.0271127948585748	0.0837190392909489	0.00981756008298025	0.0112588068346963	0.099859146120384	0.021750887074466	0.0184600368652353	0.0315501303750441	0.0213283772087417	0.0358149917391343	0.0840640479215113	0.0109163497702279	0.0223009552420047	0.010880633298143	0.0120066169144254	0.0103127849293222	0.0342549556247605	0.0122900064765717	0.0372428830621728	0.0119598673738612	0.0219034004103924	0.459254490135767	0.373292376192436	0.011396556857618	0.0105836826522062	0.0214229677874157	0.0174964566223683	0.083407387734547	0.224774832135221	0.0150235056778091	0.0142109453273429	0.0139711766429728	0.0756776629697655	0.0120802564018571	0.0158386374826055	0.0138538800811167	0.0132544140544513	0.0195240739269404	0.0178800618877752	0.0138008716497905	0.0111847257687562	0.0187782447896115	0.192613960031494	0.0124440105409075	0.0105268617178955
cg22125370		Body	0.0871019797092431	0.0918851639971243	0.0708857498452875	0.0788552599640518	0.0756417656421217	0.0782733747727616	0.065581988225623	0.0653729511003261	0.0534991719743032	0.0834812764939857	0.0655701944794285	0.0840982805497529	0.0687747035430098	0.0615361131315902	0.0672388844684716	0.0963458169364296	0.0587316410485691	0.0719949098005464	0.0910759080849888	0.0628960627675349	0.0742392701722747	0.0356419022111248	0.0658657095445058	0.324968534241847	0.0691678181388271	0.0993947649925166	0.0818625493379271	0.0537176215699209	0.0676037496703163	0.221485936823522	0.121768096027772	0.0850214819015572	0.0459918535633771	0.0707892752392637	0.0645610854140451	0.29225672498784	0.0617023561916142	0.0889435536028752	0.064906347738847	0.0796083267913154	0.0780465851572371	0.428633950136964	0.0699595398479778	0.0944054092159628	0.0889399783294941	0.0929210189378972	0.0835666412083326	0.0536598388712283	0.0871144100348545	0.108202987762735	0.0622064176610804	0.0846492171346155	0.108171326474331	0.0839295310035153	0.0988025456193705	0.0707498730689491	0.0804480319808103	0.074239857308225	0.115864241253027	0.0887307748403872	0.0814452894445688	0.0806775453812473	0.0826063235535462	0.0622856130000128	0.0780462462830188
cg22126032		NA	0.0969243444996248	0.0970361489851709	0.119299251676949	0.113339581762936	0.125433305281085	0.103047148543161	0.0896120306357547	0.132253131983363	0.0902883426487156	0.0881024538581971	0.139211799003595	0.0989079174187069	0.0955350300997177	0.107535849497736	0.0954077221453245	0.107716208594488	0.111599014070886	0.086510898814433	0.122070280518025	0.0842622003132405	0.138037035348064	0.111699763579119	0.126254642605177	0.13762045940796	0.0877665152982749	0.114666585020646	0.103030605177644	0.0819105659411074	0.0986268373445889	0.110130969079587	0.0840555987765953	0.114911752525216	0.0961087077215096	0.084862398072599	0.122082617191247	0.115772824108882	0.0862282716347623	0.109400854841262	0.0982451175128323	0.107975074570086	0.103183424960258	0.0920379677822349	0.125843417194478	0.114577449845442	0.100119480422295	0.106485238773489	0.113646028210743	0.159313888641533	0.134924502391751	0.137020320359713	0.137625669134715	0.095199732707001	0.105355391438554	0.0969335126988967	0.119767374365138	0.117195324176479	0.0993074870431251	0.0854874285060319	0.113304580069032	0.084428943575856	0.109648024010271	0.0929367138223109	0.0936209786972481	0.0958112264487271	0.102424713471952
cg22172494		TSS1500TSS1500	0.745421133078704	0.394193976956121	0.408341110850223	0.666613353645516	0.725806578113564	0.812267623914657	0.427585044442603	0.754792575850213	0.629310161856742	0.443712931171493	0.599682242834495	0.400591009852595	0.440354466239517	0.401440554602369	0.387118224701545	0.585998767384074	0.384526989775488	0.417376611378532	0.390124445740334	0.456531136531105	0.426842441179995	0.402290864188313	0.711998518984377	0.654890117576231	0.701833910253601	0.268185628485929	0.423743998667827	0.417809388017332	0.426594696362176	0.799067142101875	0.407627082353333	0.398695095755936	0.6245662037968	0.413339632295931	0.200100910457024	0.354408854818412	0.479792234549773	0.409346031772771	0.252232299692659	0.432129292673065	0.502221400784652	0.671580266208378	0.391488805473099	0.286710187097839	0.411699969075831	0.65618972852961	0.387647969166086	0.410369350189341	0.413569774868054	0.160144494905097	0.452101289096895	0.644940826777705	0.585074088948483	0.417681622242698	0.611353992711614	0.415748233279395	0.406129595313895	0.394939291766143	0.392957462872077	0.695626259248876	0.408098810933044	0.397413110984562	0.389524530937089	0.2609862458308	0.389175025164768
cg22183706		Body	0.421846439571972	0.22907659043505	0.0314159999957286	0.0491110243429988	0.0516752277282049	0.0891628899027346	0.0568445092155535	0.0572109235230814	0.0476284947124186	0.0509127182820071	0.159645572048366	0.492254305431687	0.0717904184010932	0.362726587303476	0.035287866423782	0.0733270029170182	0.079428154102232	0.0478316113260953	0.0853728093365936	0.0652101471251426	0.0465258217756442	0.0864418595327013	0.108873123967701	0.0566869080507123	0.149384115682131	0.0826035456506523	0.0337747583638031	0.210740101155038	0.060462255355877	0.0568618406316213	0.0340034661770697	0.0358592510562953	0.160717254463429	0.0363121501466464	0.0420067454275847	0.0534252201330427	0.0395253720265624	0.0493100695968429	0.05922831341491	0.0413931743310368	0.0502513933212319	0.117500923463832	0.06599109163068	0.0397227020546081	0.0599980629683632	0.186584704692443	0.356885074105149	0.255906027234614	0.10665008473889	0.0435735983899129	0.28044561027302	0.169887524622621	0.0481911197012993	0.110479148770923	0.114820381750987	0.0867984526726245	0.0487789265715333	0.0924448617860423	0.0823399241286246	0.0924199762299237	0.0438891031499606	0.239711095760749	0.045515515349689	0.159248460367548	0.0767075465020808
cg22215728		TSS200TSS200TSS200TSS200	0.0686868786997778	0.0501948319782962	0.0308287467051985	0.0651341009787178	0.0678849021549054	0.0250638292058216	0.0565985380621927	0.0471443951005379	0.0466788180632739	0.0918275014765518	0.171500874541512	0.0751265387427665	0.0670244461973963	0.0499595435833611	0.0440492928278124	0.0804070511388682	0.0353700159488124	0.0685640554327189	0.0348425760110172	0.0350224617620529	0.0694030536551833	0.0994399681823281	0.0527866508623362	0.0351324467453562	0.0933481485727196	0.0454555684990785	0.0380442738988164	0.0948364419622711	0.0421175152735781	0.0387265347127834	0.0645306132499499	0.0832662815755774	0.0871512272113166	0.0346038364233048	0.0645508100741496	0.0835198311301859	0.0361014740395925	0.050134560846867	0.0551132040708614	0.0484302829345861	0.0423104852049065	0.538417880815067	0.0666590805434114	0.0439841824453286	0.0413472961751808	0.0441059509176336	0.0692210463646784	0.0637527466507359	0.0545766409665504	0.0535368238222302	0.0845858443820858	0.109884080192368	0.0637493017444642	0.101356485625931	0.0515526913907109	0.0485402743280525	0.054382320672429	0.073832266304717	0.0653053551819658	0.0684152548968713	0.0932181422592187	0.0758287774675756	0.0859275936641147	0.0636093203031903	0.0704189875240776
cg22354595		Body	0.479848901955004	0.447372053034273	0.475579739629632	0.568512368300112	0.592401934120751	0.486723825138685	0.450416321449095	0.546329007430509	0.516376475962011	0.527970109534255	0.572410521978505	0.455607141741687	0.46135994096561	0.462130404208702	0.470876370390569	0.487350872135807	0.460919496318782	0.533497146768366	0.88325002521791	0.486344352336297	0.543817689664382	0.466245558654574	0.481728010953718	0.515249981877096	0.491117305192139	0.437713453642754	0.466659860027864	0.503725968859147	0.469140271585618	0.469531012547861	0.500369321908167	0.51719921964608	0.544938677340219	0.477862980517922	0.542338245084747	0.460854772321094	0.471106284093415	0.481787872177151	0.462280552933937	0.445553289526638	0.512698798849254	0.613291943074493	0.474903492683375	0.507157739087221	0.496949893230943	0.486049391521487	0.597780952566258	0.524630104413224	0.500394695926801	0.522854679487226	0.506303929681351	0.303697702613821	0.284753060160483	0.562267659935086	0.491108657365941	0.447219431599564	0.44669919647066	0.452053910996855	0.482318755817416	0.476324789487182	0.305536517301277	0.465828374000138	0.424195344793881	0.473127765032592	0.435500642531831
cg22378065		NA	0.107463806173529	0.856617663741347	0.185483956185129	0.577303076986306	0.550534722628838	0.240621407724993	0.425822789158026	0.0951520616269375	0.904719116074208	0.408580073689699	0.528924215691464	0.313465075896531	0.836747144920038	0.248408517897931	0.872251168313035	0.325076660469244	0.942464933611797	0.807489223534855	0.125084802177308	0.345909506211589	0.589813999753141	0.566290589847962	0.824042952216315	0.0792048218543069	0.797788265018775	0.545128010952038	0.280205458750798	0.567075206875151	0.103778891074646	0.10284370320237	0.834598627280275	0.555645832853534	0.667582140009033	0.892756140143371	0.611706108514175	0.1587075039491	0.78527773950868	0.369415540105176	0.801808885554977	0.766648658451611	0.274707359287094	0.461842921312795	0.763970508992862	0.829265221303258	0.229028772359671	0.266613242136287	0.701964324414525	0.36040243733028	0.176500206022136	0.102983250845282	0.582408271453714	0.413109210702595	0.351904615029681	0.633134182493178	0.871740283769397	0.297635376944995	0.30807773480038	0.191153616191919	0.684837506282208	0.228584319459278	0.775291809901386	0.183771009066967	0.218227875741344	0.260124490536143	0.832670503123104
cg22500004		5'UTR5'UTR	0.161012863777639	0.158500727793993	0.914080078024791	0.774493924861428	0.541936316039618	0.899563729790446	0.75425018329662	0.899327862536331	0.876098002173173	0.315165770012587	0.610626512784142	0.757787669823482	0.221975326377563	0.227426894551549	0.189505265694904	0.800288297286929	0.900651466773679	0.300171732455463	0.156939000057015	0.832890564740007	0.752845848009768	0.730862814762565	0.228123700088505	0.92337220198949	0.248473054291866	0.547040308712222	0.194469299187033	0.485741287795528	0.886465212724725	0.887161373182146	0.86137299156254	0.526614842303213	0.537422335577298	0.18846765008749	0.514307036367087	0.14278914133024	0.585233285543776	0.79732477935281	0.76713414445023	0.274906385408143	0.807989111723271	0.74812633486743	0.818979820108895	0.817653168473413	0.266357650678954	0.7909460244475	0.692312360332522	0.294064534054658	0.17887334833173	0.128504720844186	0.524414031157456	0.744736788624277	0.290748145234777	0.485974504775566	0.882917328202829	0.271964348458056	0.804063112937352	0.857585317679313	0.286801362965451	0.788185252063021	0.760412673827971	0.210850215556252	0.788043678124808	0.17605864272727	0.160215432505613
cg22511262		TSS1500TSS200TSS200	0.467841267349914	0.057142464397823	0.046392968659416	0.0781171226556833	0.646521840343274	0.252089965387439	0.0593159761438849	0.0348992055949526	0.0457594743160779	0.0711541969370476	0.179986144879546	0.0677512484379363	0.0937086097218414	0.0792782983788013	0.043727314118713	0.119768000423746	0.119082601986275	0.0530714611388629	0.0542244694931585	0.066416721212186	0.188790957897095	0.102837379107134	0.104296369473321	0.0559166722866406	0.0767970597489515	0.0883801233435828	0.483473074464707	0.100431324509267	0.0561074414843684	0.0470023778869293	0.072397083121066	0.070328158302671	0.0838514799890249	0.0609562966446914	0.0792677163015079	0.0907468730040889	0.0470869954772349	0.0691899814234066	0.0709119392764548	0.0910521112101671	0.112692465214575	0.357143702161245	0.141434343154876	0.109694238333009	0.075567775662157	0.0777965050840721	0.0671168885111872	0.0640025011931018	0.12033912048195	0.112472083481529	0.106504324497668	0.0821153181226138	0.453428443721142	0.079357466661527	0.0500318434668735	0.0977550642965844	0.45473011289984	0.0495937590262206	0.0883022849477665	0.058403553087651	0.0837828952772804	0.0683286851940243	0.0732527851615087	0.093316753251687	0.0483625259729937
