Composite Element REF	Hugo_Symbol	Group	TCGA-N5-A4R8-01	TCGA-N5-A4RA-01	TCGA-N5-A4RD-01	TCGA-N5-A4RF-01	TCGA-N5-A4RJ-01	TCGA-N5-A4RM-01	TCGA-N5-A4RN-01	TCGA-N5-A4RO-01	TCGA-N5-A4RS-01	TCGA-N5-A4RT-01	TCGA-N5-A4RU-01	TCGA-N5-A4RV-01	TCGA-N5-A59E-01	TCGA-N5-A59F-01	TCGA-N6-A4V9-01	TCGA-N6-A4VC-01	TCGA-N6-A4VD-01	TCGA-N6-A4VE-01	TCGA-N6-A4VF-01	TCGA-N6-A4VG-01	TCGA-N7-A4Y0-01	TCGA-N7-A4Y5-01	TCGA-N7-A4Y8-01	TCGA-N7-A59B-01	TCGA-N8-A4PI-01	TCGA-N8-A4PL-01	TCGA-N8-A4PM-01	TCGA-N8-A4PN-01	TCGA-NG-A4VU-01	TCGA-NF-A4WU-01	TCGA-NA-A4QW-01	TCGA-N9-A4Q1-01	TCGA-N9-A4PZ-01	TCGA-NF-A4X2-01	TCGA-NF-A4WX-01	TCGA-NG-A4VW-01	TCGA-QN-A5NN-01	TCGA-N9-A4Q7-01	TCGA-N9-A4Q3-01	TCGA-ND-A4WF-01	TCGA-ND-A4WC-01	TCGA-ND-A4W6-01	TCGA-NA-A4QV-01	TCGA-NA-A4QX-01	TCGA-N8-A4PP-01	TCGA-NA-A4R1-01	TCGA-ND-A4WA-01	TCGA-NA-A5I1-01	TCGA-N8-A4PO-01	TCGA-N8-A56S-01	TCGA-NA-A4QY-01	TCGA-NF-A5CP-01	TCGA-QM-A5NM-01	TCGA-N9-A4Q8-01	TCGA-N8-A4PQ-01	TCGA-N9-A4Q4-01	TCGA-NA-A4R0-01
cg21988465		1stExonBody	0.701432568367583	0.955241318780017	0.969673852344932	0.922979723850514	0.347358513124223	0.725567143145216	0.977581373332089	0.960637948001556	0.507774507800222	0.963357201254514	0.381124831913195	0.643681166951389	0.703324959654875	0.725465200294172	0.462986816942266	0.888061505863412	0.816800503612293	0.97789423911399	0.770134701143901	0.966471175965509	0.74405927054128	0.95593384760954	0.59573829371915	0.958303228625755	0.960087610298228	0.784101508524386	0.332006376231766	0.668576253889687	0.643797354282061	0.611863590400701	0.707995098193733	0.960924105452053	0.852088215403113	0.899472018942825	0.512132740670886	0.662542655845557	0.921874731960341	0.514877160550568	0.962940654750057	0.963123506668589	0.846360963456892	0.775815825967461	0.694458108741174	0.736391427698935	0.802858745606999	0.980983762554075	0.508095785413541	0.485351207953366	0.974084843649968	0.371684523922445	0.912091117916208	0.747760501961323	0.968253347362703	0.970153928106516	0.48341227490027	0.929413388897731	0.635583449458978
cg22037648		BodyBodyBody	0.0169296697679533	0.0982408821573124	0.391824989132489	0.0150663458178446	0.0333560827276922	0.259433593103764	0.0125853775907082	0.0140487223978293	0.0147852146580223	0.0120839226877879	0.015795990928491	0.0566972450829607	0.333448838682533	0.0701937299349105	0.098878123719386	0.012914872280461	0.0137056253776905	0.237634442995122	0.0163586403366366	0.0191233451712471	0.0139570205451792	0.798308132431123	0.0184362065771889	0.0140364203495264	0.0110498002509673	0.0148735644194666	0.046348704870054	0.480433844865002	0.645845607763687	0.0210425466062533	0.627904127870483	0.670527396943348	0.0131068424993512	0.0170461895267773	0.0197359250928322	0.0173779033777865	0.0128184963412098	0.0212298923817258	0.0139459504790947	0.0168258976844964	0.0284168878043488	0.187463162079666	0.0219268853996119	0.52246325315002	0.0155655047547318	0.211200443354676	0.0134374115527724	0.012545534771535	0.0183761166434945	0.0134616519937064	0.0125984157178332	0.0130629924614864	0.0125393448562596	0.0138126567298248	0.229787775096278	0.0601728348825722	0.0697848505699914
cg22125370		Body	0.20936487558357	0.0785405444518549	0.535933878952628	0.205630142116611	0.389104229872453	0.160636023924526	0.825875344068946	0.694825949054389	0.0493042435483514	0.416734534371056	0.038058358597489	0.0630641484302969	0.616969467888584	0.303600909677181	0.0691608910666645	0.21622995030163	0.645407240247832	0.847222125425535	0.450122594277672	0.137265341625395	0.291998256478639	0.347011930300611	0.505974932540297	0.846472827836549	0.213981655874806	0.582778274234021	0.44155234643539	0.327086415859361	0.796664177964975	0.282222105913145	0.686262006019378	0.257465411418881	0.767497865328118	0.823696025245506	0.682293628961705	0.288711228526204	0.0603560076921783	0.106735125414195	0.747518095381623	0.390616167453962	0.568265207101229	0.0876987217990209	0.281569080581691	0.306129187142088	0.194727379501246	0.0674739068891605	0.0730574625346517	0.770038448392468	0.569608467843767	0.141509103516278	0.40386895998439	0.0933025444456245	0.845472350897475	0.284228913285498	0.560208505725481	0.405813944987946	0.0572166126251305
cg22126032		NA	0.0812646312515029	0.0893781156106072	0.0887245770566293	0.0941262800702591	0.0874222611369705	0.058530687071816	0.0805114819630537	0.0976425290063084	0.0888441698830806	0.0575476130129218	0.098625587297656	0.0840000988162939	0.0702264189405923	0.0573653214160766	0.0836516110679339	0.0858073853156995	0.0640822849041435	0.081449060641545	0.10435340864723	0.0875476663595563	0.0724418365382991	0.08361301145753	0.0929964862241541	0.177567932990943	0.0622253281186355	0.0877999344982018	0.089041465082907	0.0768287788786315	0.124268617090129	0.10955817413793	0.0712283225626794	0.0752375697817987	0.101917909620109	0.175416061559245	0.0796860458126167	0.106076814157512	0.0733356823865683	0.0978479302169824	0.0786406123696373	0.0843145411969832	0.0813058509454826	0.0860111260765256	0.0807547098230184	0.0986192511320091	0.0952108078745142	0.0963596067686153	0.0847801020903588	0.116101175260445	0.0798890939847424	0.0896204167465234	0.0937186415492852	0.0991837374448717	0.108898422903214	0.0848401201678397	0.113222259887794	0.102684347207261	0.0912038132708711
cg22172494		TSS1500TSS1500	0.528252896725748	0.699334997705806	0.673780068802982	0.469205749302821	0.666839260176252	0.484081592516784	0.463133854041519	0.505479761894986	0.464420319123279	0.580784617429901	0.433786856374836	0.54824867798072	0.493653574635569	0.552059808257039	0.683335412271797	0.666861986528157	0.541780389455334	0.539998215106169	0.362602771213742	0.740811959227637	0.61417473505972	0.714820947799622	0.758264886342287	0.683824399819375	0.335593111960994	0.721320606602902	0.470444393769981	0.684527773937457	0.715421816240597	0.780051812078282	0.543698646384038	0.698212969346629	0.554448057982704	0.296811016543685	0.748615335521457	0.691886083264545	0.535510704588495	0.684483657305791	0.493526105766543	0.600536361494334	0.317960528218145	0.480343655951603	0.683937976992748	0.561271616016903	0.546158926608056	0.723357000661876	0.626423104785463	0.518620446403735	0.548988139002737	0.598694675376609	0.431195474322174	0.617554449973176	0.370305084335438	0.529419790666829	0.662188592158083	0.690983233958349	0.527966400224497
cg22183706		Body	0.529927346094919	0.0897289461239675	0.546825989210486	0.858271860256298	0.863658160612422	0.587805194371329	0.645157193195943	0.813453987956409	0.0414227622025212	0.352781346869423	0.36952436124629	0.923983421538544	0.435037645056556	0.850233241218443	0.909374952363843	0.286573052586956	0.0496451180788592	0.902496070662255	0.0944660254348311	0.0530304992744784	0.482077651081082	0.0384911903680807	0.902189078629005	0.915651775857627	0.040057251943108	0.912480461995943	0.0462847765147585	0.0417708320653934	0.853914643592932	0.603588214757829	0.880655062871257	0.874808832401488	0.515121861873803	0.631183862135427	0.678071668053768	0.242097100918939	0.0484247192803422	0.331997287295531	0.289197848685974	0.0496221728500847	0.699480068160398	0.417250194538977	0.0906707730197649	0.0446995857953465	0.147931553784844	0.199575365826034	0.297534616375958	0.870876508403223	0.0733954273494074	0.65623534611849	0.532543206361011	0.0886235878083405	0.0435325707164134	0.453617945870744	0.49071136132027	0.866912078948666	0.450983192541326
cg22215728		TSS200TSS200TSS200TSS200	0.0285668797887331	0.0625775145192441	0.0636881287679797	0.0500703422811399	0.0424372712284666	0.0582998425763291	0.0298179793137737	0.156664211414389	0.0325502602129323	0.0276007062644612	0.0383659609774609	0.115381670282477	0.0629670240177516	0.0483639294200051	0.0340548034412767	0.0905312178182545	0.0434970151681139	0.0423203940255331	0.0720394984859075	0.0677679359337395	0.0386783292818826	0.0274905468654577	0.0486637063102448	0.075041976564877	0.034774802104978	0.027483691448416	0.0490713502124766	0.0430400310316645	0.0326754591884546	0.0628272296293275	0.070959061637146	0.0395714288210847	0.0297638737757052	0.0513205422014344	0.0302288754703395	0.10612009418498	0.041184491353929	0.175400422929025	0.0241029251577326	0.0310322384972878	0.0771506310522837	0.108344996307328	0.0394089628702999	0.0518777867506496	0.0564892466110485	0.0408251081349674	0.206452008717646	0.0334223722833221	0.0426564731574658	0.0385361057158339	0.0620075354146111	0.0620777405082692	0.0387202343135609	0.0557106115797035	0.0504415792754557	0.0398982821530158	0.123516284110175
cg22354595		Body	0.140851001866487	0.519002162339487	0.480006351884007	0.855781675871094	0.774305142530116	0.116498723652544	0.845584899826965	0.52983239389037	0.489842048852382	0.297005234726745	0.811473705843199	0.121859364881546	0.32537312428951	0.517053976436837	0.791444414714485	0.813405408186027	0.80814404228778	0.834242929328349	0.670292614295329	0.832481342955086	0.841550868289467	0.542927461943645	0.567226975168899	0.874682462034775	0.371664098118755	0.528087511234217	0.580120657423087	0.402143977097954	0.885459567164273	0.518707334647982	0.145768629839176	0.841381104570854	0.527042117442682	0.7645922309815	0.495712067298996	0.584506292022777	0.794032047984732	0.578222024746477	0.379175021317365	0.757875146145234	0.722235162781067	0.438689912020542	0.338241342342318	0.608360466964413	0.659132932616239	0.455144462572919	0.833632154526556	0.552873872988516	0.812665030061278	0.489930655901076	0.492469993757902	0.740004829674373	0.521445488659416	0.400322178055719	0.541132203842319	0.30307645245075	0.540135385198765
cg22378065		NA	0.640647705560986	0.552826858279393	0.546972625575343	0.518683523103538	0.566473054177227	0.546938151212644	0.629829994268822	0.488734365718586	0.556193354259413	0.448686021088727	0.556974199768379	0.571527700996861	0.622296529547059	0.747660374629865	0.511073731175579	0.503002677045298	0.514498586850453	0.640380688688362	0.508566125180842	0.107345371227563	0.571212967292543	0.495701342243954	0.480527519339211	0.496266465633277	0.594304447038762	0.144174108274911	0.562456404087062	0.56071357718714	0.459379788344162	0.555962082042901	0.484275558980102	0.665909140925871	0.555997888025623	0.600811682642991	0.667164440562505	0.521947740535187	0.196295981475973	0.401654605439525	0.462679952330835	0.633098584851244	0.501235678009837	0.554926440473166	0.553721742771349	0.555465710932861	0.659956734003934	0.526585390516068	0.567211892060908	0.475522264776497	0.566014564696299	0.553276106036004	0.504907343014339	0.515561218241516	0.53894229366713	0.58801778552934	0.437663334531588	0.625768500463533	0.542373222047855
cg22500004		5'UTR5'UTR	0.109419175396853	0.468017769715462	0.42438801196519	0.377445724080266	0.598973736681592	0.460890313155069	0.444667623351648	0.567907955464055	0.529257126483151	0.557127536737869	0.465316054242095	0.43134974872285	0.528604093557371	0.456215927332246	0.476127549305886	0.443151213346508	0.226297987411647	0.466842392277627	0.273263429109207	0.4691619032779	0.584364821790179	0.165374200781203	0.54455297072225	0.543669884291549	0.513552574296723	0.457293871023344	0.55412004275541	0.633013224721598	0.532349139096248	0.536655089865431	0.457166621389807	0.180031573362792	0.586616089102111	0.891632212164192	0.499461398879414	0.488530300869144	0.408752638195042	0.514128389744257	0.500547381238077	0.611197336334571	0.523763424285319	0.682832252834382	0.433354235940187	0.567576978874761	0.555919626136656	0.539638800924852	0.113857892945083	0.672881938039549	0.155952840180895	0.440455818456483	0.493770512423019	0.502100038882848	0.589859066114084	0.475787853926657	0.517139798670333	0.162157370994405	0.576224125487515
cg22511262		TSS1500TSS200TSS200	0.845067640435981	0.768323782794683	0.710768404587238	0.462694158669177	0.638810971903716	0.883703178467648	0.651726016377118	0.803201479876889	0.745503125310324	0.742574012383646	0.686352300496776	0.532116009494175	0.574321874409361	0.442786309101307	0.876004813681354	0.786320387207618	0.496478494264433	0.922324718999112	0.540667477800179	0.772059454993061	0.505484573834552	0.309933771684494	0.899052288723605	0.907252826568998	0.344996782794376	0.90848876035986	0.751776829786486	0.874842194801279	0.883562783701676	0.508347525888678	0.80580011957812	0.606954891370818	0.835258960730976	0.688609179124778	0.902936127881836	0.329765073161678	0.699484190908404	0.516588101388057	0.83649448896922	0.889571123796572	0.636761538001295	0.356143963184982	0.817499768022163	0.57418726009098	0.222612720496404	0.908940269888945	0.878003993724017	0.847917665537165	0.806696244099268	0.175304800550735	0.707436081084958	0.595852240103483	0.871158001777542	0.863398876432041	0.69266062987904	0.638532885186042	0.264302401343507
cg22533573		NA	0.48839902206022	0.532225744088673	0.534549113804055	0.442973724782198	0.533423563992983	0.604725807822652	0.16137107189388	0.516951047744652	0.241036225457373	0.605348265730228	0.515498702904722	0.405733453351853	0.385510064458927	0.361594255561971	0.576549463747392	0.469727974622934	0.38004115692933	0.722610719412266	0.47753065459751	0.640113060650544	0.56823381481858	0.53404258339111	0.679876443137451	0.762183703651609	0.578304461989521	0.47840693512374	0.561061407487048	0.600138180300972	0.641668675764096	0.20400976569527	0.495402753009786	0.567285897680851	0.641914783448035	0.554385157712343	0.611110671807949	0.337185097955176	0.488825813054715	0.465097949416479	0.555025037683345	0.670711311107485	0.533775840484446	0.410887050371654	0.621238488331319	0.607131270188523	0.43578137876944	0.524132605176657	0.664893352927373	0.627912614290383	0.703649118111027	0.171993783826056	0.419145466119451	0.516556905455918	0.708509096209018	0.644218273379964	0.554350663796473	0.499969056218151	0.359663738150186
cg22555495		BodyBody	0.194350605728146	0.54411446918122	0.194756672311587	0.677900745410086	0.126358187625009	0.769469901531698	0.913923608812018	0.224217034045821	0.474620392833364	0.10463784623361	0.402919747327185	0.430093590017421	0.403381214935494	0.442314998511697	0.544415521166548	0.187264049560749	0.332745233124969	0.444011333625869	0.400127381265641	0.173169889392982	0.459908336123099	0.843090810176587	0.411253904036094	0.135829496218236	0.263283234335547	0.843811825669011	0.556912651826542	0.175690581145599	0.721993394735689	0.523459067763633	0.37671042966762	0.747670358191572	0.383363205647908	0.636581354787927	0.876055834106891	0.436514798710676	0.123198931837718	0.430408341742117	0.406291883206928	0.0927763635397472	0.476564262179264	0.345574034125141	0.201768768939332	0.315234390350803	0.390622646992114	0.0827685154053441	0.108542823950482	0.396433380155068	0.4294436598855	0.454850861705838	0.433374987056278	0.43742709582028	0.566903423033133	0.146151713930627	0.282547376665907	0.0811272692485107	0.390707582826317
cg22609784		NA	0.745428382077807	0.817600838578018	0.659828217835532	0.813918211544207	0.402295603417388	0.751745412998642	0.321792439564314	0.88383351574607	0.475465958045734	0.611098024897348	0.831295575273746	0.716157442537202	0.650930465410173	0.439594390687579	0.538344319551945	0.849909814908057	0.612649223572692	0.846611183884833	0.763744404046745	0.827835847580107	0.877212277763211	0.887425904012096	0.583933162819442	0.899958238871122	0.877474023478758	0.563125977449201	0.590170256839762	0.761816020029595	0.821666359978155	0.715660128376896	0.853396009013261	0.850136646081691	0.706271943711662	0.589052444271349	0.213587742547216	0.284246300678056	0.213265999434861	0.580414442812907	0.507146592349235	0.856256038432142	0.868117575118133	0.763025877626258	0.414097197581502	0.841033846344387	0.752618068760122	0.823354457494796	0.852593924117972	0.660282407977277	0.826111486367455	0.826391487584359	0.838449808955811	0.409598422099373	0.823351859475849	0.903574463358477	0.704507959873519	0.890327039632116	0.485767452404799
cg22678136		BodyBody	0.585863726961781	0.904931393750219	0.710736252231584	0.937369857821713	0.257701237028038	0.930565564112777	0.95037066931011	0.345491620315995	0.956766331520886	0.222892432360673	0.917106542754897	0.972437537903496	0.953110946963761	0.54549040532035	0.902712459833276	0.576139524608975	0.577843687328589	0.960645884953124	0.793799599172386	0.914459218765944	0.887547755371281	0.967725304216353	0.895990567972963	0.958991655309827	0.261545384012401	0.937477437665576	0.906227031272422	0.963559137256691	0.801698990552242	0.753745543532234	0.471521257245802	0.558458481342527	0.922030983228855	0.768382852672401	0.956915362081374	0.596738620249184	0.846117404925821	0.752409025784243	0.939151640585021	0.251232773313641	0.82130988838079	0.520733599221278	0.84941391017309	0.630594666365991	0.662105927624586	0.939743603945724	0.236315873328615	0.447022288243232	0.923233315159739	0.895728518774276	0.822684277366301	0.688383599946346	0.660643761331937	0.915890922310322	0.864484627288313	0.0585289066785567	0.668878793111993
cg22737001		NA	0.0417701738529228	0.0321214235817771	0.0436104114335522	0.075083576200429	0.0467469674343342	0.0445033223576554	0.0701578396841299	0.161099227579772	0.034212953124616	0.0422316322101294	0.0411973669953201	0.0333826300710385	0.0410862051678179	0.0443357895562174	0.0454702536268913	0.0314565957473662	0.0330188430459226	0.0349254643972455	0.0384223733074091	0.0520800392060567	0.0315048997584499	0.0579203312440593	0.0554623707001328	0.0558440989643473	0.0358464560214126	0.0420133088103201	0.0343254748406083	0.0332225598540833	0.19142296169273	0.0423147808605027	0.0992942764410919	0.5406444906657	0.0363649430306249	0.0495923300616144	0.030580130765075	0.0287509651717184	0.0498136038983763	0.0736760914119778	0.0481471206864012	0.0328163613235693	0.0556035032446191	0.0353815271934429	0.0464979149273174	0.0289354796515215	0.138371430120116	0.12161704772665	0.0228040004160969	0.0263616407599989	0.0426739217814946	0.044563233405995	0.0456227438599038	0.322132714041547	0.0832668025718123	0.0383502968996975	0.0370141899184248	0.0586989079502964	0.0626813359316914
cg22778981		Body	0.0220518344110249	0.0319476804641566	0.0275581855523412	0.0263897148346665	0.0236328004193248	0.0395324844266071	0.0285499244596909	0.0312381962575954	0.0285659464855799	0.0211526351216344	0.031049907563612	0.0262361704610394	0.0264658626801585	0.050784241950661	0.0434052047501422	0.0255799602898977	0.0652938746817927	0.0245851725461959	0.103133017165289	0.0427784633335983	0.0298803145684756	0.0267094273115493	0.0290785783401155	0.0163033755773131	0.029791373511174	0.0240960592529962	0.02405530605812	0.0255700672301465	0.0266908386206963	0.0602022930758275	0.0239540709250475	0.0418576155732977	0.0344050658419928	0.0310788548424677	0.0228411620694253	0.148876356405732	0.0434734715303056	0.181664886743632	0.0239956836276852	0.0361299662065502	0.0350639388191757	0.0485601344138844	0.029454226486872	0.0487767163289238	0.0591595753369917	0.0201994706681917	0.0200015759804571	0.0219203265280933	0.0290305094050516	0.0329107105326508	0.039050457246199	0.0425090744760507	0.0349410439015003	0.0272825330432247	0.0460455826561846	0.0232188535931977	0.216512670278765
cg22799321		Body	0.0425362878781534	0.0296374102859588	0.0382890016994746	0.0401640191102857	0.0425520826335876	0.0372308234494493	0.0391186040172855	0.0365287201354051	0.0328768616954306	0.0337352028245317	0.0651413001588495	0.0336355017041968	0.0462779081253083	0.0417449995160857	0.0396695780352784	0.0295694446149722	0.0427550941007288	0.0324675759675446	0.0386427017721135	0.0423232438403433	0.133522187916405	0.0310723712441025	0.0489190629174698	0.125579170628284	0.0336329160075827	0.034382050224914	0.038071399898717	0.045628500104263	0.124741196919539	0.0448446386402583	0.0474325613129676	0.0810476201009686	0.0314010806928434	0.0398065229280484	0.0354138674723482	0.0393770598360174	0.0420477982702709	0.0593216809592434	0.0376020247003098	0.0265099989202431	0.0690311770762871	0.0660624574556914	0.046400888230233	0.0416343065106906	0.0591443112541211	0.0637270358982547	0.0403752913721132	0.0283191921977094	0.0437480363305689	0.0331619743924431	0.0313780357403899	0.0427851504059377	0.035412927082727	0.0388096802248899	0.0412280852425828	0.0495514381093164	0.0784810492725417
cg22832044		TSS200	0.121325963255903	0.0844793360124676	0.106335209724762	0.116918228637885	0.224227087793563	0.0645298789809233	0.083578268992828	0.167456932924936	0.0809361880979165	0.0874370311855502	0.0755020338355047	0.101372397546935	0.114518988321743	0.112870898627886	0.0986036351862033	0.122122161667806	0.0608708007537686	0.131298999386566	0.0733075832769173	0.107175687847967	0.076586494059747	0.176866581687434	0.204323728432835	0.135850013486308	0.0659573787881568	0.0929813281591651	0.0725480805486994	0.0862024598077797	0.202956274750535	0.0777634695911853	0.132206193757131	0.199667039134346	0.100450045995859	0.103877468763736	0.0588012634401751	0.0814068883473084	0.0797215791790528	0.0888536792982697	0.0818079320678067	0.0910079891751269	0.111216582096844	0.112175133724258	0.122685558797127	0.100490276926739	0.0733459038246934	0.167162715631074	0.100707221586015	0.102866892506106	0.184857129515893	0.0681590208307453	0.0874565037377076	0.207026733495498	0.077971682662375	0.0891805098165043	0.0711599957577499	0.162599170090656	0.066574578092853
cg22836153		Body	0.084771110316655	0.0370357952030414	0.0552336348429035	0.0503458693674216	0.0484704338028881	0.0472379933333448	0.042898191803043	0.0681934901626017	0.0572326555453169	0.0716200061448684	0.0460861917515764	0.0539283367877652	0.0579533258245578	0.0714698992330335	0.0477219216074633	0.0400111800581331	0.0573964835952388	0.0573816001386308	0.0647571650492107	0.0408695387305029	0.0458495528995319	0.043736944318505	0.0597440308812318	0.0442865668564717	0.046332457735602	0.0596676189391561	0.0481827553454373	0.0458121068294037	0.0531166095511211	0.0590176828675943	0.0569073208000452	0.0473356354158128	0.0431915756900876	0.0582261668566741	0.0452419949264321	0.0473444496032567	0.0529190387268461	0.0762488240730202	0.0649999906137377	0.0822899214056008	0.0375098884883809	0.0700997343048149	0.0430915839198655	0.0494371526896594	0.0638836453055655	0.0756923127300504	0.050772570079726	0.038653271919514	0.0482344808417438	0.0510015563904129	0.0540367933422699	0.0405403006057815	0.0514811095149242	0.0451970242403429	0.0608606801800396	0.0531735274445913	0.0460762227309432
cg22858288		Body	0.725419588718302	0.367492093716399	0.85931912288454	0.850316286583541	0.915386376641462	0.911602652142367	0.842168070712797	0.606240185956061	0.541874614402308	0.827052002265358	0.628488531101184	0.917765130728166	0.536127818032858	0.754550983751941	0.924294179696693	0.898648320477036	0.84348098350361	0.318636530913046	0.75729700739696	0.921277475485978	0.413906394333322	0.831603754724589	0.902906053385445	0.928233792813807	0.8668390756383	0.879359319977876	0.835897751132004	0.930125479498687	0.857753955214045	0.878260546274984	0.868561228155414	0.915287620354264	0.929701811641978	0.82372320024239	0.909006458707541	0.80419405682498	0.801633406334578	0.875424518190553	0.890555235894385	0.881749766143318	0.785799845749034	0.579747258942552	0.92540272338073	0.886668732476817	0.830483436278722	0.949885821940823	0.908250160695823	0.789542141538426	0.87300919091889	0.436362177796324	0.827515599975531	0.828656747990915	0.939066399449916	0.873303752636863	0.426072983134523	0.858028266323237	0.704836515016201
cg22885821		TSS200	0.0584126491976574	0.0629999151749022	0.0540851351566507	0.058752207125764	0.0641731631135939	0.0559606549827483	0.0722094215408991	0.0488780569547774	0.0634347864010767	0.036225857685355	0.0467630517895806	0.0447840194011284	0.0817266411839235	0.0611914856479427	0.0501602466571751	0.0451683477795278	0.0499425031854187	0.0537690132143487	0.0510306805248667	0.0527902427889782	0.0648910343251128	0.060667404299302	0.0718448049904309	0.0433720614801825	0.0500120407543125	0.0519851743099986	0.0499219035770614	0.0553392350906085	0.0914178640944838	0.0508518709335627	0.0557260308682113	0.0523608037571519	0.055048684347451	0.0440770764667779	0.0373669551401241	0.0337285820850036	0.0568666403059251	0.055735419656953	0.0493980166522122	0.045644556563444	0.0586018690947128	0.0644333753525736	0.0721311650656755	0.0661132184255017	0.0516179603140032	0.0622764371665388	0.0632713664001806	0.0508011669367226	0.0520313156838369	0.0602944377600618	0.0638372001233847	0.0623106675591356	0.0480734828510834	0.0609248194944177	0.0577827886679821	0.0626120961901823	0.0447640459454289
cg22901840		BodyBody	0.862233141665842	0.896757237371706	0.884336628255644	0.872578475184585	0.838983009655688	0.913503086729782	0.876849672727192	0.672217439684828	0.835174824286674	0.718771015710238	0.881236329564489	0.546671401627108	0.77689960668364	0.68678037527611	0.747368190303762	0.862729874587269	0.860089005990369	0.917710840941927	0.788700998763804	0.912986786898254	0.830020790659646	0.854347185631063	0.903418697082273	0.925475071189814	0.867962513307737	0.880930002654508	0.805024674095075	0.910610868110995	0.890258036976024	0.811827757979361	0.925973123599588	0.872006531210448	0.921851686659104	0.903164373465195	0.89915098365745	0.762611656775927	0.864308081481683	0.802791440053912	0.86429394620154	0.851765914397383	0.87242221005927	0.851967563326095	0.912605914612932	0.775049199263687	0.839835134990488	0.528030240030599	0.881309067424487	0.793623872930144	0.9159897248075	0.838221240414581	0.863252849396865	0.497630259756092	0.935715962204282	0.920241009607959	0.841177239708645	0.839725882200388	0.733778648044018
cg22956483		BodyBody	0.178510841118386	0.161694876601115	0.435060806709279	0.330595636990659	0.35089194178267	0.34640848938292	0.278635583739934	0.441849712927017	0.387454328857782	0.385815811918872	0.15124769518627	0.400673066956969	0.270664524291895	0.326001128650018	0.285380136930131	0.244889716044443	0.0956889224694397	0.376446081301741	0.234471820123143	0.454739560769738	0.092736600011341	0.117000748712536	0.465083171632121	0.0930855211599428	0.106720337819006	0.309515102747355	0.160790324989835	0.161429589234886	0.119795783179542	0.287250771521582	0.243638019127069	0.126578348687987	0.36813408783686	0.12900288086583	0.122581690197982	0.244471345526219	0.179035778106973	0.290843912534719	0.176955372233118	0.196223577050127	0.371172124280511	0.272430153166345	0.653575539057935	0.248675465311077	0.343389488949054	0.433198884702832	0.177919539813383	0.152592335286417	0.601488352273201	0.201901809717571	0.200738269845664	0.167032385393975	0.0718016205822645	0.109470201868835	0.195465804190028	0.0830545869094207	0.31151865008898
cg23051664		Body	0.0357912342293148	0.0366433877287727	0.0815399831076577	0.0507700999929341	0.0373341721028388	0.0496938404789864	0.0425765632248352	0.0525339994496355	0.035047260836482	0.0309781900052553	0.0369874319363771	0.0273577636941947	0.455574915549467	0.0607074597231119	0.0435534011144601	0.0311573878466022	0.0234751514249492	0.0392100469491265	0.0571333465471488	0.0493603750212435	0.085368908771861	0.32046896117796	0.0321950320941433	0.163048770826663	0.0345625721506832	0.0345596099208964	0.0269497829880246	0.0328596518615471	0.46395191687643	0.040960671377956	0.216191122161806	0.0503207141488502	0.0350296629883357	0.529592207842525	0.0297013316624023	0.0598174652041536	0.0354094135555141	0.0311097475028937	0.0269249104972975	0.0330713816235208	0.030315821871193	0.0576280617259038	0.633640051421087	0.0357518503733554	0.0305385950936847	0.0462874065184006	0.0659873291076557	0.0246725764111784	0.108276242901291	0.0282211578379333	0.0296994290007687	0.028793107946035	0.0320876149692926	0.0399589441425701	0.0343303381977873	0.317028981700397	0.0302366566954158
cg23058901		TSS1500	0.746588912834414	0.843353881465145	0.786911487004134	0.649101767307711	0.734693934198657	0.854961196496393	0.819890388150103	0.839257698294063	0.651218511194939	0.843621583455616	0.645106998755244	0.453528832685644	0.659807300916528	0.654900955234992	0.891332354334994	0.860307993854285	0.795980392952732	0.79364570546272	0.698546388763504	0.797016426397051	0.170498618208683	0.855840168872939	0.879383752665295	0.632278353506656	0.776889642680801	0.8394992900334	0.373920913378851	0.796061193185792	0.791236000089916	0.60811368156718	0.815100458354511	0.851303420791835	0.854880050649878	0.7383235383249	0.754181636307396	0.552911664518154	0.773904149788769	0.599081585357476	0.841982087461329	0.763969045298977	0.847512409379621	0.712264262394138	0.840889530295126	0.839015094955152	0.797292856709835	0.883108827147178	0.808686296697988	0.85766356464016	0.850094633368088	0.798504650133291	0.810153131374294	0.640489185234687	0.750652396824524	0.810016056397398	0.817721103419416	0.839116065343802	0.591758961868239
