Composite Element REF	Hugo_Symbol	Group	TCGA-OR-A5J1-01	TCGA-OR-A5J2-01	TCGA-OR-A5J3-01	TCGA-OR-A5J4-01	TCGA-OR-A5J5-01	TCGA-OR-A5J6-01	TCGA-OR-A5J7-01	TCGA-OR-A5J8-01	TCGA-OR-A5J9-01	TCGA-OR-A5JA-01	TCGA-OR-A5JB-01	TCGA-OR-A5JC-01	TCGA-OR-A5JD-01	TCGA-OR-A5JE-01	TCGA-OR-A5JF-01	TCGA-OR-A5JG-01	TCGA-OR-A5JI-01	TCGA-OR-A5JJ-01	TCGA-OR-A5JK-01	TCGA-OR-A5JL-01	TCGA-OR-A5JM-01	TCGA-OR-A5JO-01	TCGA-OR-A5JP-01	TCGA-OR-A5JQ-01	TCGA-OR-A5JR-01	TCGA-OR-A5JS-01	TCGA-OR-A5JT-01	TCGA-OR-A5JV-01	TCGA-OR-A5JW-01	TCGA-OR-A5JX-01	TCGA-OR-A5JY-01	TCGA-OR-A5JZ-01	TCGA-OR-A5K0-01	TCGA-OR-A5K1-01	TCGA-OR-A5K2-01	TCGA-OR-A5K3-01	TCGA-OR-A5K4-01	TCGA-OR-A5K5-01	TCGA-OR-A5K6-01	TCGA-OR-A5K8-01	TCGA-OR-A5K9-01	TCGA-OR-A5KO-01	TCGA-OR-A5KT-01	TCGA-OR-A5KU-01	TCGA-OR-A5KV-01	TCGA-OR-A5KW-01	TCGA-OR-A5KX-01	TCGA-OR-A5KY-01	TCGA-OR-A5KZ-01	TCGA-OR-A5L3-01	TCGA-OR-A5L4-01	TCGA-OR-A5L5-01	TCGA-OR-A5L6-01	TCGA-OR-A5L8-01	TCGA-OR-A5L9-01	TCGA-OR-A5LA-01	TCGA-OR-A5LB-01	TCGA-OR-A5LC-01	TCGA-OR-A5LD-01	TCGA-OR-A5LE-01	TCGA-OR-A5LG-01	TCGA-OR-A5LH-01	TCGA-OR-A5LJ-01	TCGA-OR-A5LK-01	TCGA-OR-A5LL-01	TCGA-OR-A5LM-01	TCGA-OR-A5LN-01	TCGA-OR-A5LO-01	TCGA-OR-A5LP-01	TCGA-OR-A5LR-01	TCGA-OR-A5LS-01	TCGA-OR-A5LT-01	TCGA-OU-A5PI-01	TCGA-P6-A5OF-01	TCGA-PA-A5YG-01	TCGA-PK-A5H8-01	TCGA-PK-A5H9-01	TCGA-PK-A5HA-01	TCGA-PK-A5HB-01
cg00503840		1stExon5'UTR	0.782740604986388	0.440196767948502	0.440271232617297	0.75650646023366	0.756013927560145	0.155408758548362	0.724224436273466	0.608269951756723	0.71619860977512	0.670831603352358	0.339773314687771	0.566788358149786	0.186820541098417	0.697955312501031	0.743489583873383	0.740848946507928	0.458599694971482	0.739816711173875	0.209323015639605	0.17732252954607	0.836785467342033	0.480998213664273	0.600374235639353	0.28013896036901	0.465285505885877	0.514357777472265	0.735269134380416	0.414238877672406	0.685127975026038	0.424028569777124	0.720867389614164	0.286739661771646	0.479608192002644	0.298294820683232	0.770382966989923	0.693337123405654	0.801209448273113	0.78115623363181	0.563054639206071	0.722329378432909	0.804168263314159	0.719315738541524	0.398669368629266	0.518103055682794	0.739978516678746	0.4273882240687	0.795838869225088	0.667652619951343	0.740938674787686	0.339795761089528	0.724128910049967	0.425533140422047	0.500573812655224	0.187689903809731	0.293440439623648	0.45282093537979	0.798698455253516	0.769412211966231	0.789794177700965	0.691791687463507	0.261823292427546	0.383008641478991	0.590814470979293	0.565227920230942	0.44174354407233	0.622985180950519	0.155905940917021	0.796010887954978	0.587559676748193	0.535902991374891	0.723269555940458	0.781517995956235	0.556262401563823	0.418631816138887	0.39646812413109	0.36939424834002	0.470579247954793	0.527612887288755	0.739366738803629
cg00662556		Body	0.129031256392834	0.11323034256522	0.0601011885577805	0.459523746178715	0.106584328255713	0.118593001741735	0.681168440400205	0.394063939118938	0.488790403562849	0.502948026794247	0.188518561768973	0.345563114101019	0.123053730603663	0.547199884704674	0.129870607145715	0.0909169608509257	0.208354888362586	0.644859790313787	0.162427484381735	0.110092988486317	0.362650309715729	0.206072957040729	0.651995218171077	0.143822760983348	0.0842608427428379	0.738593491697008	0.0482266668669336	0.127503503038204	0.0530930768354562	0.721865537154162	0.0569312873474215	0.179843481616971	0.418912303786075	0.0724606583564217	0.685478027273885	0.0605657338166113	0.605011601714412	0.798707947719309	0.0915756268784278	0.0809603023857178	0.601742526861724	0.0975346948943965	0.154652584216311	0.0972597212300565	0.0452731919749759	0.0945759465392083	0.195689526143815	0.116901711306871	0.169955947342582	0.0807271123184387	0.0604303516107779	0.135176671010989	0.0797015308531454	0.161403497326244	0.0655946647400742	0.131240997229812	0.0574446434675508	0.756078929092817	0.625856911429141	0.0775105365605725	0.0883914427709026	0.129806592228969	0.0795161470753821	0.216103104971549	0.186282151053287	0.0836140650990243	0.120958935064614	0.436590754076025	0.163904036117433	0.0695846704969816	0.094981524241301	0.781729722822065	0.135557606730743	0.193223519454578	0.147383185775862	0.143825048250575	0.112745016618818	0.363999663246609	0.0387179962536513
cg00718513		Body	0.289320369100287	0.186767760675699	0.174803764487538	0.154393681429083	0.195003653701165	0.505177102111197	0.277992349364539	0.257124543576561	0.75192089397046	0.198679187893923	0.473114470826875	0.325432963714804	0.777693624870117	0.211689191371729	0.323057396867282	0.217464770869586	0.579803433651156	0.253078849662618	0.261748976369055	0.272471573574838	0.0966567238806919	0.337556129322606	0.233602308640896	0.372302282055512	0.282719254167541	0.299894969348918	0.163243577056246	0.487219610620147	0.246607758303372	0.188721343777217	0.163796076752548	0.148892963116251	0.163274336225982	0.197511285651672	0.261596143043306	0.214370226821049	0.152937650677187	0.23836687821866	0.202911606559674	0.372372835537731	0.109766509710574	0.198983933767312	0.335141030701534	0.226523750718803	0.137979270327427	0.184906062097751	0.136484575360298	0.319914098826764	0.127663521434068	0.246411404084974	0.22381751219046	0.497660272603125	0.184330363764987	0.501376249851157	0.341378035467557	0.409656067160242	0.229789219912716	0.132482820433833	0.108444476287966	0.160103319775975	0.228910353854597	0.663719998774503	0.194577155375769	0.390418609533839	0.191632554134944	0.520622883056521	0.311367413577316	0.199229356912593	0.439508279346524	0.256119181013283	0.322188652399673	0.217482798574041	0.377399311684475	0.278353092223148	0.393436648113138	0.202766507954954	0.474172989726449	0.3027461530706	0.129906611932347
cg00904483		3'UTR	0.916272145344754	0.950200101442378	0.48354970564858	0.347053975569543	0.714117494097593	0.944618998946238	0.957819837339824	0.408927485838936	0.954729981603174	0.824608099454111	0.96175068252491	0.925345003243636	0.957433777608659	0.943260073777403	0.963665911928846	0.931699777979078	0.950998816557837	0.93715991803008	0.773545190843196	0.943408356822694	0.893078986710858	0.94366383750537	0.947401465263937	0.951647057629689	0.954015122270036	0.941231513163991	0.938288266660885	0.958073268328145	0.949956399030326	0.950626162593295	0.388563481370514	0.940470248124239	0.809643624109877	0.945037857545831	0.961388827446409	0.950193834939509	0.936733074437707	0.942826340095749	0.933610505087455	0.88413379763324	0.944595446463133	0.960938078540684	0.936042949978137	0.957936964920322	0.958889947822822	0.949782199563657	0.963397557642523	0.939153016008751	0.923071005475696	0.80065075013662	0.941591798272772	0.953830918928379	0.956391984147228	0.961624097457158	0.96373975313614	0.966758504365672	0.890368416441105	0.946091486766759	0.959151515203032	0.358673337921799	0.941403413765412	0.959526871515079	0.927936961018957	0.957508369101712	0.94338899896321	0.95892277966646	0.94770349698744	0.961108259436648	0.93255472941617	0.954584013978796	0.961526648332348	0.548789327442326	0.95937199945895	0.84496414014084	0.936761318771494	0.960416400964676	0.96493575506098	0.959291995160864	0.936672280114231
cg00953256		BodyTSS1500TSS200	0.621368890731507	0.199630439624011	0.828016526619981	0.626218829081915	0.885689687063796	0.324831798394742	0.836068990145907	0.576340974801368	0.799640056803842	0.557658751827259	0.493939157995792	0.437121226643929	0.820651697410572	0.527792471005917	0.829599835810923	0.856221100008179	0.702787357001266	0.479920644546423	0.419729393769717	0.324693099011569	0.111503519606757	0.502555415441307	0.239821151587683	0.604833352863567	0.324037819671982	0.160546078544153	0.76958637470847	0.490803835423794	0.744939106109533	0.828438219917443	0.49296359649531	0.835851022262739	0.761734947865824	0.806033766753016	0.356854854083362	0.82161572887166	0.732814249348867	0.146655185643367	0.246230003634813	0.813976761171468	0.876881647142843	0.866652943108542	0.362547497262357	0.639381367174833	0.407768511156253	0.158561304636452	0.815494771812279	0.780086466399074	0.567410773212579	0.247555215577828	0.77425462192449	0.650225079932593	0.406998669919337	0.345228847590799	0.437064924099993	0.749147020365527	0.848361603949898	0.165264587367833	0.0881133736642189	0.102210692614648	0.190386841256913	0.814635454237027	0.61843689520426	0.779248446069768	0.378738114080344	0.858735514682398	0.583055142669918	0.883848351639298	0.342349727264622	0.836486733176046	0.817961366805621	0.812176743658078	0.834078996105462	0.788739372497809	0.453917724834611	0.856433607697742	0.480811040997012	0.789158554824648	0.758822062689299
cg01134491		TSS200	0.0431116103890906	0.0332801636256703	0.0413868981669848	0.0312620305508076	0.0306808683612519	0.0367817290472738	0.0269830242043146	0.0318340736835609	0.0373903525559168	0.0437940239139672	0.044243368344199	0.0388271914521822	0.0348610920188075	0.0265224596447472	0.0397546517716447	0.0284755006472224	0.0420678198937164	0.026822053182644	0.0312113662181167	0.0366443983622181	0.0251740717723923	0.0391907488660221	0.0275896396815607	0.0352107405434295	0.0221888327417318	0.0287939025153669	0.0296687658382407	0.026893591141578	0.0348513589049142	0.0297651294047081	0.0269710587480991	0.0277838552173786	0.0374305195692536	0.0263292150911266	0.0429532100475536	0.0291462014104094	0.0349642605651028	0.0478765758067805	0.0261549668683405	0.033023176085897	0.0255198974273524	0.0311011411954406	0.0275861372318535	0.0373008682078437	0.0270891425577922	0.0266578886841844	0.0386718455575086	0.0291538602923043	0.0264102251843221	0.0305292236405203	0.026769487110793	0.0247778616106712	0.0319005980623259	0.0256333367449933	0.0423988663381189	0.0298429982278377	0.0376593824522089	0.0287926566521283	0.0277637938995657	0.0436949206914632	0.0281092274653747	0.0363172966776309	0.0332493849810094	0.0358478627587698	0.0348495700603204	0.0308714068043956	0.0295480819794856	0.0320663379004428	0.0306199311786313	0.0404380522018411	0.0379118770726064	0.0311894336827571	0.0404742606626341	0.0295265168819145	0.0276639236986014	0.026831916640179	0.0267496624362882	0.0340289821053168	0.0284779263117135
cg01169726		TSS1500	0.0879158412697651	0.0646481961387186	0.0619628894007437	0.115980286253589	0.0723188797954736	0.0614475277973806	0.363898616200839	0.145703082357634	0.435529247587331	0.066400031638308	0.108208655277853	0.183543426326965	0.0658088136802471	0.0671657770926947	0.0882694511600443	0.118989563179682	0.143032769428134	0.150362416696446	0.084555515909265	0.0613980099706932	0.319357334334116	0.0874570925449944	0.0960278415353939	0.053746000791819	0.0604575713558102	0.227936792866666	0.270747250562721	0.243441847868851	0.0643875100016742	0.0748425798750938	0.165738294925409	0.0560816461721817	0.0703642162084293	0.071534096829333	0.0856005731311155	0.124898341847266	0.26375555159741	0.0853335446037205	0.27570758545376	0.0686176317018573	0.153467729695662	0.100785776580468	0.057440895361436	0.0772969609631048	0.066900257349074	0.0597584993543471	0.363033324878091	0.139750498355433	0.0626747410407551	0.0805691565819568	0.0666126349148695	0.0929478736622918	0.0893269853360007	0.0960748833448234	0.0629830133289742	0.08359558720366	0.0790101765247747	0.240155774064025	0.286733819024029	0.166281745538877	0.0676925780451749	0.0746738480750188	0.0694362871837962	0.0923721968925924	0.193503604591728	0.225623619164311	0.0764798303021413	0.304572691525097	0.0990201725933409	0.0593762663255021	0.275617811969947	0.110160827541993	0.39037860590477	0.255231184795543	0.0828649428468674	0.071777450390425	0.0664570053771066	0.37234554957672	0.158919121489646
cg01226883		NA	0.0408249463002927	0.0339854279356027	0.0465641822789659	0.0534019373044852	0.0407128240665872	0.0269022405496545	0.0371342854176227	0.0324529428037234	0.0395392141606383	0.0592150826528261	0.0416420471992067	0.0268750502064622	0.0391707246665135	0.0436310612974826	0.0636912921314489	0.0326452050596018	0.0426078857780629	0.0505362053113005	0.0460610982345203	0.0395100804984524	0.0391477664610341	0.0426838810416033	0.0442878645789409	0.0479220442697948	0.0438780713089499	0.0419980781498481	0.045483340418171	0.0318509806916252	0.0351016976603244	0.0443144631638373	0.0390976048948796	0.0407527993671284	0.0471581660060224	0.0260028785568374	0.0489419378801589	0.0343138842796907	0.0221348523272936	0.0555919915373058	0.028297939780174	0.0333864081784354	0.0298086574189427	0.054193967532858	0.0401476500292784	0.0322564810468058	0.0346227857459162	0.0418207214180806	0.0475124896807982	0.0402019786931903	0.0342389072580586	0.0312202263513768	0.0340230047553565	0.0365381797917784	0.0321997297236177	0.056978832510204	0.0331897496737766	0.0324253547753543	0.0504155198630098	0.0354808661207797	0.0404992510030205	0.0526014216479707	0.0321341651859675	0.0459301312086176	0.0481480982450345	0.0340199787546321	0.049360879556437	0.0428661704676247	0.0300223363458773	0.0457926871046963	0.0380761690826409	0.0430114350732348	0.0317246213769577	0.0284030111224421	0.0345225139521259	0.0314398172024934	0.0353144170388911	0.0454857345862562	0.0485920582244019	0.0501604885985225	0.0440985830722595
cg01228636		TSS1500	0.0487451933565823	0.0561305544456386	0.0556623432699656	0.053095517420095	0.0513484169901865	0.0579826023850053	0.0507412138081961	0.639292350335767	0.0906728851224404	0.0408342856426637	0.057642417235705	0.0936810524064649	0.03533569087196	0.546088705064859	0.0532618512124395	0.0624717198000587	0.0622035223833135	0.061312397871856	0.0629724111518296	0.0444936099194662	0.0369012888647387	0.0569677186014564	0.05917879010632	0.0564533549793288	0.0578362785529451	0.0496589030946288	0.0525552857345114	0.0434759461721908	0.059371791370987	0.0533556466645254	0.0437666576998106	0.0448192114901101	0.92888609051406	0.0479175157800577	0.0689308502327324	0.0524568112958345	0.0611339163721523	0.0668121259327078	0.0579212153272716	0.0764490007872212	0.0487858583808009	0.0423339556055023	0.0505040068128452	0.0541690465596968	0.0627775298868613	0.0476259360540476	0.0516362174559318	0.129602824485667	0.050175269950488	0.0572820594874491	0.0428810746396075	0.0591568776266456	0.0479391415728677	0.0645460597632518	0.0463919248776346	0.0505389494819327	0.0606684616311546	0.060880535848283	0.126121517309632	0.0554310959143594	0.0461922118737106	0.0420172680387574	0.0702005098167126	0.0501593227616252	0.0746745800260976	0.0571258048955834	0.0551669493999448	0.0576194485307477	0.0459744435571861	0.0384480702898662	0.0662372006795347	0.0540501788209703	0.0466781389867759	0.0528399195664642	0.0495015644552704	0.056490328283694	0.0517014035361096	0.0653625784185772	0.559223420218013
cg01355739		TSS1500	0.610093441811631	0.548479690848988	0.8703154448135	0.638643983952944	0.926148690241789	0.558150403813585	0.910018356068815	0.748534155796099	0.66609786564111	0.759745873197432	0.818195389975251	0.494082466721179	0.540066772049094	0.717397322567235	0.580068762082034	0.576021558725594	0.561547871218385	0.582297354510846	0.300549744673972	0.476442254150671	0.871057043128296	0.561782309613081	0.8476073144887	0.537729367192594	0.531385716555963	0.890622840962477	0.575865454881674	0.582810443217093	0.527527037980869	0.550780408762921	0.569239003677414	0.511339487208553	0.562796441239235	0.495687976781478	0.751926055586886	0.517954229939429	0.520704227122662	0.889922931482821	0.510284867499709	0.511528806735355	0.931759631855241	0.398696323727634	0.597542432890379	0.536903132369704	0.55711639846978	0.314364115093631	0.627748681402073	0.42869297187426	0.507733587981895	0.553915187456227	0.553967507547537	0.512830941736352	0.522040015525684	0.588788111248815	0.531128194496585	0.563338262588863	0.677060140939714	0.559300537767332	0.896435545593881	0.79764882508783	0.564671073702307	0.799506092932779	0.570497593131777	0.637966246320688	0.569702437380216	0.446078696087341	0.58170790817185	0.894651909285256	0.55523429276439	0.526750697961386	0.645620704657077	0.481471408372234	0.550618288910714	0.892256294653912	0.522333170327604	0.565950922054858	0.605564748049768	0.732487428202396	0.556597792334342
cg01401376		TSS1500	0.0489086620943722	0.0534610423823478	0.0651635038824455	0.0553791215304196	0.0586519437209546	0.0557463003949517	0.234217949080909	0.0486558858911623	0.0471539797795918	0.0536477179605705	0.0548208019019245	0.0443084099437535	0.0623936701161661	0.0578743068933434	0.0562522524208064	0.0677082336960672	0.0564064086008549	0.0580466559906005	0.0555935401828084	0.0508318749075397	0.0400576190319182	0.0505386099068077	0.0468629590255268	0.0623521877446206	0.0682595292852082	0.110437532120656	0.0556086230383241	0.0604581904690303	0.0402694855277076	0.0394350677065736	0.0511095648532621	0.0450275039370908	0.054939681729107	0.0424695068757532	0.366301152006389	0.0499826072992552	0.03801978196925	0.79981617767827	0.0438132576705866	0.0512997095983418	0.0633360998191382	0.0850192146090004	0.0472994851402818	0.0509380524448199	0.0435114904245754	0.0470856885039457	0.577168593808889	0.0444028507925551	0.0395624946852935	0.0585807888759018	0.0532873467191746	0.0742773725804216	0.111039946469794	0.0568414148269583	0.0518534065325516	0.0543099112994083	0.0465293793221681	0.100016172914603	0.37037269632798	0.0462774581677006	0.0537695719822858	0.0558531368570569	0.0606125252127915	0.0729067056045228	0.0858402032566776	0.0683348972687296	0.0666768439869112	0.1882602287625	0.0499832882324135	0.0504795772573248	0.0659854786797269	0.486400815776966	0.062871956465513	0.0539136154729415	0.0486477745720784	0.0496418694460986	0.0445942978234837	0.370927088642934	0.0542709755813646
cg01407244		BodyBodyBodyBodyBodyBodyBodyBodyBodyBodyBodyBodyBodyBody	0.91115957942988	0.0387775705870969	0.781771713141034	0.87703330625695	0.887119495973425	0.521123532548575	0.86740655561451	0.635985271930883	0.874213513113632	0.842802109399907	0.045601664750283	0.754429483099048	0.472171604564026	0.850199073768352	0.804507378346687	0.862090038901061	0.655515441244935	0.826729579659142	0.70029791906181	0.751706922625346	0.931783487538794	0.404424180779294	0.889427516797701	0.588694236882383	0.833182387367731	0.891992562721524	0.195479521902936	0.66976498553419	0.854886329263886	0.292675983819276	0.0352345586019877	0.898035960007247	0.897506486480585	0.508191920339259	0.907541552645343	0.77847009660789	0.811546544954942	0.803752936461901	0.881341644170706	0.926964371631457	0.930425872667397	0.917475618625803	0.39819628448998	0.822305737107154	0.882808007568755	0.874607834087241	0.906766651792342	0.71261559868808	0.790657425382491	0.284271029574085	0.860297092743575	0.213718806037496	0.0953694625764619	0.783632054402728	0.789626252019367	0.458186597774643	0.929114951383431	0.878844153853988	0.919945865550657	0.125563082432496	0.0474663344626202	0.689908747470915	0.876888020709902	0.585382193992258	0.290167615373969	0.737275740158615	0.683896564515713	0.861992343403902	0.625118492772794	0.554324822135215	0.871390767314491	0.41235690871093	0.786450767497063	0.87293950949916	0.620299956786489	0.380522802661927	0.609168483207252	0.800326448004124	0.820420859615061
cg01488147		NA	0.921451885995448	0.915043723548339	0.921002620251969	0.924817332415883	0.936831643674322	0.859884934065943	0.897804026064006	0.9198707331917	0.922060641629275	0.902718411571948	0.932835800488107	0.904602745756283	0.912826948210176	0.829294031580237	0.944304681192935	0.919556624006434	0.902181093937499	0.937502541417297	0.510952274234794	0.930144623850745	0.888331848636295	0.905165087847615	0.890893026624774	0.918249686417512	0.915069072792979	0.896388078346397	0.896018799299644	0.928465450373759	0.912358624255293	0.931071804503848	0.931839299234866	0.878792777784234	0.927318409241299	0.935506123032691	0.905204358418685	0.906370323992593	0.90127462954637	0.88282784603987	0.949034929099465	0.923759547679766	0.921835115522388	0.938173167381371	0.913049487604836	0.843599545346224	0.91501926120365	0.916948919986906	0.934860867274759	0.925989202987414	0.914722028930501	0.914657319296824	0.929070614759793	0.916249545136714	0.889229743098939	0.917641272891462	0.910820003446466	0.940227642066931	0.919709878230114	0.895215094925839	0.918196305467941	0.915849485154091	0.926065598313284	0.931769214240461	0.940224895588329	0.900797562215185	0.889651207520896	0.911673368462271	0.942904113775094	0.942834500842186	0.902699442711317	0.866855973585695	0.925451684822806	0.903508879889836	0.915939970107883	0.917893685766638	0.913405484809216	0.932986687269222	0.937337432073346	0.916516219528982	0.926069143281025
cg01505590		TSS1500	0.016328800807334	0.0200891615798719	0.0168502658944157	0.0154910667757753	0.0174891801144942	0.0226642450684624	0.0167319026929118	0.476755314648399	0.0161787421376	0.287057765512144	0.0180158049458293	0.0183361552738678	0.0192513130176889	0.0161393175454038	0.0156706583778153	0.034013320325262	0.0213434389333558	0.0144931063800419	0.0243560576503352	0.0167594936083096	0.0160352959659148	0.0196636594820636	0.0187571137298725	0.0173356104187589	0.0159274273525634	0.0190619608759236	0.0170468943109382	0.0171330954501706	0.0189744554497908	0.0165507742720439	0.343875812440812	0.0145410040293167	0.949694544118187	0.0167637266366708	0.0192171562869652	0.0170180560665463	0.0151477224654314	0.016825256889225	0.0172242487521896	0.0170979264690277	0.733010582750229	0.0170517270192472	0.0186748467494505	0.0177084213715387	0.016548734612872	0.0166561196638043	0.0163232778360467	0.015672580500185	0.015946355529375	0.0186281228887675	0.0165073836559164	0.0166005398160593	0.522973435997517	0.0172446928987675	0.0178042302788662	0.0143229519874519	0.203602685857053	0.0170495882292516	0.0155847361421649	0.0158426710320121	0.0151218296480387	0.0147328128180137	0.0161237332051384	0.0213407747930682	0.136168588985582	0.0207216837476058	0.0144243527845411	0.0180091307937003	0.0178018825934269	0.0175742002351044	0.0196691984433164	0.016437263927695	0.0170911559722359	0.0160224404286979	0.0197933713639505	0.0160847157129739	0.115447181921835	0.614111073912969	0.0343068705290814
cg01520924		Body	0.0716084380587119	0.0369151907600234	0.0375636297421706	0.132638064012529	0.504762175450296	0.392566153504141	0.0558697700152437	0.469946051495254	0.794906112183253	0.530355874997804	0.0362968908196075	0.596393831862258	0.732965091376535	0.0386484268829557	0.0513514992942692	0.867977509122038	0.33043266255944	0.339222333434301	0.0891702973723821	0.0441956945273865	0.120800155108188	0.0420383576145434	0.0352504615349868	0.0940234090056572	0.0383586514545889	0.510689490235577	0.530981825022356	0.0393473132767976	0.800297253876378	0.0518139764979702	0.0907821182373206	0.0528916041607518	0.887533267267045	0.0621461400626744	0.0429185752564565	0.0771588985454375	0.0821358584001881	0.0314771079000236	0.575209188740552	0.071583980229608	0.169511453901002	0.0931465901938232	0.0846703633008175	0.796710470971727	0.431650883658392	0.578791377980207	0.549792009227989	0.729488305825533	0.142232479314664	0.0385269721190474	0.0274272279076371	0.595234333505199	0.0633132476593985	0.12827106119379	0.104369281663913	0.0590427466944397	0.172020935340994	0.403653755385105	0.196024630427608	0.219213062473882	0.0239632182476622	0.0815551822346514	0.0640098089701004	0.353118966773635	0.0973146930502307	0.327169389794518	0.503199613589311	0.81619524153259	0.0617607627153082	0.0324383460123787	0.120228930952156	0.174246466133899	0.803956805895886	0.394273070134023	0.0731367225665582	0.0936680718316684	0.05500298217995	0.406109472680073	0.823312012306455
cg01530101		NA	0.833113056155365	0.590754255690635	0.813580103412424	0.810975856794514	0.828229526654965	0.0473602635889252	0.757314755853886	0.614162843243508	0.795483501002922	0.798224065634499	0.661661020995251	0.677517204934493	0.22183527125684	0.757665199507506	0.672867505424752	0.812696718428189	0.639073863853391	0.772440261904767	0.10232199512697	0.0720320966053266	0.919063511723871	0.151454798405063	0.739258092055886	0.234612352344512	0.0826870599601262	0.813837099018196	0.0762019161643527	0.18967526664918	0.759142805898258	0.773832514080165	0.141784426074845	0.0720413312547359	0.944863195306605	0.0841286329203503	0.853276875928963	0.147161517319787	0.0455779519419263	0.842305129678524	0.310327809543791	0.815542289260542	0.899112523939363	0.0967130851009088	0.68328368167036	0.743249362352598	0.768635079169681	0.0620945457654865	0.899352491307578	0.712658640537498	0.218354915539163	0.759446154408495	0.64084988564143	0.317011322484369	0.730509039929885	0.826327051799658	0.141358947796272	0.181397949179208	0.859790956754269	0.793886384655568	0.894810596494508	0.875629424069199	0.545066767082765	0.0520667373558399	0.827762643654706	0.65557651246059	0.66439814319003	0.640500472748842	0.0797910178332209	0.841125552057328	0.0529820418068563	0.091633096075928	0.288675093429076	0.886053790568701	0.602410451242579	0.538777130516555	0.181604050194748	0.0760499965861003	0.183956320097647	0.475228809960518	0.0808554020818563
cg01546563		1stExon1stExon5'UTR5'UTR	0.81215034156716	0.0767309674156468	0.115441777406377	0.781710173894905	0.873606981233507	0.119041008428003	0.719848562938374	0.302844016355972	0.769129484970398	0.81343479236354	0.181080156600679	0.731908890514605	0.464255928356848	0.712846989598071	0.154267086651066	0.224380546795224	0.147685432261535	0.753565593939201	0.400111304897371	0.27194897792852	0.88866908415309	0.475423860116553	0.749640888424296	0.106926215346965	0.101782478116206	0.800640075262739	0.447532278962473	0.093212830311135	0.336347155913629	0.082075407214411	0.753634912746649	0.0743553741322755	0.685136813728332	0.451860943118167	0.729706857762328	0.72329630415162	0.142194728580102	0.781839994731868	0.456370575263699	0.202902825855154	0.879235239540613	0.452807741658965	0.553298817766808	0.281048654039016	0.104773645071968	0.429954003033096	0.830975786788362	0.557697030054922	0.837756020120946	0.0759074330643987	0.0991140134228769	0.13145426364234	0.395385387680705	0.284180197577573	0.180560454171452	0.111663451385764	0.822846655556711	0.842861105986963	0.836191299335124	0.860003039395738	0.798513401671074	0.157657666523282	0.0618845431694594	0.561726431500886	0.223430243498325	0.424899765089762	0.077438665757727	0.795845072341519	0.574976649840906	0.0939794143156931	0.116449708610808	0.0794272652510368	0.214095022502439	0.404289715799425	0.53326152084953	0.0870531980257788	0.667582829490732	0.724777790464448	0.0764143890950984
cg01565918		5'UTR1stExon1stExon5'UTR	0.905159343267518	0.166218999905521	0.949635093575969	0.952732632683511	0.96460744044283	0.609279070064898	0.955484071347647	0.947080456622293	0.955951803127409	0.9613089633361	0.966427577794346	0.939314426560163	0.955325615271851	0.955658619126531	0.959630003295102	0.941418069951717	0.966237862077546	0.95833404456429	0.9343496106028	0.914276701081397	0.956277485665124	0.952567238040907	0.942629727176756	0.936320669599882	0.914505280907926	0.952654107136786	0.930064046059751	0.964758456580693	0.955165027600032	0.941203672519498	0.946748600510534	0.953088330793449	0.961160696231654	0.953300095031483	0.949603255677572	0.965024284237685	0.948456624361449	0.961499650915585	0.952121544416779	0.946354325390157	0.971259133014811	0.955087299842084	0.955418956929934	0.955936028896755	0.940035358817497	0.952182544473487	0.95316302668428	0.945477824615211	0.915700967132995	0.960578876098695	0.904520371140446	0.899550944986172	0.955501518542777	0.957809905974861	0.948066143847185	0.785714379270117	0.960704641741068	0.956591638450134	0.914816993045017	0.959106962630234	0.959971268223701	0.951736552514522	0.94615679054783	0.971940964860218	0.953647042892897	0.947793554774107	0.960519325755975	0.961447067884904	0.953322923582453	0.964923556727702	0.953808230151582	0.943207159060638	0.950039775274504	0.957763143431462	0.958835376673057	0.966553888085588	0.952954881267279	0.962763455628217	0.969878007435272
cg01656470		NA	0.205048977935432	0.219399684122363	0.558609858132536	0.420658758027533	0.574221809787649	0.202923776319337	0.542930244968992	0.71686434491244	0.588012627755958	0.55935102484081	0.587116487283472	0.574719729651355	0.569629955472794	0.623076340519335	0.561666580409549	0.5060299026618	0.586910416805566	0.600244738172931	0.573519379846791	0.309098269771316	0.55083147807541	0.609212149297843	0.413183147607905	0.521838732313614	0.524243746917593	0.576239191351728	0.89897894810414	0.425517284173112	0.553953720662225	0.519594198022351	0.583939304530928	0.140729329762156	0.561858490948769	0.225132895084563	0.421595273195376	0.546830294612392	0.109478278910218	0.587739435968454	0.588752753622673	0.587519870571121	0.742851273359591	0.0952633258279885	0.56770951066628	0.558280569766986	0.59136296339003	0.534972959978314	0.697719093629163	0.460845192732721	0.51499192948206	0.582149407193905	0.566360771598727	0.739188850814325	0.194886552749891	0.537447137368187	0.869812329740792	0.455615626170502	0.583588656158762	0.571448479490724	0.531476751099486	0.617192862618276	0.60159342137008	0.186249832318335	0.579355089947866	0.532472306553225	0.466183807355096	0.645975909750695	0.474310708549776	0.612172262865337	0.578620287231965	0.877759949586472	0.564040001941849	0.573953620170722	0.556641853484482	0.583954977736403	0.580352250721429	0.582179827594763	0.549773275212403	0.556209114257734	0.558162018943111
