Composite Element REF	Hugo_Symbol	Group	TCGA-3X-AAV9-01	TCGA-3X-AAVA-01	TCGA-3X-AAVB-01	TCGA-3X-AAVC-01	TCGA-3X-AAVE-01	TCGA-4G-AAZO-01	TCGA-4G-AAZT-01	TCGA-W5-AA2G-01	TCGA-W5-AA2H-01	TCGA-W5-AA2I-01	TCGA-W5-AA2O-01	TCGA-W5-AA2Q-01	TCGA-W5-AA2R-01	TCGA-W5-AA2T-01	TCGA-W5-AA2U-01	TCGA-W5-AA2W-01	TCGA-W5-AA2X-01	TCGA-W5-AA2Z-01	TCGA-W5-AA30-01	TCGA-W5-AA31-01	TCGA-W5-AA33-01	TCGA-W5-AA34-01	TCGA-W5-AA36-01	TCGA-W5-AA38-01	TCGA-W5-AA39-01	TCGA-W6-AA0S-01	TCGA-WD-A7RX-01	TCGA-YR-A95A-01	TCGA-ZD-A8I3-01	TCGA-ZH-A8Y1-01	TCGA-ZH-A8Y2-01	TCGA-ZH-A8Y4-01	TCGA-ZH-A8Y5-01	TCGA-ZH-A8Y6-01	TCGA-ZH-A8Y8-01	TCGA-ZU-A8S4-01
cg22901840		BodyBody	0.747410855422295	0.794594171653012	0.842398652507646	0.594911008972417	0.772018749719111	0.63025888749185	0.867305344634817	0.844098263798493	0.659470254815844	0.930830319993033	0.903687861135997	0.929908234068743	0.757463231379966	0.916000698141789	0.838966595702582	0.871284857695439	0.443998961109494	0.607063050420677	0.837307234295363	0.858244367337384	0.587489645394486	0.882073253871001	0.933367848435671	0.864956233112941	0.888300282963058	0.514974886883468	0.791698825057771	0.840717424241121	0.8468320854937	0.927849246255234	0.554714440742837	0.552561252616693	0.910349564996455	0.696364599860324	0.791489835386504	0.54260270216272
cg22956483		BodyBody	0.461472660452258	0.430570580419284	0.503165730211286	0.374233266211643	0.427303190092282	0.683501498212221	0.611904385503744	0.666184352112007	0.437869656959926	0.779607726188963	0.746706172921588	0.373929857521083	0.619658817147058	0.756141906397886	0.706550989001944	0.475565502761834	0.130605997950359	0.686211320805547	0.583305086898171	0.536481515366179	0.590088480927848	0.658533575683468	0.746484975835184	0.702782125092257	0.764675658370317	0.515892423994323	0.55428826557718	0.651450549235318	0.669262459582051	0.720793626202173	0.344949674635825	0.545957469469954	0.226181577969701	0.489406632620923	0.629894114285882	0.375850422732236
cg23051664		Body	0.0195433710049046	0.0449623072496741	0.0412916735841503	0.0278443237942448	0.0217209186336905	0.0247614231350688	0.020382718255454	0.0302811574817445	0.0200236641456684	0.0317534439386706	0.0207488697665799	0.0484896072948649	0.0350707417077797	0.0194728668240911	0.0235636110638947	0.0283946675899202	0.0236936553544601	0.0193423390011515	0.0326906667116302	0.0283589510512338	0.0739269031346451	0.0269009387652845	0.0424071689239394	0.0325178224898482	0.0357775942780286	0.038056363920929	0.0271919319475947	0.0217107221423878	0.0330386396063197	0.0272484856567666	0.036470040995314	0.033665737060262	0.0244207027004553	0.0313097297848732	0.0329374016170121	0.0260692177556051
cg23058901		TSS1500	0.725969170912746	0.812375770934079	0.847498064930922	0.532735878087214	0.758652394277821	0.819327375542009	0.863305820360943	0.740468013879145	0.600184239294219	0.845096128542999	0.767331356998691	0.873237547963762	0.784346466764385	0.262335517567234	0.79038470941201	0.799736258033532	0.285810918828436	0.834784292251225	0.71921542825183	0.7892410232865	0.594112957539928	0.89401026787611	0.855877856173778	0.800947234304612	0.774589935122363	0.877275392192521	0.84812660785325	0.751786523936523	0.847285990705904	0.881475447995918	0.86177321918334	0.833449522468073	0.538633048474354	0.733416022509609	0.543054671740168	0.416416494060351
cg23066879		NA	0.0285987107707186	0.0226996356547946	0.0315939594957779	0.0314134570078063	0.0289763799920522	0.0211420821647906	0.0200048194377698	0.0211707032668586	0.0226944742687462	0.0305456888807422	0.0139155457599959	0.0357198641196409	0.0396391846015246	0.0181300211323414	0.0207279538025941	0.0203936375789124	0.0162508106267255	0.0241623719658662	0.0356489800487338	0.0270212609060786	0.0423827567887921	0.023676326975989	0.0281345380644349	0.0388411920776991	0.035674851156234	0.0296974467295774	0.032536831590129	0.0128528391984405	0.0401143527514916	0.029420582947469	0.0211262560672851	0.0266880747056239	0.0175825456349103	0.0275793494113262	0.0414792821774278	0.021459599691544
cg23146358		Body	0.0116925867445455	0.216195995894854	0.0133586560586006	0.0104853007585243	0.0140755909052457	0.0109778838444022	0.0109452179643239	0.0376578177021332	0.0109942162768493	0.0137507822661614	0.0187847789862204	0.0123960436232282	0.0127287004632654	0.0123610680501726	0.012766032838334	0.381180114233043	0.0153915636851695	0.0131017268123649	0.461894969216921	0.0138382031784674	0.43665131331288	0.0106700187551472	0.0277493926773633	0.0153098841688418	0.0155897598912281	0.0900471070277058	0.0208801111888359	0.25170930658733	0.0141405203797573	0.0111746047815405	0.0117847721707566	0.0154705882608799	0.544778785923589	0.0120941714043134	0.0156499581195827	0.0106338375663439
cg23207990		1stExon5'UTR	0.352337407175786	0.667440590209536	0.448138839023076	0.628389072040023	0.134702630412792	0.539186100109503	0.588019657433397	0.488001364091839	0.22466041255307	0.767440877380551	0.62243850523944	0.803961061265809	0.450084401550787	0.760397410471131	0.641817768326895	0.691673384507259	0.0151161964196267	0.552508655991637	0.578148288559949	0.153674938958614	0.427737888519842	0.335491036616812	0.523442476633322	0.525681604118318	0.0329353779763948	0.664550111646127	0.443650020772724	0.548984765237347	0.596049346289786	0.740113199744451	0.198570294354319	0.650186193629808	0.703535322413695	0.0188797800362735	0.573159530742272	0.294252254834458
cg23257840		TSS200	0.0125721914225862	0.0113814053590877	0.0126058662470625	0.0108614372047518	0.0117813126920136	0.00984139260340389	0.0124061560956937	0.0128518258739186	0.0117513105266821	0.0116189194514573	0.0117621721212597	0.0108177000195711	0.0121821557111584	0.0106125788218975	0.0123916595943121	0.0110340292708255	0.0112190204898429	0.0128804855036867	0.0147672103579575	0.014426759835762	0.0155727323060958	0.0139038972434055	0.0106306894466865	0.0153039113545236	0.0167050350094573	0.0116529606887995	0.0106431871332461	0.0114522229578323	0.0131992278604045	0.013729934741971	0.0119663391441033	0.151303527826875	0.0103111768038468	0.0125846411177021	0.013829100507843	0.010805628241831
cg23316360		TSS200	0.236841623723945	0.345322927821792	0.597177648500836	0.360246925212987	0.100771521585337	0.226379111702682	0.0420614896277938	0.37919903412696	0.139000593876949	0.661642304054044	0.0344267505832224	0.64093453569246	0.491367584857384	0.790849079846016	0.585870716328746	0.0322347404715137	0.0290826081842916	0.0358242123826795	0.537768146109544	0.0558467157363036	0.474212356010291	0.111652685532737	0.726599317677333	0.511056385664689	0.235324729547343	0.405999125770569	0.452453645161348	0.31043971081484	0.555691515040654	0.0714313711793162	0.0403043720005411	0.577393831907282	0.78014628125888	0.0560678271984184	0.0923278474703143	0.276268957889402
cg23363832		NA	0.0384490353578922	0.781682658148181	0.0325140387338114	0.288424004848462	0.363627919574621	0.815739905790917	0.449696973615789	0.492622138497342	0.034846608262042	0.615467032571423	0.763369776945337	0.031513004170063	0.571678327740007	0.0255821693802772	0.692060317551434	0.448877275560691	0.0194229678008552	0.149831909036997	0.0457785541448941	0.0482287488524887	0.075828327346835	0.693347369303653	0.869364342763873	0.106157432939195	0.0509488869581933	0.808903357476271	0.484236258426116	0.740637790712271	0.111982220863075	0.0305791502937713	0.0672799533077759	0.593304435928306	0.0181009495710189	0.0286912437457229	0.0863107800187458	0.0228958627509448
cg23412850		5'UTR1stExon	0.149947289014809	0.679644877670536	0.571048163286483	0.672513002098966	0.120398641291144	0.128653441772525	0.0757799076460059	0.44743960285346	0.148671732545305	0.769987932328867	0.627817428162565	0.712111782893768	0.138953671808936	0.766124206194937	0.105854021214501	0.140474140536482	0.0433259152158268	0.129007510945783	0.614795479277098	0.08962693810712	0.43775699601909	0.832190812109318	0.74875401941221	0.0767912582912432	0.216336195469858	0.725247879380745	0.522098457515226	0.62150187092006	0.200559434368371	0.386226488121867	0.0383926434063083	0.0621209504926298	0.0495671144442739	0.061342794908764	0.0963260254915469	0.33605701029145
cg23520347		3'UTR	0.178135442753349	0.386405141209594	0.170445903217463	0.500278002673619	0.117638858744265	0.0835716735441785	0.100163970515861	0.480815571607203	0.0853458519298262	0.620863971387982	0.353252098207401	0.133452686054568	0.117009214486604	0.0729170749734461	0.189424564244737	0.0653671072426888	0.0975454172832765	0.309886279845201	0.10488073564455	0.331371397008709	0.341291669107297	0.0884599517193315	0.173047216105855	0.406663809339743	0.139626965710508	0.122890480305205	0.470533425830425	0.216386643657356	0.117381367178382	0.130103481504761	0.109932741938543	0.152966281212765	0.065595855891821	0.16332216941251	0.149917345954217	0.202490922775621
cg23545272		Body	0.0346941988225471	0.385082580224684	0.618417393791053	0.434222941890948	0.0436589725008946	0.465488744792374	0.0381246842912987	0.534572628420716	0.593714230955172	0.0529148337331512	0.0249901302107862	0.0532457351399584	0.634681173698458	0.126104048841032	0.466979340893815	0.481042370310298	0.0256528277679721	0.490482395307067	0.0569692496616718	0.0404215366739381	0.0450692969912599	0.548829058822116	0.5544008130984	0.636398373382405	0.0474064872960817	0.594765076591531	0.487660549877129	0.0268960156506318	0.536328017820522	0.620692443545613	0.204076412771636	0.0514393978546771	0.0403643401469416	0.446294139161851	0.0464387943950204	0.0445501969074856
cg23617121		Body	0.850851613946399	0.896358915773095	0.856956629474157	0.923507063234108	0.904547501549223	0.926390317173716	0.881516395205496	0.913487893567028	0.919433634042799	0.96354360008238	0.905852777476736	0.932425298364363	0.917375524047046	0.920610988694969	0.9205793422338	0.915094388692459	0.879303029716089	0.886636492208177	0.890955018537124	0.934233251008087	0.886954667380812	0.95078362150926	0.937063797953192	0.926979125834313	0.910172008786822	0.947294839007606	0.944340369919677	0.866776719517421	0.915740311962295	0.934881629835879	0.881406255958429	0.903429747218402	0.90489940322143	0.886862301583126	0.892130052633562	0.884093689054511
cg23698969		TSS200	0.878086137832893	0.929415406478579	0.897837704824919	0.872810644794091	0.915425195482585	0.93692015663211	0.90636612124732	0.928215733369276	0.863042691620933	0.928065192877429	0.918325242075555	0.926324824509071	0.940993177387653	0.931620504100299	0.93404961804898	0.939025490241756	0.899740695954237	0.883130835772515	0.86162714089012	0.909375305873759	0.898657287583197	0.915251118397651	0.908421749662945	0.923973875957177	0.859809947864226	0.934939354238267	0.925735168883506	0.893160559131925	0.914833519792471	0.919179047825385	0.916640448635393	0.908019810362675	0.90916670015285	0.92331948139711	0.891991105418235	0.888479605471705
cg23756272		TSS1500BodyBodyBody	0.80079588248638	0.886263606914889	0.830618738513944	0.838866846442193	0.796929596422151	0.921470227287267	0.912858242366218	0.850188781658519	0.862923923692229	0.912059599200553	0.881150168376505	0.858793100450678	0.902639015286638	0.924363803379756	0.940939233007415	0.934006172439049	0.760345595508554	0.872232078558474	0.845447098479491	0.835932048794949	0.836240103536034	0.906195853603216	0.912762535773022	0.792910290842439	0.82561660139355	0.891696231562543	0.91480905131355	0.918963915274394	0.862978502283343	0.875178904956814	0.901712212506544	0.893342778748668	0.932093782837147	0.9129163929389	0.784703218208163	0.77914468966873
cg23824713		Body	0.76153053742614	0.876453690559511	0.783286515260745	0.843837192751641	0.853912149173711	0.869831377002126	0.889818189885798	0.800657019192535	0.84276061231832	0.893500266531864	0.837165210489879	0.900959926361227	0.73625971790837	0.877213576088723	0.871935886110374	0.894238067092659	0.835498398879349	0.910580644037722	0.832249163656675	0.551674415759178	0.805675838331402	0.889645297159142	0.871858934475399	0.858629823096201	0.570555532279889	0.602451982181743	0.880025926849806	0.849543488573298	0.843132381313333	0.882942630609278	0.697665941499761	0.870947370442081	0.757713261136185	0.88649308045653	0.852424420665781	0.572653271583486
cg23833452		1stExonBodyBody5'UTR	0.111903717280236	0.0449195372330641	0.0344075738747593	0.0205421666098209	0.0362452642633782	0.0201658560229833	0.0338336726977805	0.0216003188641412	0.226482844139845	0.024114757193742	0.0189935102799797	0.0235842181263715	0.0583772281425405	0.0215506300679286	0.0264873149384455	0.0195262465418366	0.0145131604491098	0.0179772678568842	0.0995487182547387	0.0250917556906796	0.0316217779757246	0.0203050866787562	0.0183570343789855	0.022320494339042	0.0163956482423543	0.0182139952304436	0.0603888453768593	0.0260302569797345	0.13738119558846	0.0197327687731659	0.0200580903701682	0.0223229842286745	0.0157532929267479	0.0187993639026025	0.0304670656303102	0.0207052367703196
cg23906291		Body	0.0170218059592466	0.011987246874864	0.0211273447905092	0.0225907632028159	0.0191459718554886	0.0145970916590723	0.0135770483161423	0.0141593076748407	0.0194320154131785	0.0182483845461116	0.0104866856159482	0.0227238669066449	0.0175914261883097	0.0125108728790371	0.0142297482145844	0.0119633515713472	0.0117609274480758	0.0162680789403476	0.0339655142657065	0.0194399772468101	0.0315771123653487	0.0180131356505735	0.0152376128979594	0.0418411280429117	0.0406437722379505	0.0183641151680862	0.0172387457366076	0.0112273746456306	0.0346365326511176	0.0192815047719842	0.0150928272056055	0.0151999782539283	0.0107068010691448	0.0182694807791485	0.0409322424018645	0.0109356978440597
cg23977670		NA	0.641777379904249	0.763074487247029	0.574984826559864	0.524976725728228	0.791612899266318	0.786199543294407	0.76467420974441	0.742593722208964	0.696202969486315	0.822308546445722	0.677045427324101	0.774567549819353	0.755673085455471	0.512511750970013	0.481736369527933	0.68966878413414	0.536969468696169	0.601357149499329	0.645168523740568	0.649411978070065	0.624872712648871	0.821665005717103	0.760155751423199	0.794765684491011	0.724575085176109	0.780482917509097	0.70461619218857	0.703509773746113	0.757220164825147	0.626443443016239	0.345220106200924	0.710222760615118	0.749157884021794	0.777337835624229	0.637749210291028	0.740110731805808
cg24019851		Body	0.666158526364442	0.766376654435037	0.849859812380816	0.629866246899155	0.706052347298793	0.845098215038434	0.788619634286206	0.694881199991391	0.615809024641169	0.829046626831	0.737592133949335	0.860007514309328	0.746057088439642	0.843183349170267	0.79481486957647	0.783571964094853	0.735167862234063	0.738185632822728	0.722683621808277	0.716543789812124	0.695409784285584	0.818377426994698	0.798207562757121	0.773713899348529	0.445048040851438	0.81059002498956	0.715903907454262	0.74389757376301	0.777263368981941	0.816593147949659	0.73065073714679	0.805728212337935	0.844520936964004	0.845670159311372	0.699639227470738	0.585320111723412
cg24084891		BodyBody	NA	0.688062622000487	NA	NA	NA	0.30022623205492	0.280019600559911	NA	NA	NA	0.381621023047697	NA	NA	0.166298119510932	0.750644106170573	0.369829947580052	0.280830856144633	0.331693489034911	0.433691709443983	NA	0.237801948236181	NA	0.713917176377258	0.200593072575189	0.249012478078624	0.454290983910028	0.266160068022701	0.700998006683751	NA	NA	0.196961437249024	0.410679563082562	0.225131330359538	NA	NA	0.266522332472518
cg24115040		NA	0.149086834097462	0.611403438017048	0.346111830987956	0.527749928523823	0.434304787677158	0.387550695927362	0.1033300441372	0.282169763595925	0.092142410680472	0.639022569116271	0.052542880991567	0.724885039978599	0.159797947582269	0.0741612415494781	0.365898298614345	0.585106333522867	0.0265467745494008	0.155292455030052	0.552916682136349	0.150157558185323	0.208319056306527	0.0700591688606994	0.295650094799056	0.27245009542641	0.0820831654270953	0.4431784238653	0.165489331165943	0.50437021004482	0.292409185923558	0.683586133024094	0.0805718648423155	0.301275214610044	0.138073283841032	0.0714663019140684	0.114606504785112	0.0697874699429114
cg24139421		NA	0.0279211717125408	0.0191337624999761	0.0497539810174922	0.0357940823710566	0.0298963816404692	0.0261293355099171	0.0210477669130569	0.0218460408768704	0.0207920004681569	0.0319504584370362	0.0217771651540775	0.0303191225982295	0.0499047677444801	0.0198519391644943	0.0244139163273724	0.021679358625845	0.0317661417750783	0.0341113576630963	0.0379489986676058	0.034609997535933	0.0327670239006223	0.0382338940696656	0.0330105357120216	0.0392186787226271	0.038979664698754	0.0436187678424179	0.0271286946729734	0.0268796774660216	0.040232396171218	0.0466777405812964	0.0323297994655094	0.0319508123924177	0.0197709462748974	0.0464461998685487	0.0373015674570974	0.0272054942431089
cg24139739		BodyBodyBodyBody	0.0537711532460439	0.44370654778864	0.655941676048477	0.658253260217007	0.0666442654300978	0.569111731454663	0.0437157049156174	0.583851192058346	0.584931176229735	0.107703433013117	0.0403629862017607	0.0847209203150499	0.654571867940922	0.194804957915657	0.610797822296389	0.644919833237657	0.0421130111913966	0.671283079600675	0.0704456405304126	0.0662315999595222	0.0821939307950449	0.360560644576445	0.424735907047719	0.722263398592607	0.0624727933408856	0.66982152968374	0.67377364272646	0.0460774272111772	0.62669067289324	0.68573828394893	0.287561607187023	0.0585748503390632	0.0575992524686234	0.544469737388116	0.0644610854190812	0.0572700314483639
cg24302095		NA	0.0559589393309716	0.0213744099240915	0.0184039441765486	0.0159926494639279	0.0179125575951977	0.0174889993412296	0.0174317656055904	0.0178062628926699	0.0600134710531567	0.0181281088393242	0.0147005505431061	0.0164546535076446	0.0181666557959301	0.0164077569703024	0.0180117408327319	0.0182567394568593	0.0145089336256125	0.0189106842612276	0.0402271677634222	0.0180629793472232	0.0326553110386206	0.0196295836104486	0.0151099756479649	0.0205784702661596	0.0218683898320576	0.0191770283791671	0.0164809254634104	0.0208192177441364	0.0220468678973792	0.0210379346791936	0.0170055335589098	0.0213270321608893	0.0151469012020624	0.0174122877599288	0.0197348187488225	0.0170679287872412
cg24408313		NA	0.585731297388986	0.791409316519623	0.572629270014261	0.540076644129447	0.491558187139897	0.283550296563663	0.259522434732641	0.438478267141706	0.450592401524837	0.28935118859601	0.447819716076407	0.303200311007956	0.402999085459859	0.09421150778449	0.221769912495313	0.205355890718584	0.206347568529484	0.319206064654515	0.39075145487221	0.438903681185742	0.450450068692909	0.494012408096496	0.517290731139324	0.297090944645786	0.19789006645304	0.534070076055725	0.409461317783908	0.244176961200118	0.37834834222881	0.281896913795657	0.209990302053033	0.340840472890614	0.266670316923356	0.519610122940126	0.301716950536865	0.437660073402526
cg24450312		TSS200TSS200	0.0190916653943224	0.0148828984382038	0.0213587286065867	0.0248570963470581	0.0223297152921028	0.016237594162761	0.0157992131284726	0.0159458593774235	0.0181104730906366	0.454800780870272	0.011007294003189	0.0273583477958527	0.0425011154949982	0.0116860733015798	0.0094354779631846	0.0124225433720983	0.0117924702354952	0.018848515556187	0.0308306945844132	0.0217096867173223	0.0392417460063373	0.0211075603883322	0.494440509736586	0.0610705044928606	0.0344429677258835	0.0172428303137991	0.0415004303766431	0.0279883494655691	0.0556419790510877	0.0196281551256624	0.0179156470070995	0.0246145679424359	0.00961606233939133	0.0223771426164873	0.0380642064725229	0.0102371440125405
cg24528523		BodyBody	0.0551430327318156	0.036776285244287	0.0629452847234233	0.0546946283121247	0.0458524835273281	0.0390298066668807	0.0440024832146577	0.0348574961669711	0.0502384704481497	0.0422666242684162	0.0309599367313378	0.0654609659003881	0.0705825682751171	0.0301481994377219	0.0515968676854006	0.0282428093557078	0.0265970637787367	0.0400023225004825	0.0537165222958858	0.0467682551923489	0.0733247451936121	0.0525085636436423	0.0856318037052819	0.0756852435821387	0.0656232108410117	0.0515456510088651	0.0542157101555896	0.0203322013142162	0.0615469148122104	0.0444346094745713	0.0591661505054686	0.0599544856125245	0.0305903852106591	0.0712772177087533	0.0528600799969835	0.0378950627879386
cg24580056		Body	0.953664476991	0.954384888157503	0.956750995561521	0.953294548816569	0.958367899033214	0.96055512854378	0.96301090010501	0.960686215533302	0.956373677910725	0.957173828160787	0.955498255490594	0.94924543948526	0.962937369626341	0.950830442455009	0.959297936216359	0.967999250386976	0.955993565757058	0.961493439943003	0.936901025645647	0.949864855900528	0.939130625973523	0.958152026603081	0.964508565042923	0.922771693721246	0.920013291692719	0.954437893171737	0.96080936726448	0.962282836739389	0.934890326710968	0.960996920150355	0.961112961513896	0.960924399453319	0.965555685237574	0.964713701935868	0.926538860607972	0.954476479972704
cg24642523		TSS1500	0.380478637670203	0.577736648037875	0.254910472156301	0.202726269861994	0.420960907515897	0.740599377175815	0.584020907918451	0.41269233236642	0.227277719842363	0.697837303920174	0.499994516677199	0.817623288564225	0.405051954584259	0.724588348660796	0.548266493880093	0.673727748031572	0.609673337480367	0.490956264066832	0.466048452294806	0.242227601569762	0.490884454393409	0.750859644173259	0.715525632336233	0.631111927304283	0.156941343067347	0.643311892746251	0.568441624883964	0.570803336740965	0.641819104613039	0.705764107489087	0.0998641040715208	0.624808986384027	0.694729655573375	0.221385463578415	0.250377500814252	0.3161087301952
cg24745738		NA	0.163482332256361	0.796798117372702	0.480248853028829	0.0789459606218762	0.527510919182484	0.185069223558783	0.406130471268732	0.496563393413096	0.137129883348945	0.363028257228171	0.517279070999244	0.0833287747799053	0.220637895611376	0.399586011254628	0.43046613114803	0.0601619665341038	0.0282772170013703	0.665501657397105	0.500709132926674	0.0620793847991856	0.384251701732159	0.340573382456171	0.706920887995519	0.177059552413748	0.090853027875893	0.0756203938934697	0.254698364341801	0.416129085306725	0.399644258407482	0.0609063590783661	0.0448762090927626	0.167173698773123	0.502548175670219	0.113974024122024	0.0948839940134342	0.210335175379988
cg24754277		Body1stExon5'UTR	0.369178613545119	0.156336018158494	0.151052597141679	0.467085908159719	0.327554074973742	0.08364109031558	0.122672200519871	0.122878624622279	0.396611603629104	0.167682978144595	0.0558109969844325	0.22702541482554	0.237135963363074	0.130717628261598	0.131535767792803	0.421574030021374	0.181332990782499	0.139594990279225	0.416757185821868	0.101914433460562	0.303728962361462	0.10979410926649	0.160839244572263	0.198774261789425	0.0990984538692873	0.207700593391138	0.212155164024188	0.110674726155013	0.281646050780718	0.290324837937508	0.121333680559091	0.767692820745409	0.0701527975489281	0.150674170446873	0.201414485668506	0.327061185465097
cg24765079		1stExon1stExon	0.523892197092425	0.196664773878388	0.309480610139239	0.296698057263001	0.496273940925975	0.116905368461997	0.165384946733184	0.202135394719273	0.72546654614482	0.141986106751492	0.120238621778616	0.144543402181724	0.407867827105404	0.0860566054678286	0.148397689806025	0.15084390087587	0.200866789823856	0.271090134971345	0.409661704460256	0.342944429351615	0.424283733208338	0.247635486226113	0.119223602208561	0.398895057039188	0.0990992286388753	0.228947530732137	0.348038918875033	0.100956946807191	0.248018470246754	0.255761465015445	0.155862348165646	0.212609708688308	0.0660133664356909	0.107868861641224	0.401171953496566	0.428327287563045
cg24796403		BodyTSS200	0.0381899109797022	0.0358103726839405	0.0512562341764682	0.0513642820115899	0.051661105540691	0.0436112192805397	0.0371213208368194	0.03863755239556	0.043670346529999	0.0589263552815897	0.0377473273042144	0.0516962692681547	0.0578223987553497	0.0413518732284113	0.0349265628717754	0.0348579137948814	0.0268225059689944	0.0420589477219452	0.0464779345298603	0.0553125490449171	0.044824780535338	0.0426646092037051	0.0484451115775867	0.0612278124272108	0.0534827091135335	0.0418578275109869	0.0339366756999352	0.0335637766311628	0.0548229469392813	0.0578002510858134	0.0381108960229661	0.0471543344073835	0.0261428894372942	0.0535498761884583	0.0518261393896869	0.0344181228692599
cg24816455		TSS1500Body	0.1714222983399	0.604335575316718	0.452927421932131	0.10361358680271	0.199708401000521	0.138533195260344	0.125316850729722	0.39866126172852	0.104543833866986	0.72365209993019	0.343796426860608	0.105479113378632	0.293081859950946	0.0327102210446667	0.133899078029145	0.61229579959275	0.170446292745623	0.599569231145229	0.0848338939544791	0.192758002522365	0.244757090272821	0.738891873175516	0.666739564972407	0.236497107588498	0.11368381301111	0.653197026217733	0.32159974673824	0.637959725881245	0.333990839406679	0.0969752663062303	0.126077750116008	0.318989851773884	0.0457527755173083	0.0561664974193722	0.377685126770637	0.24959815220465
cg24871743		NA	0.840314496565339	0.914357479669562	0.934909882320717	0.695093429808639	0.825823089577652	0.750751694780418	0.927544300048059	0.920428277165347	0.748084925150096	0.962055124257633	0.925498358479561	0.936993840196113	0.941971515784491	0.952546792276903	0.906469840527611	0.921205415057449	0.371459580384463	0.856223382634546	0.878398911762899	0.905122410586794	0.864668963855322	0.939170666418977	0.952060119657566	0.916462148970802	0.89744820600631	0.941610149299282	0.871303970098982	0.921505645000997	0.869896621866865	0.951132734183592	0.917447318875656	0.593012836352466	0.953809229389592	0.941554804921866	0.888749913454898	0.719455283052657
cg24914860		NA	0.0191148414748138	0.015254614968482	0.0266918700258692	0.0276306813389106	0.0203833498623779	0.0150599563765951	0.017132804755467	0.0176822639165943	0.0179466193444458	0.0201834506455683	0.0122538087560519	0.027161839622147	0.0228440985963255	0.0124595506657355	0.012013655550771	0.0121368887122266	0.0161325630048805	0.0162440735753994	0.0389688603034555	0.0205066430648798	0.0422507104883159	0.0184539566697352	0.018861424328167	0.0520726355465235	0.0456619800183028	0.0217783236568045	0.0227573214344309	0.0100950381102171	0.0434479391827158	0.0206641716120654	0.0222236594120249	0.0172313337755976	0.0139099818046129	0.0216776781899923	0.0428337091030973	0.0127694207239154
cg24975842		BodyTSS1500	0.521768577301421	0.470906748140254	0.550658365366058	0.693904411900276	0.575004086938698	0.527500972481308	0.662425537582949	0.505310217323924	0.509360681970197	0.778952096359937	0.388004516285855	0.878131072752516	0.558816239273148	0.930923377483289	0.831766615864577	0.827600642760413	0.414799064335243	0.551429648515999	0.715825128962598	0.420324929176577	0.599960467957689	0.381713927158093	0.798593150710868	0.605531704556151	0.43307975578968	0.525425007356521	0.665108344565358	0.696776429366361	0.776005270817518	0.768883963185523	0.136982837680468	0.761414938056416	0.907148142859232	0.460686259739563	0.62422396849897	0.516008710046423
cg25059899		NA	0.899003583703614	0.897666977485403	0.859950146325083	0.887665268273418	0.869265609097373	0.912257600673395	0.941391604957488	0.861066342697626	0.943035404695269	0.954722558221596	0.883810662924723	0.926318018992302	0.933740043993125	0.947878054423228	0.942115213592685	0.907404650182541	0.842328490505118	0.911142023968953	0.868204673972642	0.888886032590291	0.892893175488352	0.912138154827518	0.944709494231761	0.889019761998421	0.896607450030139	0.911336248550726	0.938476321568855	0.93575754519023	0.902103994979505	0.899626149840326	0.903273094988259	0.893247707566691	0.954379089705639	0.952643918973672	0.871809933709528	0.800140078245522
cg25060573		Body	0.0453903367654167	0.0289547292831945	0.0460666620983503	0.0322181391658607	0.0513671977153797	0.0363299674331061	0.0261649082498183	0.0387168724549279	0.0404033376068043	0.0434522701164744	0.0257871868008712	0.0557726915936274	0.0395557122979532	0.0587698056419362	0.0318294794862678	0.02546273951383	0.0355674346079603	0.042442122317063	0.0624787893572978	0.0344244355014016	0.0512309746722304	0.0378738869166264	0.0409790856920113	0.0705975269508811	0.0646361938281647	0.0509837369197736	0.0372945408330474	0.0296672129797974	0.0842563285238609	0.0531953215748815	0.0421965885367864	0.0395672155867504	0.0272888372797396	0.0527275416518617	0.0430801856280147	0.0376172403818563
cg25094569		NA	0.259992073199076	0.285271242370558	0.323828070934106	0.215582124950026	0.242254981953977	0.196546463020373	0.136458837038352	0.237946721454498	0.287775371290654	0.764381405643223	0.0592863069470512	0.760000400782165	0.686501390548051	0.759269167486922	0.730113752205333	0.727299806482843	0.0356300255421631	0.530574307232304	0.667132692900444	0.0600004679125681	0.543355964906527	0.194031992607306	0.158958857181933	0.437350114718075	0.0515675046459725	0.154331051873997	0.504527384155701	0.623336708522532	0.629877983718093	0.471147893728286	0.0404431249704046	0.541380967945671	0.8369177403034	0.0562549087653267	0.0844607048146748	0.198518860790586
cg25115460		NA	0.949796701559299	0.979569046473443	0.959221181313002	0.325855998945598	0.961721896110287	0.972191905957808	0.961925534863915	0.945316650880581	0.973139462781671	0.966498845040286	0.965753679825616	0.964434334864755	0.967309024035969	0.964661747203875	0.97564674182124	0.974380270492279	0.969169589215438	0.971737595875229	0.939302422757642	0.964561546421383	0.93697219229818	0.951680059461817	0.971673815192478	0.934629324172797	0.939441756091598	0.968083568423075	0.964045887944655	0.976188872091849	0.937088717553649	0.956450950926442	0.970600571059351	0.969560675125951	0.976217063826975	0.974237284908848	0.818139069233988	0.978943894540185
