Composite Element REF	Hugo_Symbol	Group	TCGA-3H-AB3K-01	TCGA-3H-AB3L-01	TCGA-3H-AB3M-01	TCGA-3H-AB3O-01	TCGA-3H-AB3S-01	TCGA-3H-AB3T-01	TCGA-3H-AB3U-01	TCGA-3H-AB3X-01	TCGA-3U-A98D-01	TCGA-3U-A98E-01	TCGA-3U-A98F-01	TCGA-3U-A98G-01	TCGA-3U-A98H-01	TCGA-3U-A98I-01	TCGA-3U-A98J-01	TCGA-LK-A4NW-01	TCGA-LK-A4NY-01	TCGA-LK-A4NZ-01	TCGA-LK-A4O0-01	TCGA-LK-A4O2-01	TCGA-LK-A4O4-01	TCGA-LK-A4O5-01	TCGA-LK-A4O6-01	TCGA-LK-A4O7-01	TCGA-MQ-A4KX-01	TCGA-MQ-A4LC-01	TCGA-MQ-A4LI-01	TCGA-MQ-A4LJ-01	TCGA-MQ-A4LM-01	TCGA-MQ-A4LP-01	TCGA-MQ-A4LV-01	TCGA-MQ-A6BL-01	TCGA-MQ-A6BN-01	TCGA-MQ-A6BQ-01	TCGA-MQ-A6BR-01	TCGA-MQ-A6BS-01	TCGA-NQ-A57I-01	TCGA-NQ-A638-01	TCGA-SC-A6LM-01	TCGA-SC-A6LN-01	TCGA-SC-A6LP-01	TCGA-SC-A6LQ-01	TCGA-SC-A6LR-01	TCGA-SC-AA5Z-01	TCGA-SH-A7BC-01	TCGA-SH-A7BD-01	TCGA-SH-A7BH-01	TCGA-SH-A9CT-01	TCGA-SH-A9CU-01	TCGA-TS-A7OU-01	TCGA-TS-A7OY-01	TCGA-TS-A7OZ-01	TCGA-TS-A7P0-01	TCGA-TS-A7P1-01	TCGA-TS-A7P3-01	TCGA-TS-A7P6-01	TCGA-TS-A7P7-01	TCGA-TS-A7P8-01	TCGA-TS-A7PB-01	TCGA-TS-A8AF-01	TCGA-TS-A8AI-01	TCGA-TS-A8AS-01	TCGA-TS-A8AV-01	TCGA-TS-A8AY-01	TCGA-UD-AABY-01	TCGA-UD-AABZ-01	TCGA-UD-AAC1-01	TCGA-UD-AAC4-01	TCGA-UD-AAC5-01	TCGA-UD-AAC6-01	TCGA-UD-AAC7-01	TCGA-UT-A88C-01	TCGA-UT-A88D-01	TCGA-UT-A88E-01	TCGA-UT-A88G-01	TCGA-UT-A97Y-01	TCGA-XT-AASU-01	TCGA-YS-A95B-01	TCGA-YS-A95C-01	TCGA-YS-AA4M-01	TCGA-ZN-A9VO-01	TCGA-ZN-A9VP-01	TCGA-ZN-A9VQ-01	TCGA-ZN-A9VS-01	TCGA-ZN-A9VU-01	TCGA-ZN-A9VV-01	TCGA-ZN-A9VW-01
cg00503840		1stExon5'UTR	0.429937385684506	0.392047822508569	0.532954336436479	0.245557634214147	0.599023589338793	0.464217911403092	0.596394938171158	0.390506955973773	0.562353795571113	0.440032765852807	0.774564861970604	0.263754636243663	0.35162324211375	0.364737515954062	0.499965836373659	0.508590267688397	0.589187411764681	0.460807430770033	0.44429162378551	0.25513955920124	0.284051852012279	0.508478825109828	0.403731013913904	0.510060617025725	0.325070424037001	0.234143240164721	0.570394992286139	0.277635976961743	0.393768815021175	0.502377339615895	0.472920194809578	0.402205698283499	0.40332524285523	0.408029059671758	0.173422616280201	0.641935459439498	0.576303695068149	0.326431819776929	0.535316305447539	0.433046958083805	0.191596665098214	0.384014496095934	0.306522082989112	0.229791861572869	0.340405137887206	0.535402348591859	0.706332935114296	0.542297566295861	0.704630288305244	0.475690927704396	0.244758305144589	0.458899695671594	0.597710951322914	0.172971954193776	0.49210731546689	0.222814926727515	0.738906906160828	0.393819432646272	0.494440452733248	0.491189444031788	0.533511120932176	0.348135543942049	0.276197527702357	0.299588187031285	0.582562968486672	0.531884864493018	0.613643956036479	0.472838607408907	0.525186852491892	0.418867305652345	0.3779985330885	0.345676260392927	0.418861926070097	0.521398649118037	0.697622416556104	0.47323589918044	0.412162169390944	0.454599884997808	0.227956702528037	0.320519016554338	0.316743743034198	0.114015484040043	0.7085972436589	0.555989427628943	0.412370287214862	0.707835096213308	0.501473911570831
cg00662556		Body	0.397287092879549	0.162834143907362	0.236822672369142	0.238847247912047	0.463440347182159	0.425829681476872	0.200059761122646	0.0905708394487398	0.356934913937049	0.0876220208129306	0.72098397376365	0.165045008425778	0.329499716590134	0.155025336146752	0.312358356889761	0.378588309634335	0.105735763937982	0.355604045301056	0.252776065375129	0.259835369368494	0.179210332892698	0.306404283466039	0.368497069643769	0.356522040207138	0.35040639377637	0.195829682256057	0.545184404026179	0.386961889903071	0.324302850944547	0.0825809725221428	0.482247487259614	0.343172141642874	0.19433314205558	0.167345922864974	0.11326727684177	0.435409608237589	0.542085558604568	0.131035159632579	0.120507750084323	0.553887310039201	0.495938138113614	0.181746113612793	0.113751778262043	0.132494140764673	0.255053765697011	0.468790839319317	0.0926270769608859	0.191197109708855	0.159227888344397	0.17009710047446	0.340926087868373	0.105888497701579	0.38599357355397	0.41933137835107	0.201216862696069	0.259425334072929	0.599579311584752	0.383855249868928	0.154240708194862	0.425651525043042	0.472114213068367	0.160160781515818	0.257674544698508	0.206791837139081	0.174905687763184	0.267426276654108	0.0979258095487339	0.313890144637815	0.444355886542791	0.189812091812972	0.213827871995347	0.330813066264246	0.313172678788596	0.722854677305038	0.376845665275595	0.325970465572206	0.420931344882642	0.0824499580225245	0.178930345844349	0.370916248326801	0.187222986040547	0.122765763127056	0.450229082215586	0.219546443183092	0.391281143469839	0.140568780380549	0.441531272236032
cg00718513		Body	0.822518941216366	0.283018436019377	0.785806438646833	0.444315473862111	0.303215060778822	0.480528548272616	0.736550835845433	0.253900415978908	0.318806450111743	0.494975893103744	0.145152131568121	0.475216817960009	0.659090449425019	0.446551181634245	0.504121963859768	0.371323939535762	0.313930507394333	0.67868599476819	0.418876942925081	0.461355859715755	0.633570689910274	0.541292109157979	0.675591442142178	0.19854396291022	0.532180225037762	0.472932921626358	0.314386159574873	0.269349632330069	0.538054077012249	0.242542176965412	0.527687372953127	0.401269903182453	0.712043921768985	0.582596267792891	0.323810917967047	0.784104772635981	0.312206814460832	0.272556447779504	0.454922096316055	0.703525516401843	0.396262629296576	0.43332791809599	0.71427751840133	0.506792427753919	0.542713704263407	0.758720331651123	0.204535161657994	0.264741455764549	0.466128773768467	0.665395752180638	0.466621832447152	0.542972718405447	0.32145746466711	0.31787103195722	0.471673520895492	0.352691504198131	0.345522298908443	0.255124603759903	0.669697000547735	0.364865996765822	0.333495218248663	0.601317667912567	0.512953204593246	0.312293888903607	0.543051792911723	0.339318767983653	0.282203953608217	0.399088007755252	0.312000941665119	0.443207605874229	0.320148657146147	0.682508573900118	0.48123059617668	0.340908287439077	0.273989819375863	0.449960659856162	0.581670440520478	0.339856287838144	0.323758169260523	0.539965005996245	0.738379948689877	0.292166697096527	0.234965569044024	0.411032307079932	0.426668536187415	0.319762030119023	0.392164560455405
cg00904483		3'UTR	0.930816051842145	0.91908549241864	0.941468442155248	0.918204001091762	0.900444910318691	0.94230871525432	0.931000470201092	0.913786832499658	0.926838085376791	0.933821157006427	0.92128344658484	0.943218689552745	0.914477328790997	0.907097451640464	0.89428911091876	0.889319478879122	0.922639462961032	0.94278063556427	0.938614232256602	0.952370585878503	0.946175391815715	0.920640067558018	0.939741770386416	0.939941519500198	0.94711961356833	0.938904647709151	0.941342724689418	0.945712675459133	0.943111023624605	0.910663582278431	0.926475726144815	0.936152584213172	0.923129651179894	0.960181942926802	0.941033975539167	0.94428223096051	0.936929593996604	0.919114062877785	0.939180147277803	0.923632580936941	0.924131483486523	0.943458721009666	0.90535048455128	0.908844727548674	0.927017960901486	0.918385022414251	0.935320587019142	0.868473773503445	0.922300611850083	0.93441250443613	0.924847537229823	0.874690676525893	0.941270993981419	0.944674108958293	0.927201259353066	0.925148165680655	0.943432173098691	0.942104589774188	0.944504240901065	0.933996535213917	0.932180649964726	0.899160264047003	0.934564750448866	0.916033479891446	0.934465854759586	0.941646247237632	0.932465918986267	0.932281078640489	0.914160309096761	0.918953944534581	0.917027063255541	0.933929128610312	0.922092729782486	0.942996846141119	0.937594968389936	0.948284105005447	0.926817026360604	0.905351832526025	0.840430736113814	0.881924044815778	0.829923442909023	0.897239169485613	0.904789147070775	0.939929855843882	0.908048051574788	0.947794842324812	0.929635798916847
cg00953256		BodyTSS1500TSS200	0.556221024230116	0.751627502435759	0.717549365338413	0.705578834421709	0.72184225018347	0.715173161846206	0.366048418133522	0.487417730305552	0.662986196538476	0.74662357146913	0.553825985428959	0.641665153086249	0.543876193183394	0.714649587681272	0.599354584637569	0.6618493386736	0.576621948294931	0.513593704143401	0.68783012509039	0.773312754874167	0.693320048739933	0.63691057624524	0.681783405803326	0.716886138081586	0.734877066263887	0.724171621710413	0.76022055314048	0.55106512307973	0.743571171596777	0.610709826764673	0.450205610747754	0.652556025096317	0.467609237948025	0.845508254983798	0.720631488726484	0.424907016607372	0.395583314248184	0.477625874120245	0.446542492185706	0.749188319635936	0.705207702923583	0.723551612962008	0.418363520081558	0.502038588057632	0.725131702768851	0.339440635954851	0.206241781370935	0.72386547264467	0.747581333626752	0.693856468207679	0.684826698930282	0.516846024383362	0.618872775531558	0.764363391900025	0.412447313123186	0.698774134593922	0.735897787952272	0.654619097499502	0.492084930416105	0.614871699120003	0.687384951010457	0.713163949693195	0.555157243364719	0.778103793508663	0.493021764875039	0.675985409532576	0.298308687207546	0.749014231434656	0.543287022036877	0.852278377411141	0.748635436852441	0.594278580932849	0.676872078710043	0.44598766479128	0.690269025108122	0.586427605914522	0.399027784700511	0.644834550259643	0.799116315262735	0.706512018566993	0.299145525374603	0.446084235355739	0.437312453398492	0.739194422866268	0.741431309109758	0.318229182351549	0.791342650411438
cg01134491		TSS200	0.047324957137026	0.0441993080418331	0.0521368330290937	0.0311673678175448	0.0321863157276931	0.0397764251313653	0.0386662330315819	0.0349866034905362	0.0402762668361198	0.0377716063084949	0.0343978912215405	0.037242805919182	0.0506271054733169	0.0398510805195572	0.0288938211471879	0.034418360377393	0.0296511429567651	0.033310089714564	0.0298046313844338	0.0289222135994859	0.0400511606503697	0.0334936487062755	0.0375535211235911	0.0354111937952343	0.0284921977614771	0.0303464726384525	0.025065725451622	0.0280653158412445	0.0248697654292116	0.0276737684661731	0.0269135951549161	0.0278425406957851	0.0357074988526051	0.0346846127118531	0.0296851948073204	0.0274458274510738	0.0307430272320949	0.0284985834018721	0.0293353585079637	0.0343688372375982	0.0346262015655114	0.0335792811125733	0.0304759822373756	0.042100102397414	0.0405596059612135	0.0290021384762324	0.0365008652229112	0.0472304015563299	0.0392661845046178	0.0418687164240555	0.0327634562249036	0.050507139844858	0.0283272088586848	0.0319022819515959	0.0319039702674842	0.0274446398841502	0.0343294601732723	0.0432288908192474	0.0335844288524385	0.0288017536962001	0.0334401119796647	0.0396047997383494	0.0368984815691392	0.0336005643955959	0.0347757444456127	0.0425167476434469	0.0357753716123963	0.0411370355088451	0.0253787100593034	0.0297925893992031	0.0362800196179424	0.058139781969106	0.0374163915313254	0.0354898133338358	0.0370195185180999	0.029210035479923	0.0339694709051254	0.0304360727048035	0.0353286065054187	0.032215818781135	0.0526429818056126	0.0402104529265175	0.039964068475338	0.0257236380220559	0.0368257177014071	0.0316146566910611	0.0219868258155366
cg01169726		TSS1500	0.0748580574495316	0.293503780465476	0.417710468672737	0.094945665618043	0.0966444451149502	0.345327455673603	0.103472690368098	0.0748376135554195	0.0757097353168607	0.0753590472310435	0.088248218178979	0.0978207998035355	0.132287430081748	0.262791961468765	0.0646482088614094	0.336453714033631	0.0801274611244481	0.146068799720159	0.153407762177924	0.103667659792996	0.130417385158665	0.208469977657366	0.10426302499405	0.332790288227285	0.128717648432375	0.0907392117167299	0.236321447903226	0.33245849826044	0.0995836040225721	0.302851498748499	0.0958271419533719	0.20809184848643	0.0731594399248951	0.0706141981602864	0.0806239425529221	0.0719457737094307	0.384181829942712	0.336164881486853	0.0717579180781898	0.204472683669567	0.230380745848228	0.280911593038896	0.0751713381965288	0.0989484443964743	0.101907988541239	0.0723667249568881	0.0672221523240111	0.0856536095461597	0.197294425913925	0.326282846732303	0.0981241403756556	0.0898075257409168	0.0908054052425222	0.0747010945212676	0.100659738342477	0.162117025447122	0.210509760636861	0.0887666807360639	0.149065459451757	0.22482775051226	0.0728785541755372	0.183020602360985	0.118951592993203	0.0842730730091712	0.0834879406943122	0.268876494969225	0.0882489365927935	0.0901049398370266	0.0870044823778054	0.0799244218177486	0.0569574699063558	0.274151889802214	0.128460648171106	0.530805124101515	0.074319878799936	0.197252407232184	0.0901629551144032	0.0937834908034581	0.08832056170639	0.174966277957887	0.161069473118357	0.209018582745921	0.0734236571978667	0.414190016068989	0.125057794115739	0.174551814719643	0.347744472112367
cg01226883		NA	0.0499221055923991	0.0406497265297771	0.0444847787098068	0.0413379426260082	0.0495608891312269	0.0387132634150566	0.0374820099920766	0.0281126562441397	0.0533068673937055	0.0388656365320651	0.0519407406945206	0.0518196244913608	0.0425185897727772	0.0614976398804464	0.0419693448933393	0.0365670866285178	0.0369837536316425	0.0311608225257889	0.0298232366811654	0.0448578700907544	0.030367267069485	0.0441478826508847	0.0299618873485254	0.0372931434767598	0.0355135024301212	0.0432169330060004	0.0527957652403916	0.0353473160741225	0.0324559772370683	0.0200328038818662	0.0394445080520282	0.0386654188656592	0.0536341572546573	0.045983538740332	0.0298372434739749	0.0386783027815912	0.0377369044503569	0.0332842391989803	0.0387746125983004	0.0327918383159746	0.0401542659974117	0.036698463685902	0.0393849866870261	0.0361752166274947	0.0373065039974702	0.0368633321313067	0.0532853006531352	0.0572412787744175	0.0570568788777957	0.043553794987702	0.0326181005955155	0.0450809464399706	0.0440238547084333	0.029903842993057	0.0386396154443203	0.0348889894695227	0.0394526578784587	0.0327591130924169	0.0422714454184533	0.0358978059034284	0.0500338871114634	0.0420484013269842	0.0638047416737057	0.0379287156464879	0.0433417742189912	0.0429144834221137	0.0472781612804292	0.0378189182962405	0.0491966797043802	0.0319095020438793	0.0408044384864832	0.053715342093104	0.0534582631507065	0.0459522888805048	0.0463775725359662	0.0439511132676842	0.0343814981382986	0.0505806657193432	0.0561211358886591	0.0386207812389428	0.0425404964098562	0.0461038414579307	0.0505800172933402	0.0405903223741203	0.0296212107185733	0.0410262070151419	0.0300601796526673
cg01228636		TSS1500	0.0650649152301643	0.0568016720539071	0.0628744217346414	0.0661848494608165	0.0690804028086281	0.0503202734184524	0.0472644181909863	0.0658309543357656	0.0521273010090972	0.0592978617944309	0.552050561119303	0.0607852981129442	0.0511258491752245	0.0435433299804382	0.047151572980315	0.0572584199425526	0.0594202843555142	0.0528964166732632	0.057003518643146	0.0558144557708163	0.0675621361795443	0.0561399673125567	0.0602659767745934	0.0412584751668541	0.0405097425616923	0.0541190756292238	0.0751773980119652	0.0463955520046274	0.0447080730223629	0.0636707147534519	0.0702058107280953	0.073483988979343	0.0465304045194865	0.0487080278301138	0.0569218429153852	0.0518161534675435	0.0674785902532209	0.0550041142864631	0.049993115756805	0.0515458647650495	0.0615113590833552	0.059801835779343	0.0634196171701998	0.075474006334008	0.0500397296769772	0.0530451077605224	0.0619781541504145	0.0411683136209356	0.064654030010976	0.037696644924601	0.0450616570779762	0.109678805968914	0.0550490183732112	0.0419214425603046	0.0568070819147677	0.0477770705842958	0.0506989159427983	0.0523535268410605	0.0475498254601896	0.0547828609897474	0.0513882424457132	0.0480965044482559	0.0483815339739511	0.0523841394702489	0.0498260252032142	0.0549496769207919	0.064488200887042	0.0421184766403055	0.0502344634500795	0.0395088960693501	0.0453879251539972	0.0613671454350387	0.0472326837382727	0.049157074396177	0.0566067492261482	0.0498277254412882	0.117311636900692	0.0548223605607571	0.0675963768942315	0.0722904197371368	0.0394287941163009	0.0404354105821228	0.0499166714533889	0.0605932071333625	0.0406616735413188	0.079091030033932	0.0602380779543563
cg01355739		TSS1500	0.629199547850111	0.73563769416176	0.791913818217092	0.498827500247141	0.731430861240148	0.691747174169528	0.627135530896917	0.63925298455463	0.758506585897196	0.568721168816282	0.46951513376109	0.489017392923675	0.559128653609316	0.67915920089068	0.462642232654272	0.437778471892008	0.54350853439147	0.631713211932172	0.55893084597356	0.555232743485094	0.540692688153212	0.618950098012873	0.52405911626183	0.732356062453154	0.561939843380656	0.538456359059844	0.555527214028377	0.53529099786623	0.616917132426497	0.816569367140108	0.563815520349871	0.64031541186484	0.522039804077403	0.535531702725132	0.734666939015528	0.620542533300021	0.718079297831609	0.745975911284842	0.498491209110776	0.728740567755824	0.333789756328514	0.659024310997901	0.749834802281822	0.500148606440327	0.692207882897952	0.854527681227835	0.7021170137965	0.587531590928101	0.625848159352468	0.513022630370319	0.512396283632206	0.494747339883407	0.500677430681589	0.495909280341791	0.592359408232071	0.725735779575108	0.634580269988521	0.516262746141799	0.503533480808131	0.550207955832924	0.569038978914775	0.541178657379829	0.599924674066386	0.665289332215215	0.711576767580601	0.486622383507517	0.267103578443774	0.717581769872616	0.609858508165245	0.495506951269074	0.465688244692428	0.441755523899132	0.52501531317198	0.764896842578407	0.500398512599614	0.539839747068143	0.648857705453497	0.540257432632987	0.453792271815738	0.577031126327034	0.477584015021661	0.586234529011574	0.527611458505053	0.776475357453985	0.801103209323943	0.580968213468578	0.758293436704084
cg01401376		TSS1500	0.0705511395336589	0.0909218611824167	0.0687367858167823	0.0828898045222756	0.32622274691159	0.472824041235247	0.0650747225564335	0.102525385682227	0.12429544428418	0.0678023784659248	0.563524869679592	0.067788929578998	0.0706146528453202	0.06750778494698	0.0538523958939309	0.0616852500441439	0.0978971863105998	0.133045305863668	0.0837525475826906	0.070087250978551	0.0609915548097784	0.0991592467132551	0.0806011257265431	0.0861509611638462	0.064274694532439	0.0944580135691586	0.0570034204575779	0.0588273875936894	0.302371643163874	0.0470163282026195	0.0696123353069663	0.245360925463022	0.06721729183488	0.0636142127867165	0.0566864330024452	0.0910341421871317	0.612800866304372	0.105643725627155	0.0674181384689842	0.108318078938398	0.0665103406289102	0.244166497271302	0.0582675492311739	0.0603986441316338	0.0616510569476706	0.0674686864046916	0.101805829864907	0.0759903205013602	0.050128607328299	0.0829747902254164	0.058470746143905	0.106522595386963	0.0614268420580376	0.0613917023077495	0.0598109043231014	0.0638070083217174	0.0689643718114441	0.0788417287423584	0.0814469327474614	0.0876951793118136	0.0490255880804754	0.0673239493951376	0.0691686949263973	0.0841667968912205	0.369206611291056	0.0725060009218811	0.0620996599248203	0.526277907166638	0.141033397564279	0.0611851136682789	0.0783558636593229	0.0871096253006452	0.0586957072892809	0.196847826985753	0.0469624814899304	0.0582761210374183	0.0786749273320235	0.0477208946026568	0.0724437431870195	0.0616628330460288	0.0489089927401677	0.0484215323360076	0.0879817167554835	0.502770515966354	0.0876756308598739	0.0535554897405562	0.0631171860383785
cg01407244		BodyBodyBodyBodyBodyBodyBodyBodyBodyBodyBodyBodyBodyBody	0.0776854484808742	0.557212244892176	0.85054450959136	0.0812388107689313	0.768591470472455	0.433262472923049	0.828477525257086	0.0543942359617618	0.4933640523514	0.634929528550816	0.888928798621899	0.0619962706857324	0.444314333596585	0.312831275015031	0.429349989906127	0.522024303399902	0.167757798733777	0.384700660689416	0.0539560912649984	0.2395834422007	0.0413396104142221	0.591611418082246	0.232928568328275	0.713701236492781	0.161564143370337	0.0579184287188714	0.0493905953298029	0.10588905290458	0.349157694416213	0.114543995134811	0.476136494806935	0.290697525581927	0.670828373485147	0.585141475982727	0.0437896288000522	0.789311005149129	0.103320207816474	0.693204577331665	0.637095093468504	0.570119749131749	0.219126336863507	0.333299456745103	0.10281460568976	0.0492959082043577	0.566824821217152	0.822604047054825	0.0476942028398971	0.556822374353423	0.722237422690821	0.256313568673592	0.207246803569488	0.351252359557357	0.562242493607763	0.657679793432963	0.348425738196934	0.262332537644463	0.888117410620417	0.0830652270789104	0.530553303896457	0.0476280574005558	0.516332381920669	0.152306575587398	0.0548255411239806	0.543063265025393	0.61743182604357	0.574250859583174	0.042586245046352	0.550503451052522	0.667911346351751	0.573573505153925	0.205240326624012	0.49845724396247	0.342669450046166	0.788635716512083	0.662002493112843	0.238619444163471	0.453235402231322	0.109410517728857	0.0564354878824626	0.153869607795478	0.600679648174811	0.209488364762299	0.646070990575038	0.463423599318432	0.53981479475411	0.597095856544298	0.576527943940733
cg01488147		NA	0.876615626320867	0.8087889779875	0.911786246340694	0.854416736726446	0.879888205238208	0.862642585699958	0.883461494200901	0.894655324866185	0.851635656534534	0.881633058495017	0.879128869799604	0.865103460240077	0.848289349395827	0.861880790699656	0.872642621401199	0.893858084754686	0.893862595118739	0.907109208903826	0.901475447544091	0.900115260831611	0.904101990333915	0.891482001019445	0.913019943790126	0.937791992090174	0.874374733460671	0.86636771100715	0.883597879888072	0.875892464877826	0.849946080568134	0.891699807805238	0.904526730305832	0.899022842572699	0.851065756162731	0.894231702185077	0.885760423017902	0.884581267149231	0.931227698848775	0.899338130574841	0.878185891693667	0.823365365302157	0.860655126677473	0.876942706147108	0.915375638149726	0.788488186003607	0.884391626932285	0.92116747244314	0.912718155617513	0.785811550883826	0.865002062629275	0.832919490570374	0.893907850707091	0.82835160869841	0.929638080965766	0.891869659697604	0.863905572705937	0.864186307908423	0.907916998059023	0.884641391955644	0.872317298531712	0.875029688805705	0.878274823100553	0.85406775395767	0.823727726292873	0.863808246759705	0.875160043601217	0.865261994279146	0.90220659045625	0.88982194252933	0.853791504256139	0.846036111278578	0.872567715941964	0.88958817045602	0.908476605174993	0.865696783550904	0.903393819925703	0.882299169388784	0.903490432895166	0.854648336645822	0.851027948156166	0.847465374428315	0.804162101461175	0.81980640270188	0.906779542198537	0.854073671776343	0.898232228775014	0.909745211265696	0.816858883719384
cg01505590		TSS1500	0.017064036970254	0.0191022972776764	0.0240243682977947	0.0162181846671791	0.0158449384768564	0.0154017118358849	0.0187877969078354	0.018342050908112	0.0170288116695712	0.0171975827978118	0.0206243990356555	0.0193207109877338	0.019283424902399	0.0169503246826082	0.0171084482806733	0.0169183978676143	0.0129606115915963	0.0155136456428036	0.0141369997871771	0.0145721504123869	0.0156342563436716	0.0174286495951339	0.0138946874883962	0.0167105602769046	0.0129177691188648	0.0159090663870518	0.0140208211674855	0.0135658675993832	0.0147008728830926	0.0120818977439267	0.016513696842166	0.0129567189153692	0.0152377663599633	0.0150016124626283	0.0144693873189723	0.0155614707508147	0.0142281803357882	0.0132425715817941	0.013486822391316	0.0182068739694171	0.0128448280686075	0.0148243547699874	0.0179540346024995	0.0166315823922793	0.0156023051089654	0.0140907925177444	0.0168499847103677	0.0162257485835702	0.0188257557293746	0.0213400800531357	0.0137924172058561	0.0207341334124936	0.0149544607589957	0.0163585627891408	0.0142117948143008	0.0153336755639222	0.0207111697431563	0.0155219290337322	0.0135806966029405	0.0202080904063111	0.0174555236246151	0.0205372089763361	0.018407117778438	0.0158834906702338	0.018736311504311	0.0173594333264826	0.0200438079186184	0.0184568234849743	0.0193034486730518	0.0202323905603747	0.016531368544252	0.0181821280814286	0.0182503445505611	0.0175753454365732	0.0197651013972697	0.0174655157752518	0.0176991561148205	0.017999886594129	0.0188704844793376	0.0167397709115961	0.0178308496715529	0.0179311595017528	0.0207858647786149	0.0191343407523936	0.0197750062608679	0.0181717620306492	0.016176436956418
cg01520924		Body	0.029836771011421	0.152457756518944	0.0619722396551852	0.148702153390783	0.0508070295076549	0.0470275357788637	0.250798047780177	0.0289776305626114	0.0468633299985658	0.0786497659741717	0.0795702584886023	0.0642937003979545	0.146878895937425	0.100497604862634	0.0924786883024595	0.416685924891121	0.063252288271418	0.135941176740706	0.0894794363694438	0.0755756169639599	0.113757574721137	0.0839015776309719	0.163684467694393	0.043987256471607	0.426676679488075	0.148323102066717	0.0402516755569321	0.0527364430825064	0.112675147504082	0.0888472924694333	0.101651033001032	0.144105413673588	0.0804487254777689	0.059020058036756	0.036510246034154	0.287639120290297	0.0461887326249879	0.0417451074687995	0.0535307714147401	0.0442249352481181	0.0672133834230803	0.0810298626554607	0.0484424863417156	0.0937002994371878	0.0592161764275784	0.461746057075983	0.0462946926778862	0.0458561241887134	0.101492382045791	0.0981042837014826	0.0528021321003788	0.0895909980182654	0.0696377946204499	0.21835459378635	0.0452045514307252	0.0358145680942635	0.0370243367953856	0.0581945199997021	0.086458150749022	0.0353310646250624	0.187608745990061	0.21412852369591	0.157802523924091	0.276637329965932	0.164794192357212	0.0387752365497154	0.0490970825301751	0.270113740000216	0.298315216194198	0.300462604013499	0.0624843454858141	0.224631937282724	0.207554621654641	0.0312551766509255	0.280763973556963	0.234925615755064	0.157576857860734	0.0368891430649034	0.037412377112222	0.147779674110898	0.108811569089281	0.0646278193521649	0.0316664247348021	0.160166638585861	0.380592254522926	0.262292181542009	0.045913168385558
cg01530101		NA	0.54757401744439	0.555110079336839	0.643294524340156	0.306119251979074	0.517728003337564	0.618235385869089	0.647043203065481	0.304375146645424	0.645892366379345	0.136049929929208	0.847065585980537	0.310870832325386	0.511764334518082	0.394885578340552	0.199479772432453	0.6349950566617	0.391979246497945	0.657795431467531	0.640261869398622	0.527049598262077	0.464454805408487	0.595950551630577	0.29984652749373	0.773161093976697	0.296188657631747	0.156090530269734	0.432738976923767	0.181935848387417	0.581611535205595	0.258657822009524	0.652446077935867	0.593770760064885	0.688216670612103	0.182095324799517	0.0985972602769389	0.749034881091124	0.680867455710294	0.725175706832921	0.703700234806279	0.628261988735004	0.206626487829656	0.193482533253426	0.167038940654362	0.247561100631438	0.607584518972568	0.780400361843441	0.0718255562442211	0.626729219834537	0.669876071977495	0.687260938383895	0.407397664115989	0.569747246522822	0.594638726759416	0.332098482161554	0.464366616628054	0.633113908714095	0.364094552423208	0.380717775130541	0.574207148660647	0.626395367909476	0.61790153031497	0.385392682613364	0.453624442741934	0.663323331370394	0.552884502253473	0.493018105773531	0.0825781121562659	0.617209439527693	0.634033661515488	0.266456751346959	0.517029200861064	0.302034283588314	0.511941601126013	0.77824244127601	0.770855879601234	0.343956894128155	0.573527290438913	0.462907533253145	0.482925799087514	0.493779423508846	0.456125692893556	0.106791532720009	0.544643216019993	0.594237058847709	0.46794318172292	0.888115566524124	0.605850327499703
cg01546563		1stExon1stExon5'UTR5'UTR	0.435953048702291	0.5689811935384	0.649336881288792	0.18160465331159	0.203233727836847	0.41668122308039	0.0951865544843432	0.424365378458917	0.21186657871002	0.573293239513197	0.820290094999538	0.233505083274881	0.459143067978615	0.266075457235675	0.151292115884798	0.368922623477718	0.616334538807152	0.355626650493621	0.379448958499255	0.173412281962015	0.274611336936111	0.558406550256226	0.351384994273995	0.357613365725504	0.133177561111087	0.206630155353776	0.484777818494967	0.136599406851686	0.288434211032311	0.363209558209907	0.46079396199903	0.345936119777264	0.0708675344272906	0.102027283663954	0.575085210249566	0.0718400153877838	0.46053695777051	0.577943288648557	0.509604609941009	0.114690956827134	0.481908656991124	0.134392845402037	0.552449808253666	0.226928406835836	0.29166156969466	0.134532108118101	0.569815804848383	0.186865650484631	0.586994713798422	0.528399918326692	0.197640615148299	0.364245110484448	0.248262503479407	0.0769774543419421	0.472843251095586	0.355639555260639	0.781404553153987	0.287100792947952	0.505434395829296	0.467457133960675	0.148687900036955	0.341550682926313	0.335956945565	0.319257570037583	0.440590844815653	0.102108946551647	0.104188031853119	0.3301515027135	0.162239729118869	0.497656600709101	0.534937072178844	0.250401579261044	0.363529825793732	0.735208361748715	0.670920774737398	0.434896232446927	0.399208350482009	0.339051944140823	0.534681355408808	0.28732997614106	0.485957904402554	0.694772011083169	0.746485469701172	0.402358183965234	0.400436433506574	0.0854721236299175	0.47759905309667
