Composite Element REF	Hugo_Symbol	Group	TCGA-V4-A9F8-01	TCGA-V4-A9EQ-01	TCGA-V4-A9EE-01	TCGA-V3-A9ZY-01	TCGA-V4-A9EU-01	TCGA-YZ-A983-01	TCGA-WC-A87U-01	TCGA-V4-A9F7-01	TCGA-WC-A884-01	TCGA-VD-AA8O-01	TCGA-VD-A8KO-01	TCGA-V4-A9EJ-01	TCGA-VD-A8KK-01	TCGA-VD-A8KE-01	TCGA-VD-AA8T-01	TCGA-V4-A9ED-01	TCGA-V4-A9ET-01	TCGA-VD-A8KL-01	TCGA-V4-A9EX-01	TCGA-WC-A87T-01	TCGA-VD-AA8R-01	TCGA-VD-A8K9-01	TCGA-WC-A885-01	TCGA-V4-A9E9-01	TCGA-V4-A9EK-01	TCGA-V4-A9EO-01	TCGA-V4-A9F4-01	TCGA-WC-A88A-01	TCGA-WC-A882-01	TCGA-VD-A8KI-01	TCGA-V4-A9F0-01	TCGA-V4-A9EI-01	TCGA-VD-AA8M-01	TCGA-YZ-A982-01	TCGA-VD-A8KA-01	TCGA-V3-A9ZX-01	TCGA-VD-A8KM-01	TCGA-VD-AA8S-01	TCGA-YZ-A984-01	TCGA-YZ-A980-01	TCGA-RZ-AB0B-01	TCGA-WC-AA9A-01	TCGA-WC-A881-01	TCGA-V4-A9EF-01	TCGA-WC-A888-01	TCGA-V4-A9EZ-01	TCGA-VD-A8KD-01	TCGA-WC-A87Y-01	TCGA-VD-A8KH-01	TCGA-V4-A9EV-01	TCGA-V4-A9EM-01	TCGA-V4-A9F5-01	TCGA-V4-A9EA-01	TCGA-V4-A9EC-01	TCGA-VD-A8K7-01	TCGA-WC-A87W-01	TCGA-VD-AA8Q-01	TCGA-V4-A9ES-01	TCGA-YZ-A985-01	TCGA-V4-A9E8-01	TCGA-WC-AA9E-01	TCGA-V4-A9F1-01	TCGA-V4-A9EH-01	TCGA-V4-A9EW-01	TCGA-VD-A8KF-01	TCGA-VD-A8KB-01	TCGA-V4-A9EL-01	TCGA-VD-A8KJ-01	TCGA-VD-A8KG-01	TCGA-WC-A880-01	TCGA-VD-AA8N-01	TCGA-VD-A8KN-01	TCGA-V4-A9E7-01	TCGA-V4-A9F2-01	TCGA-VD-A8K8-01	TCGA-V4-A9F3-01	TCGA-V4-A9EY-01	TCGA-V4-A9E5-01	TCGA-WC-A883-01	TCGA-VD-AA8P-01
cg00503840		1stExon5'UTR	0.179739616851336	0.181933957288073	0.529246482366051	0.513599113616962	0.214716276544113	0.334077699797387	0.247080995106976	0.491247993201561	0.599127118302783	0.418125635079052	0.50936756917463	0.400534982067861	0.218694147714552	0.711409490619038	0.497384889237965	0.73859512814495	0.389837165105774	0.611409037549531	0.484573929619634	0.252045000998889	0.482753265003715	0.669984505574044	0.165434984116621	0.780737789904284	0.706260910796138	0.555108975284779	0.406355650383232	0.127869847441372	0.751827877831515	0.478041850329691	0.406199144783953	0.695139087955608	0.457731217539117	0.433661725425939	0.198777141547579	0.431366870640097	0.443570915747024	0.579664580374777	0.450682189268447	0.411712593325764	0.497848706440931	0.82203134807556	0.546496082071782	0.433696305907335	0.666789252979732	0.805294347568568	0.219423932763084	0.398446506944932	0.493194829671117	0.424147361106919	0.768342643205266	0.456812339035885	0.224808604199107	0.32509797419635	0.822400219791244	0.455027973329504	0.521753502902513	0.477868763754812	0.446844341712369	0.395730126363609	0.765148066514169	0.216995717877702	0.775469953885172	0.445983060574835	0.762519565201061	0.793311700777334	0.241592903174542	0.540262949716458	0.225151511003867	0.700122376575463	0.440085495357563	0.731024357174323	0.731171900895981	0.321374243653278	0.683087628331862	0.33553411775292	0.414821940771081	0.765919885476433	0.330143864915088	0.183493344732081
cg00662556		Body	0.0502284416723017	0.0453471074494046	0.178631219215814	0.070758607362129	0.0731496465500864	0.273448665127831	0.43621526417769	0.450892918673153	0.434267704530244	0.0913012983309736	0.0456110402521743	0.103000436415565	0.0803500631067293	0.119051138030187	0.0791073414520423	0.418535325485014	0.169085953487186	0.259456214698197	0.0606427540293881	0.0869943726068552	0.0456167739992285	0.0726789272140226	0.129437273169994	0.117277535281235	0.139832102541959	0.0861059045363565	0.164154146268476	0.0627580202039825	0.450439330394639	0.0667482500308441	0.420837450286598	0.298327345995995	0.297622500534578	0.0778572687602282	0.0667626962090141	0.107497735849652	0.173269489310678	0.141437202606478	0.0605496837801455	0.0929526639359547	0.402158589404658	0.0647095612110626	0.682657768394545	0.0407506330671069	0.22829463474992	0.441658129724015	0.135297779327454	0.124789500634807	0.461620899577277	0.225765053194795	0.0485619084166493	0.405829605014928	0.246093043875907	0.11210121556258	0.0618605428718317	0.800852509504743	0.105539866477439	0.117323153373042	0.0782372579626307	0.135491045490245	0.459527382203657	0.0629379129818055	0.0841924544573069	0.19986967936287	0.387211966079771	0.273306004565223	0.074919298462972	0.107258646952485	0.0535956685979973	0.413063075900484	0.115391666419272	0.0683123260106186	0.0508144548879785	0.0872603915068008	0.112367100805013	0.117853484364017	0.0669962440663067	0.0467123635865629	0.373597567004845	0.109409076303694
cg00718513		Body	0.708461596596981	0.39732095009578	0.425480324434214	0.566482220520985	0.0950468650534987	0.669154097493346	0.788238267456814	0.786505946045224	0.790095815211996	0.125458838518316	0.818028056581815	0.616231673535849	0.14349242962168	0.774012528568924	0.470532914236079	0.398453804547699	0.751671444232334	0.273883351827434	0.15248284703054	0.919355713370673	0.253696735560353	0.745001675649622	0.80759931231842	0.800363103253854	0.751515118990187	0.47485519867927	0.751896975301471	0.0919601708688279	0.58930482204676	0.240543598866364	0.357731949272224	0.221036658744834	0.278992906465156	0.652217284610603	0.525681591924466	0.281044123580039	0.338411791247576	0.775804634422001	0.814482862790788	0.748470901375803	0.386785595702231	0.640304188646366	0.682661417953028	0.388499659074525	0.322626968578052	0.464391871215707	0.179342192683059	0.471056842212826	0.47511825935723	0.312123091108977	0.361991038976028	0.423769504095149	0.654584163658282	0.804080253540701	0.527316848796106	0.85101361063748	0.528758968232621	0.476054292718737	0.352992539112722	0.511974381264673	0.781211567152372	0.451519357680968	0.77489315052227	0.436892719773039	0.142404856008514	0.606428305412361	0.121883376678603	0.655304889779657	0.803329408625015	0.763401572051748	0.310191818973282	0.728511240400268	0.11125491252645	0.559498814160307	0.471093768919498	0.385441426098409	0.600138877267918	0.372891242322589	0.151651421661765	0.323700037088492
cg00904483		3'UTR	0.95468933395626	0.949168173131823	0.927664142908537	0.937728189840843	0.944474513322399	0.951820351796839	0.939849497427071	0.940887330157901	0.924235238640345	0.852090550497645	0.938501773161832	0.924280341393614	0.929622975933685	0.943726163778191	0.941252463683113	0.901160760712683	0.950229363940487	0.923198285216486	0.933608736688177	0.930299920935981	0.941056909136078	0.939683727123165	0.931089481087603	0.945977152515904	0.944337506010979	0.926678759042299	0.936978352785424	0.737940470058533	0.932067923542465	0.931163812282841	0.93604991110329	0.92088145713344	0.903033604798344	0.931343632290786	0.938825346734022	0.938154833239158	0.93561159999868	0.934056214642197	0.93724259947287	0.938099614266658	0.949808239029078	0.949636563864488	0.940658764898155	0.942442539550042	0.943163694610374	0.946572260073223	0.937762097921136	0.941165324513379	0.953183128606438	0.947640768053938	0.951888836261915	0.948958546292382	0.94285143945841	0.933028767440517	0.948033974274751	0.949524312367111	0.935302406186805	0.947355118008728	0.94206215517353	0.941956822201662	0.934367086752727	0.950226300336915	0.916416589228999	0.933861909632245	0.94347013626411	0.933090768550404	0.94334442063495	0.923841833463882	0.939631182353403	0.92789480946195	0.957117016752393	0.934767370700525	0.938240397725003	0.933570987810452	0.955742173403323	0.94904340630828	0.942723294276928	0.947178254279537	0.619168809977262	0.946329690983989
cg00953256		BodyTSS1500TSS200	0.476079236677334	0.480192751888811	0.528606071483201	0.443867705218697	0.53451768185408	0.689975214522957	0.54889436134672	0.498665211562205	0.591179380194022	0.513195373025196	0.568855100752193	0.580983557065295	0.402497722025517	0.613356233296468	0.540737447658851	0.550317557130877	0.608167225765389	0.460236829148019	0.524606622035167	0.470061193129374	0.439117630687524	0.589905607958107	0.575515250123808	0.500707939686901	0.590062554009504	0.576640601600231	0.483811783891501	0.554650188304309	0.455304591068189	0.595105358176182	0.539113396869814	0.524979954731546	0.544517587311239	0.571271026173922	0.504101555095979	0.532098978144385	0.639000531095277	0.634558736841935	0.616788062440891	0.597446090660033	0.503802889854471	0.565007422244428	0.500353962136106	0.491241097581462	0.556256189683816	0.750023957118439	0.551913502679798	0.496937418567547	0.515929713156367	0.530520627499202	0.527167939489151	0.496637804379318	0.451033728304006	0.441561138539219	0.631573168717491	0.540560076850889	0.502143481228271	0.48364475542328	0.497922701647547	0.52346829008439	0.521701725364851	0.52491598619768	0.559685592166148	0.50676700486358	0.40116679004359	0.495868504910588	0.527398643017946	0.556765779610781	0.72583163099608	0.683316036328992	0.511355809556886	0.562407656373266	0.650508343336546	0.425827955387148	0.487760998774812	0.619668894372704	0.593730796427684	0.279043809851458	0.622956917917574	0.533883625177519
cg01134491		TSS200	0.0229987937405877	0.0279946591796647	0.0315141582779306	0.0403179790317184	0.0365230207755436	0.0310701792202112	0.0377858117495746	0.0405153934641557	0.0506379887936917	0.0342502495476611	0.030759350549812	0.0233598943017314	0.0338249971517124	0.0372214457265966	0.0323119117770895	0.0335761600720146	0.0380766222378361	0.0224560023975847	0.0322416717285421	0.0383361428605666	0.0419892935455341	0.036770157055602	0.0397103988129112	0.0299346914437765	0.0309971442170058	0.0409291968789986	0.0310784648182038	0.0324957718650658	0.0284108733630435	0.0375971033919624	0.0282466460287915	0.0334447365992573	0.0333882430443493	0.0273314570032899	0.0344195078518026	0.0519561619679897	0.0285244476369083	0.0274506593838303	0.0372673672871682	0.0325324659161033	0.032054211948169	0.034011537766513	0.0401806989961243	0.0303854853878116	0.0389942428596457	0.0292510577602644	0.0484342054038741	0.0378398344915352	0.0354051908304067	0.028238373268891	0.04269978166402	0.0265711950180687	0.0407554589833949	0.0380378469192942	0.0306160966558246	0.030294345149281	0.0335481888033706	0.0337073040060849	0.0373556848093195	0.0351012802794325	0.0313192922068616	0.040913998363113	0.0376259247739908	0.0356620056097147	0.0382826702248422	0.0326296110257848	0.0325623332084045	0.0485988403024334	0.0276153892555428	0.0266352739519043	0.0373185881453638	0.0284811302195164	0.0375453952925855	0.0416011435501471	0.0275529175641827	0.031440153644767	0.0266134054169755	0.0271784300972211	0.0301214872525196	0.0292183304756541
cg01169726		TSS1500	0.0498760815501147	0.0606280653892591	0.359275649250994	0.223345074112035	0.122598045684866	0.172416471783881	0.0983065753404703	0.16710814983853	0.386632618681466	0.492614067692269	0.146062409258578	0.212203750337513	0.0688836623098666	0.425115464116849	0.394143145781494	0.0747372800961443	0.138462826089834	0.0619947295252443	0.173433612854211	0.424365089452848	0.0937957891447685	0.297769824486686	0.104230202138829	0.354864901280667	0.371656717943311	0.0863232212006003	0.212526254787812	0.0611612809053425	0.081402847018094	0.0949369103471967	0.116752104408674	0.142893953145106	0.426156139171469	0.135263454999872	0.282163804331996	0.126878118781543	0.14217667425569	0.144412877128041	0.387348581203159	0.0778697374361332	0.0908969852675346	0.0766557940612451	0.134582034087451	0.340697048511479	0.138119596448557	0.118278036210926	0.136629863059663	0.0800466172056717	0.153746368166216	0.0925604338629596	0.0719206684446522	0.111886028653132	0.178202473159505	0.0930894695689271	0.224565165310545	0.0926899858355608	0.193239879812628	0.118081109495773	0.0952550498809858	0.203852246062239	0.202389520175338	0.0970800151043269	0.175625001785266	0.421320876783284	0.087111837366929	0.124822216313386	0.0732853309983911	0.215671615873769	0.406555305044175	0.213739730784401	0.153350862470535	0.0960867388401736	0.412232919975701	0.17845467419297	0.0776076782166323	0.13795937458912	0.373036951562251	0.0604584849462876	0.306761759960422	0.0693654088675026
cg01226883		NA	0.0387449190626134	0.0391518342537897	0.0359989643363819	0.0363382810196361	0.0457016972567429	0.0328305078441695	0.0368932236883148	0.0356446319645331	0.0364364361706161	0.0306065789933917	0.0342354357439926	0.0359465876133459	0.035954118300481	0.0342101242451249	0.0344068298014331	0.0331060902998473	0.032027842982022	0.0361943061619499	0.0341700506853553	0.0298536510408058	0.0461568406487632	0.0383967752690338	0.0299993417015194	0.0325760153252103	0.0356072432606123	0.0430343613041729	0.0419728736961296	0.0441153427575611	0.027316730562962	0.0316446350032884	0.0287827641100581	0.0444803649362157	0.0370458827452301	0.0340453895696414	0.0261981087940112	0.038691568575749	0.040858649052665	0.0310200943728771	0.0342481491276488	0.0272828917883636	0.0285686617843203	0.0284762916599492	0.0281483370397687	0.0460522899204794	0.0510053557740506	0.0391889179342303	0.0429486711380694	0.0400988505799982	0.034468681823282	0.0330842864830767	0.0314364475210756	0.0303659820838135	0.0432377214529741	0.0502453741905928	0.0334470589358364	0.0337142381818172	0.0355260156168887	0.0321976003141509	0.0350059670295672	0.0288254516491532	0.0358773941306538	0.045583270282328	0.0361085522066234	0.0406263527496113	0.0405093495012817	0.0514794500688745	0.0281580199479978	0.0390828928163852	0.0428003277792903	0.0357734118701993	0.044919786513886	0.0316586468322081	0.0332082710289745	0.0454777962310585	0.0460000582104451	0.0358764166468839	0.0315214832541532	0.0372860374245699	0.0300995310838228	0.0406580560912721
cg01228636		TSS1500	0.683916827162343	0.807806586627007	0.794544952926863	0.648133568349353	0.906875231380112	0.868721476672619	0.765983449841537	0.947042174702512	0.780564909437893	0.829157998975551	0.180198157693401	0.931840876714247	0.870315271089482	0.273825616846847	0.544703184796426	0.749973095458333	0.442309205905893	0.888632320538217	0.885887199504522	0.536371247545492	0.0609119898703401	0.517907005967753	0.938724035132695	0.0631097811526371	0.874346835682464	0.936100777018233	0.757645762584163	0.829759825468359	0.0722307811032698	0.873034560949867	0.759121011892576	0.84248524457259	0.896480985647728	0.914566145047846	0.433529020746007	0.716389429436192	0.450851702253888	0.867335596671911	0.814933346438262	0.326677372078357	0.840937583533845	0.164551077686555	0.0836217219477966	0.917573824985846	0.507292622649938	0.0535863706513466	0.773474783837436	0.610500562173318	0.0622140157778764	0.663836026884562	0.0815148537568438	0.73784156112847	0.125985566136386	0.298805917092573	0.473729530075841	0.274448542402436	0.440006369298144	0.744987130590537	0.936554070477394	0.715089296723369	0.894067683306503	0.75438340281547	0.272585700049498	0.0583397893927173	0.203330643729116	0.717675462627196	0.794206641311487	0.666011164966489	0.846996394170952	0.924594881175055	0.760055161642331	0.823245417589101	0.915547498155528	0.108125333749063	0.726551950290769	0.657752599473797	0.441992286657032	0.0592860209325925	0.864802713731542	0.758140197388088
cg01355739		TSS1500	0.514215010750839	0.503174440620947	0.591227944841137	0.515672168791832	0.519407733074714	0.494354373488303	0.494164328947155	0.493031592662691	0.488815627185767	0.491561644887853	0.472120722275302	0.884399881404688	0.506688193403704	0.514298186196232	0.876552735763123	0.49524400596889	0.792054937683718	0.884842497651326	0.503598210315374	0.499239244788782	0.50872637752784	0.496209732160836	0.501531361201454	0.499530410815959	0.556642076942259	0.507979250101488	0.540050437736	0.53731046552397	0.555776614819448	0.524653890153147	0.482932013324158	0.539082026587114	0.533641690523678	0.479877116810894	0.54216276901906	0.504719968264632	0.532513207014758	0.534707508117079	0.489577498711664	0.482958019030637	0.5187934080536	0.512815950692748	0.494511941864533	0.910307061575736	0.495392327679287	0.524735165997285	0.500460952678251	0.709059074041558	0.488723389896515	0.512117398589514	0.521924356212614	0.497201503886759	0.481572918031104	0.529380917215648	0.478629795824445	0.58902279793484	0.57312393681913	0.484658994710719	0.502539846693743	0.496152463464889	0.491440080487792	0.50877842065055	0.646043016304664	0.493983651450889	0.487059581213179	0.48696993441847	0.484022666740718	0.529238229314749	0.481385186649993	0.480284424214177	0.527284804307968	0.492016236323238	0.502340318070898	0.408863701852539	0.540088847329899	0.768351709997245	0.561151985490083	0.540911873953542	0.810082471812758	0.511842123966845
cg01401376		TSS1500	0.0356033882031201	0.0478908362991489	0.0644231732406518	0.0754391942333979	0.0481498089561733	0.0427320594038565	0.171870224002652	0.0439864383655806	0.0485039650193713	0.0458249184649237	0.0442036915142194	0.05343890455801	0.0427364647635713	0.0616662957920602	0.0577172486747624	0.0419176289390548	0.0534367601105525	0.0370328698123046	0.0592225329316277	0.0482988641860998	0.0477950639436965	0.0748974257075452	0.0360256005693808	0.0491125018144233	0.0455038210737349	0.0643832687000457	0.0673138770725297	0.0559821795301364	0.0533454651109162	0.0531150255356748	0.0649739040149391	0.0638888373546796	0.0459593997524492	0.0367903879997741	0.0383218737315789	0.0553064137437821	0.053734329310876	0.0538601824150787	0.0753125731225275	0.0455988078562976	0.0728471349119202	0.0327512349688529	0.0572882923323126	0.0514676892372184	0.0506763727009041	0.0758230975344715	0.0503006128293966	0.0526131929310893	0.0499347936212204	0.0433837776531529	0.0409686221101425	0.062236153570955	0.0673692986384757	0.0623212574584002	0.068522034578848	0.0458990983257376	0.0435055038897343	0.0523692644043655	0.0546875066522734	0.0574398053714918	0.0619461384937041	0.0514610033816784	0.0515989756957683	0.0440547100526919	0.0479008490628316	0.0874006473306306	0.0612666690192609	0.116937007712205	0.0647224539937695	0.044586182249157	0.0483778701947217	0.0452515711221608	0.0512646733942637	0.0713668788237641	0.0547735983701794	0.0556350536986237	0.0582597664091972	0.0614927238652152	0.0709764029532655	0.057187864821783
cg01407244		BodyBodyBodyBodyBodyBodyBodyBodyBodyBodyBodyBodyBodyBody	0.401433745053096	0.424647577630066	0.448873471923278	0.53997586856776	0.260719744616259	0.85631222051009	0.34604298467594	0.661167056071687	0.61319495531943	0.0524044909850472	0.66991606925189	0.609399515611901	0.0886622260031264	0.724501468166809	0.106331064852713	0.0858461548579543	0.349435183318662	0.431207170406896	0.699044498016554	0.638051293229589	0.44508394294159	0.432074930048358	0.768137800657495	0.475985137310652	0.365455839323334	0.3952320764526	0.512202885519278	0.0581163423970315	0.219483275143961	0.0987951330604928	0.0948569532596856	0.477181501957279	0.606764177827539	0.272040353340311	0.464412818997705	0.227295991403634	0.26923394107726	0.481750721735952	0.374928358578643	0.295818615915247	0.233408549866477	0.71094757182475	0.769321072413798	0.040868953697708	0.343108150516793	0.076699379750394	0.214483234763283	0.0870595888177918	0.732384823664119	0.139582988261788	0.0870714857555208	0.150711124903889	0.709173205915364	0.508346471477203	0.413834162018353	0.0530955211143804	0.593396723538849	0.125055762097791	0.313122756484028	0.570577843348892	0.812270622300607	0.513638511384325	0.500401336420734	0.173728666564817	0.0470710946144407	0.779154651096161	0.260572372441486	0.656606792959164	0.39392669938187	0.674976127948232	0.475282914178752	0.400800980708221	0.855320654674983	0.0648757835354903	0.231207013735767	0.149236888469537	0.715749868246766	0.0791093923586163	0.684781202750618	0.549304217335693
cg01488147		NA	0.912614496182303	0.866299645779796	0.896402832923493	0.904641808910326	0.886747168816666	0.910871012916292	0.86907317393575	0.865253832931264	0.867503237038318	0.918035221749228	0.880111288598213	0.892038685510338	0.868214725343072	0.880295222069038	0.88936941848025	0.856337064870819	0.893449594650467	0.896717040777039	0.893358531636647	0.890207309401936	0.891872940774894	0.898834063546824	0.890370974804681	0.869553992019054	0.889673329368358	0.8353861411044	0.87944180328334	0.915215340966527	0.871115380211956	0.904992076997144	0.901159158655639	0.888623402241988	0.901964498318614	0.885118456275875	0.886165774652378	0.896473855190989	0.886702215856153	0.855413849142866	0.909192010693982	0.890131478394997	0.882632457032537	0.90316979523687	0.871770912355356	0.870170921300426	0.89037373531494	0.898935223196459	0.892845615959639	0.8271390823776	0.904802930592331	0.844666107893757	0.903680511430572	0.891260972330177	0.90664501357457	0.897476787176092	0.900681501267793	0.873009748649263	0.884772752364423	0.842743064257107	0.895170251722257	0.891155252398655	0.890695398114646	0.922530857539517	0.875588646829985	0.891793606860786	0.912651621374283	0.889239079693122	0.901564554419356	0.886888771417461	0.896035541382542	0.875637765087386	0.900588962472859	0.877518529761447	0.883063595706031	0.902296031403307	0.89954934790569	0.891556369151304	0.890795288249169	0.863423990290901	0.89609744435685	0.906462548404554
cg01505590		TSS1500	0.0147614906582146	0.0132205558776915	0.0170990822113312	0.0154289054792737	0.0147118135158026	0.0152271482910104	0.0159628774858698	0.0151181194795197	0.0135457489922016	0.0150889939668411	0.0157861704202016	0.0165507630857142	0.0159405783828588	0.0161704035863276	0.0125334003526538	0.0161531569080529	0.0157875813745998	0.0155232223104183	0.0139847881177791	0.0142022411843436	0.0148209039692233	0.0175902740157017	0.0142160395685121	0.0150233372827726	0.0171073281765349	0.0152567458304909	0.0152126399822878	0.0151139235173736	0.016540432495037	0.0147494791468507	0.0161884310556567	0.0169925337935896	0.0176124934548929	0.0136563972471662	0.0166050322280991	0.0161479238371752	0.0155650188589007	0.0192871372070686	0.0146526582378484	0.0165260534742895	0.0139855018458247	0.0141268342712039	0.0161370316254624	0.0145191547736811	0.0151749573140066	0.0165103807906906	0.0157905709346696	0.0172815341184584	0.0174628168843538	0.0152014229396165	0.0128742006347022	0.0150132381580595	0.0159638040082572	0.0141556096683865	0.0167535033527092	0.0149473017647694	0.0153267174121604	0.0138252847738855	0.0145035624909979	0.0147562511473478	0.0153536570967125	0.0163274449153576	0.0161839297711632	0.0148235237385398	0.0130010227791136	0.0155167873430443	0.0145963836921411	0.0133973287309987	0.0149441669007335	0.0169442443258905	0.0155484592541704	0.0159284750451776	0.0136873614948641	0.0130961593839218	0.0131376117521177	0.0171244325684522	0.0153280536791928	0.0149114903773817	0.0161619151889215	0.016254020227234
cg01520924		Body	0.146936234569763	0.207474183016723	0.46214594154711	0.0293561961994719	0.111650939373119	0.0396282904675609	0.0246326721910185	0.0700838723504341	0.0639373678188979	0.0608871452866411	0.0598785749979786	0.0208733218408513	0.0777751636327537	0.0316234589048281	0.363818510711955	0.0485919882986583	0.045828432173299	0.0501994632461984	0.219411078765982	0.0667654575799083	0.0392611201472989	0.0210807756851665	0.0181755177204989	0.0182474689182877	0.0291448340691097	0.0308354126077752	0.0515554224673453	0.0526622114533961	0.0368459711463911	0.0647624094188207	0.260521296026928	0.413436108635744	0.0485299917535835	0.0420901212282607	0.0367506423103158	0.145745297928572	0.0847656263370067	0.10572147484741	0.0967772390154778	0.287389905035344	0.264918493783712	0.142342494602461	0.0224636071018225	0.254008603480156	0.122125407279536	0.0323194890230945	0.520341552951738	0.189611187597731	0.0530820985410205	0.169339249552429	0.0353654675334647	0.31692534104128	0.0439669439426006	0.0222507710248164	0.0694358560902664	0.0672388018829778	0.0225781295549958	0.196738035550113	0.0575957301274913	0.0462308821653509	0.137063619680636	0.0746441356748556	0.0955299435893868	0.0343021079108146	0.124024506401671	0.0360310523915685	0.0814399035177938	0.0333527285922032	0.0270349958909729	0.0189156097458365	0.0672273236219226	0.0593759320052246	0.179657978631408	0.0211984266109718	0.103844754203642	0.159531596990157	0.0408873852883392	0.0238650098218119	0.296352071116548	0.153486805470013
cg01530101		NA	0.920471301509603	0.685427879837329	0.652787638579812	0.791483507001899	0.750119852017421	0.929076096985677	0.908995023184671	0.96384835902205	0.746766895608016	0.532464459027625	0.907130798260284	0.896812443185318	0.631155080322475	0.870310894854142	0.766953754682885	0.623110906661803	0.975815206971031	0.66994987884574	0.781145993270185	0.909987577591618	0.750684503586746	0.939349228915795	0.951869271350096	0.966161085503171	0.867998659024487	0.895858230786536	0.915040585082134	0.694511125402605	0.401018723053459	0.854089775818486	0.391183620697478	0.859446989646597	0.906804235655405	0.900095961079871	0.924073355248041	0.514716885714958	0.546104023642165	0.867622719781985	0.701772544148272	0.529453858950242	0.802927710701159	0.58354657982709	0.87979196027097	0.811667696145061	0.63569826621482	0.58392348515676	0.752561221544937	0.590238147309915	0.562328516615939	0.585781490235759	0.134910554787133	0.907563885067123	0.907705097297783	0.955794158687005	0.922746195453266	0.929022794596958	0.78759789030091	0.471818730329873	0.704247935124224	0.760359751858499	0.898878775853561	0.242877989333429	0.813434917770267	0.698832691401963	0.0730739690685309	0.981903407026057	0.0917437936639284	0.909382779263419	0.87693612741398	0.912729152597133	0.773115282083625	0.815919058735625	0.675835415717321	0.787287884426198	0.730778680968987	0.294631854580495	0.840626262941635	0.775937457291416	0.816808997742781	0.5538705455845
cg01546563		1stExon1stExon5'UTR5'UTR	0.114118478241357	0.0648442432853367	0.0755747543147841	0.113890454421732	0.0932092932191291	0.207681228354153	0.10036147580583	0.261408061647159	0.0899128487966683	0.0811162416845602	0.292294032596673	0.140324675779995	0.121963710206067	0.471114049053148	0.285368390956008	0.418551538611492	0.129195300730226	0.345185478197308	0.0790845781930577	0.134019696759482	0.0895381899992209	0.108053886445977	0.448325403286531	0.140878553878179	0.0919453720862365	0.138550500894287	0.126892979949273	0.0873816367860748	0.079805906201661	0.107766593085137	0.235074316484807	0.300365297024673	0.120508355777731	0.160433057020954	0.163721474065493	0.128368022011959	0.145187033001383	0.142118625305474	0.122729195549201	0.123132278634582	0.057570016291179	0.0896164940373353	0.451711580276731	0.0845486718846068	0.128594661019598	0.149488828793343	0.11446960215394	0.111882781553285	0.162683801962501	0.107902498976022	0.0828756776016328	0.0755722460467534	0.165698757965645	0.454401137754719	0.117684404051465	0.0951097690910297	0.111220501753984	0.070071010061404	0.0923202136516379	0.176902169326313	0.143566898591506	0.0939633871029232	0.111196940474009	0.293195840342389	0.0585490779447872	0.188729685409192	0.069877283067319	0.286591731193215	0.127469680798593	0.112768574855956	0.466808032696945	0.116042485528945	0.0643720653409643	0.0876785813578015	0.173782067813248	0.323030664733362	0.403702258377577	0.0695301854524438	0.11833369699485	0.0812466504971063
cg01565918		5'UTR1stExon1stExon5'UTR	0.924292076221064	0.941456854730726	0.940732050009618	0.948403820893687	0.939518485006556	0.953776296029282	0.954033035237398	0.944542037297122	0.953109328205922	0.929950262924196	0.947450362870668	0.917198813234251	0.936326332028837	0.943246777047536	0.949751759538273	0.940859060724582	0.960438154999753	0.91843313955752	0.941761938844474	0.943781102496352	0.947034064754272	0.786440775843815	0.913458272759704	0.729227674802129	0.916642686261643	0.956699205171502	0.789013516341145	0.938252493767256	0.943184243168391	0.930424413933703	0.943522103502463	0.946327870150483	0.948740356668527	0.916966984963809	0.870796596434278	0.945172439184539	0.942230040870351	0.900851626925849	0.948930396062389	0.942844717284037	0.93628883883485	0.951686628142102	0.929985231534868	0.944073119089524	0.938874623819836	0.915553276258052	0.937110062075062	0.941898027047263	0.960849272415414	0.954389232006478	0.904020528192134	0.949313393738175	0.858045052697157	0.880100153373547	0.951510582267193	0.642982553005381	0.944045675798394	0.950844536019062	0.946956204884636	0.943688592537739	0.9488050217636	0.950713043697316	0.938577210804048	0.86404188370493	0.951480281552876	0.893960961173804	0.939922221950804	0.942572807173199	0.92142096746104	0.926111808158141	0.951111010550468	0.937854714458627	0.949075609678942	0.402269736185484	0.956533992305208	0.945771915595057	0.945721023994515	0.338130503600479	0.929349466237113	0.928786538434792
