Composite Element REF	Hugo_Symbol	Group	TCGA-FA-8693-01	TCGA-FA-A4BB-01	TCGA-FA-A4XK-01	TCGA-FA-A6HN-01	TCGA-FA-A6HO-01	TCGA-FA-A7DS-01	TCGA-FA-A7Q1-01	TCGA-FA-A82F-01	TCGA-FA-A86F-01	TCGA-FF-8041-01	TCGA-FF-8042-01	TCGA-FF-8043-01	TCGA-FF-8046-01	TCGA-FF-8047-01	TCGA-FF-8061-01	TCGA-FF-8062-01	TCGA-FF-A7CQ-01	TCGA-FF-A7CR-01	TCGA-FF-A7CW-01	TCGA-FF-A7CX-01	TCGA-FM-8000-01	TCGA-G8-6324-01	TCGA-G8-6325-01	TCGA-G8-6326-01	TCGA-G8-6906-01	TCGA-G8-6907-01	TCGA-G8-6909-01	TCGA-G8-6914-01	TCGA-GR-7351-01	TCGA-GR-7353-01	TCGA-GR-A4D4-01	TCGA-GR-A4D5-01	TCGA-GR-A4D6-01	TCGA-GR-A4D9-01	TCGA-GS-A9TQ-01	TCGA-GS-A9TT-01	TCGA-GS-A9TU-01	TCGA-GS-A9TV-01	TCGA-GS-A9TW-01	TCGA-GS-A9TX-01	TCGA-GS-A9TY-01	TCGA-GS-A9TZ-01	TCGA-GS-A9U3-01	TCGA-GS-A9U4-01	TCGA-RQ-A68N-01	TCGA-RQ-A6JB-01	TCGA-RQ-AAAT-01	TCGA-VB-A8QN-01
cg20792294		Body	0.549288490502609	0.440393381826158	0.542999867055706	0.441361879121381	0.0251889425698532	0.543963013331133	0.757453872770737	0.582741799608893	0.480499976606499	0.0287016742903995	0.666035468167726	0.698608129181017	0.626627980750213	0.757478844222252	0.640266224808382	0.519990336590948	0.0391486214179152	0.371916752244268	0.102201369408495	0.0132197428621677	0.522023674422291	0.0269343870277019	0.481651671269789	0.1022679997759	0.495923364563955	0.0284263173927768	0.552613156679598	0.527622980371628	0.580212045492816	0.0300075446368241	0.0241714751760883	0.349849480742231	0.498307703951627	0.628910242723591	0.611843503164483	0.750149913121223	0.0200452426843352	0.0283341427860166	0.0183705838275585	0.264551456909755	0.482472193353287	0.136598592568674	0.437609227441287	0.0386085034947279	0.0358242719259852	0.60620721969462	0.0296773865414712	0.555967240471124
cg20822628		TSS1500	0.914712429337378	0.708153327938459	0.87994269178757	0.697566775272547	0.852863567412477	0.625675189025787	0.878995773227479	0.689469579294073	0.804320588203964	0.426766823285056	0.872644859327554	0.901322671908639	0.849983977467348	0.898286419638395	0.907366107969646	0.836638596273133	0.816212112828426	0.702258909450265	0.892559337635091	0.919747363355927	0.92029573964487	0.853480316589525	0.920615417963621	0.831798894335195	0.852143892707886	0.727434438386383	0.716556357366591	0.495040418686863	0.897479612542301	0.643583887681519	0.838847982961904	0.689786666339907	0.882071726098724	0.792644380648061	0.899106411942742	0.888190059377876	0.865167073565744	0.84160011584697	0.64084125338933	0.827554665617942	0.422315495787923	0.549229147151859	0.676453699031991	0.830435654746798	0.463699948729032	0.873640587556679	0.865914805814583	0.920006212409968
cg20878850		TSS200	0.226912508849678	0.222744793463757	0.463192109423916	0.0866240674115927	0.531448751536017	0.526094798516885	0.448843454450131	0.389234321205024	0.397787185674847	0.62472980799738	0.187562593927306	0.217358101921598	0.146444900955263	0.763516146748281	0.693547677363946	0.321234898605756	0.513517024574982	0.186255388298677	0.531772616649754	0.911044745092087	0.191844449557902	0.325231457320917	0.338099831147339	0.0786546283826619	0.298451009471058	0.793217974567547	0.125153294336274	0.0613730141480231	0.455425596827653	0.0571843234338145	0.381462071886291	0.262614658054033	0.410198299531123	0.360050293763518	0.28276267979106	0.651625102964234	0.192193301383692	0.417734458764528	0.486038542460632	0.138014781431404	0.392432080960551	0.465224526548247	0.375014781371546	0.212641459396958	0.331333865098659	0.59793090558567	0.410466442609096	0.514790592179331
cg20891301		Body	0.551250258972221	0.477409803073538	0.645813816626135	0.493320745600259	0.503032408160082	0.651870949070302	0.722538692188559	0.570319593303327	0.491161317351365	0.536788324681485	0.641770501045483	0.669552847808379	0.54169434151493	0.738022766831006	0.627915517062201	0.502006123634976	0.537508583550432	0.513494439659589	0.569797957124735	0.799208135324483	0.487950273271296	0.571873869220539	0.451383856095269	0.40085288215272	0.686368606470202	0.785755200153757	0.532801537284906	0.449486115767748	0.492772782327688	0.529331510580943	0.526804763314642	0.492418176699768	0.541695226194624	0.543854380234198	0.709372302626599	0.741366365147665	0.522980028303662	0.438339425031723	0.527721908815155	0.495073064622852	0.663437009385604	0.49053177116147	0.48116290273664	0.404788967665076	0.548968727720858	0.587388365533276	0.641038251920363	0.526381994219423
cg20916523		BodyBody	0.200937738976861	0.241364682622518	0.12782089396519	0.0990069855734019	0.119106866112902	0.0743076933488679	0.0388974331756666	0.138272158873024	0.166380746333258	0.578529167252369	0.0389132076297468	0.0441883634802744	0.15815659176229	0.969718804874244	0.954331782555683	0.182228251535158	0.0696921364623405	0.0961283675045446	0.310729364240191	0.0361081445251431	0.0505044864940748	0.344316174969238	0.686102794739257	0.0908905789090506	0.0590368271333041	0.0377894719262011	0.0594393157928063	0.352019397141603	0.106833698517952	0.901576132714551	0.456092380734262	0.211645783061685	0.17239382261146	0.099182041767851	0.0451384612359097	0.034476172679393	0.465768018664942	0.232774378270612	0.0980164948352222	0.208246399059006	0.0466540337686837	0.0816794013869236	0.369272598080572	0.399656582241444	0.319318137586382	0.0772959777128098	0.107200140300602	0.210621379548954
cg20981615			0.695603779426933	0.537263885948404	0.944533851776287	0.474731934025208	0.611371189782362	0.849890942688791	0.887013822925793	0.721881621581937	0.544360821434257	0.747232513155353	0.799094618810138	0.929644425676434	0.749335470530625	0.904738760947616	0.885257343554275	0.709693625346137	0.769257791479865	0.652475959865671	0.502159219953395	0.940715346952447	0.917918342718076	0.443391074838337	0.607114748724427	0.368461673734932	0.856342914618324	0.927662341497825	0.49178844350684	0.65068456640654	0.826878101238618	0.718128325330832	0.768547710562857	0.600573671119606	0.597668568523957	0.749321169158621	0.893755359786478	0.895103437271245	0.437570339676244	0.50137414904878	0.836419466241114	0.620991292274163	0.901384782770703	0.62570741115165	0.547990904582081	0.678068343837499	0.736509102041897	0.865864885266331	0.932341686899154	0.891085660466321
cg21167159		NA	0.863317354159837	0.816309707032976	0.54700970031417	0.569129833487979	0.856142409175239	0.858620495032566	0.518089697285938	0.645505606239425	0.850692924759369	0.867892772106351	0.898559460340766	0.901321134527001	0.868429672038642	0.883665774269181	0.852547174190453	0.823427826775128	0.850373724859464	0.864408344153869	0.866340378296544	0.908753866957302	0.856621952602682	0.893285051905924	0.887390890158565	0.811649252143903	0.901625049471805	0.868714189093143	0.891676829911162	0.809050226036314	0.86745191440585	0.830620628442521	0.839303080116771	0.847469170581401	0.833758773827564	0.752468848888832	0.865738646782262	0.870493917083889	0.873536885499285	0.86698724589574	0.678932375101391	0.864233524664045	0.696415950805791	0.463039053820798	0.853627045231273	0.81789532430729	0.6871520144196	0.84371427114809	0.851762471561242	0.828395843840358
cg21222430		BodyBody	0.0701082147001197	0.0313293322180166	0.0317144944750722	0.0343879753725999	0.0337196445651464	0.0312963795973368	0.0346372620440967	0.0354801475689324	0.0339990003423762	0.0457595734668909	0.49705328913164	0.0397643783209684	0.189745702713662	0.0436757812987057	0.0389635886878996	0.035755686707386	0.0369951896278512	0.0313102091546092	0.0408277349730625	0.400373342064774	0.0449740551939832	0.055405317436516	0.0431702554041884	0.0383912234403237	0.0486216456880169	0.0498609658983963	0.0419399009139397	0.049234700770798	0.0548563606611535	0.0351999932094431	0.0365809379050433	0.0329100415170293	0.0294674579930027	0.0320875075545627	0.0312525426503115	0.0366368743788461	0.0434723802654171	0.0378454882411446	0.0349813858065083	0.0414084346057938	0.0373472504971075	0.0332284752624591	0.0285284575176412	0.035491463849809	0.0407138797815215	0.040107348213297	0.0351332180320269	0.0304450377669648
cg21270593		Body	0.988925467058218	0.986231743420658	0.98728480977461	0.988501540957711	0.986075404716195	0.99085450028432	0.987535809962555	0.988440344680198	0.990312095832533	0.988089371282756	0.989573038862504	0.989191252033584	0.987142698110504	0.987279616552438	0.987743335111605	0.989741951699558	0.988265241443035	0.987296564348364	0.984237526853821	0.988521871995696	0.986935994209734	0.988184311570411	0.988805276925797	0.989350671636552	0.988076363802025	0.989089516991737	0.987202223308519	0.988430206773849	0.989316780118054	0.985027260841257	0.987625364913031	0.985415635150257	0.985456134146186	0.983066007676983	0.9919837528836	0.989423986375512	0.991090947245985	0.98788725261949	0.98309422449837	0.990219528560039	0.983682363493768	0.983035940409276	0.985607512749101	0.985470018514941	0.983572597104214	0.98790099417434	0.988353572154051	0.987323659642754
cg21405195		TSS1500	0.926831899231365	0.937595769296639	0.907005414060139	0.717823117587578	0.916361554690998	0.942282225663376	0.943966911722576	0.927624720380894	0.925681568963103	0.903569239257719	0.873390163071239	0.852643351062976	0.920056963343854	0.91417410922442	0.904835783170611	0.852689062233255	0.947422168408636	0.783284956092326	0.934265482752145	0.945449069163545	0.878335423021492	0.900070049084644	0.942237114965087	0.890642320372527	0.922911002313185	0.790022883431132	0.921910683122815	0.922866951357639	0.93930313767617	0.916369965258374	0.917713907699704	0.916406999024973	0.930923953007832	0.64953643919561	0.915602423894783	0.92588385215628	0.939446929112823	0.936806589458745	0.951079366950633	0.951818589085371	0.899163435640343	0.914509098728306	0.917660330401865	0.899758902071017	0.901095746302759	0.905109432994418	0.88732263253288	0.945320526439182
cg21480743		NA	0.318081829860335	0.383948225796451	0.0670522242348815	0.351863065519176	0.26415980688106	0.117729774808544	0.0964227858225974	0.21299876722243	0.299703152545622	0.193647096528134	0.123802212519717	0.104749000609478	0.22001431431909	0.108800353084105	0.470668259211286	0.261094948832973	0.185199089114455	0.31032026794326	0.319074646387518	0.0758145160351311	0.149096161589196	0.294658437545647	0.354828350309717	0.362223774462944	0.126197146434316	0.101540973697977	0.297283353124345	0.233246661886418	0.627340227045505	0.383669031658704	0.312669628035822	0.30391407766205	0.363222525836855	0.2084814117906	0.115644386045144	0.0475402726465744	0.367467232357677	0.311302168743761	0.443757565787121	0.356297737725593	0.223062327785709	0.265400264444897	0.324494930903058	0.270716156933057	0.147571576573931	0.250477980948984	0.0513021589148979	0.142611250821145
cg21588305		1stExon1stExonBody5'UTRBody5'UTR	0.883031961916333	0.752423070774404	0.899918050162961	0.811131704439961	0.495643673120507	0.577785159392854	0.900837278730277	0.848185203846834	0.771188757050883	0.889855328750546	0.874754960000998	0.436896895114217	0.866514030765388	0.919147823579667	0.909916113184337	0.868796060637887	0.853675519354712	0.81023730677013	0.853056049136155	0.940626879309938	0.855011243679533	0.903733242671509	0.839067362657694	0.751524631082952	0.880436405136447	0.903037828616957	0.869978461060557	0.836060146485496	0.858338808612539	0.877752145430348	0.83922733656965	0.727870573027719	0.829251707385985	0.815502707045334	0.917255149688331	0.842318285876723	0.863028261922467	0.795942337849717	0.845234730427342	0.711106092847445	0.903411880833683	0.811738386296693	0.867360662620728	0.791524418770209	0.859879385364448	0.575958439851405	0.847868046747757	0.904224280170202
cg21602520		1stExon	0.44603573639227	0.137280923283727	0.197714649832292	0.0862810392399027	0.0979608018471103	0.243168798340662	0.0859426878097416	0.133940068981604	0.179976329919067	0.0872340544818277	0.0738605907387328	0.12290077539416	0.142928278196646	0.069457254187316	0.620745326773226	0.521518203268675	0.0889562009758497	0.109035997656888	0.0902383164620743	0.0413461115299653	0.474057415748429	0.119944905881253	0.221075236893162	0.129000410482788	0.0749509336880324	0.155764295567894	0.48058054237344	0.0903007728467757	0.597922991513772	0.51186049133135	0.166233806936586	0.201809844361724	0.0850206977784554	0.469498979675022	0.535817839710735	0.0814184549472847	0.0615792376429897	0.118753994717614	0.13368190960724	0.14679738914428	0.119161098414924	0.110034813620939	0.0889647645451999	0.307180819851285	0.145738957241749	0.500703397519183	0.173133852127946	0.478873545948794
cg21625881		1stExonTSS1500	0.673163589144955	0.499919350575569	0.718483426692928	0.560159156488428	0.518234243734155	0.755631340198081	0.776940236401257	0.664970056703518	0.596199771958211	0.659438447236952	0.70918859010432	0.471796583245621	0.628223904594936	0.784500956892406	0.721055922187505	0.567339461416211	0.577188725464818	0.611500903133214	0.576226185082803	0.849929123680331	0.72918399564005	0.510162765815593	0.536931753522446	0.457198007468341	0.512706319286262	0.814416848380363	0.599618206191722	0.629668305298414	0.64563529401993	0.635742970939691	0.436521289523659	0.549357453279543	0.57011160198152	0.641561404993937	0.843657565793152	0.786744573199148	0.502576705988749	0.54298966519896	0.504784727462886	0.546693872285039	0.762162909012541	0.591497028009894	0.547154766728965	0.475141841052032	0.661994878041285	0.726763872894155	0.703894438845104	0.68281618008144
cg21808053		TSS1500TSS1500	0.362231972486608	0.339294381281058	0.222615317878708	0.317942349987116	0.331142076309833	0.285157905472338	0.265294175066627	0.35924231377658	0.360614581499215	0.470986402539337	0.350580001009087	0.15858383799694	0.368123555846976	0.421740111602802	0.254639595908372	0.313699941546869	0.36076340398452	0.329833207836572	0.30662557850029	0.216813049094678	0.24081022155899	0.30993257880711	0.423033220510571	0.320585916210369	0.272391821657848	0.209106006743485	0.281872850966437	0.294140780370842	0.510194433276341	0.27157813246775	0.287288029050543	0.384305946241343	0.316213704058362	0.297120747102352	0.227637131735814	0.469763478817429	0.300910754245832	0.462141274563284	0.30433263988758	0.377022639106275	0.365500160130965	0.439772698348922	0.269387243719586	0.212184212885294	0.361796458656432	0.25387737126341	0.44935328010673	0.423915344361944
cg21870668		TSS200TSS200TSS200TSS200TSS200TSS200	0.797561180146062	0.67637682394516	0.774122604894881	0.735619893153689	0.799193490481952	0.826889176529972	0.873076383717119	0.812453066563729	0.751490790087877	0.731640589872458	0.821424515853488	0.736001365883185	0.792873262950492	0.857297059979135	0.759960154396466	0.742419069438515	0.765206761732475	0.82532870852495	0.818583190565215	0.801328512362179	0.838489698447542	0.676842596082149	0.65052301132241	0.572713480875041	0.776510397442732	0.808597357126477	0.793948832735898	0.829269844866556	0.785228869409547	0.578732003414319	0.593986864424168	0.75155616230262	0.655749302830777	0.796585224800202	0.861932217288697	0.836411328857193	0.796601999199041	0.669352221370065	0.71858138381965	0.840797427883203	0.850649620129995	0.786919070205586	0.772709518192837	0.680850500473909	0.787268589701398	0.781853652234011	0.808534849121306	0.756144054042643
cg21906716		NA	0.954678454898161	0.897610534092036	0.930226447564217	0.915742642649749	0.911084385593688	0.257619641737282	0.939510713986576	0.526078338930148	0.930970236592634	0.920727734565888	0.822482059319546	0.478745837900763	0.917926678376378	0.545819457889497	0.941310580649844	0.92045092127638	0.449161879156648	0.659009270609859	0.70068382166491	0.912536019242278	0.936680529567757	0.789629217870306	0.94270312492025	0.933884433139853	0.93045925809684	0.926736954153656	0.932868165693722	0.465466006049327	0.951021979357044	0.93768977871683	0.923129119229868	0.737408204316521	0.483901279305972	0.532234419254525	0.913524867715649	0.0874608139830599	0.656271532054979	0.915478593283363	0.861994266637032	0.927396984813133	0.946274835651599	0.91673090585447	0.9185895178413	0.942687084225324	0.934093996285616	0.930013647533679	0.942694536568638	0.903587490821395
cg21966410		TSS1500TSS1500TSS200	0.610251573006888	0.345134594553101	0.757844320348723	0.252520508224761	0.482489672438715	0.839325060080191	0.88878956792598	0.741777753160024	0.613327277414912	0.738030096006345	0.531367976424222	0.824973263030815	0.663773703101806	0.879063947222314	0.752561327833616	0.655277899380464	0.618843885441555	0.739374176729154	0.697456241644411	0.958478892622113	0.815776383333551	0.512303570450963	0.459193383003131	0.0553964460927701	0.847992364720845	0.118732153392649	0.709635117549022	0.618359104420543	0.653656536091189	0.714238692292284	0.51168252455366	0.559064650232131	0.603745436627269	0.701460514245407	0.868356695054937	0.894304630809102	0.642396649414659	0.567582065289088	0.719351618304311	0.117181616001821	0.821070717337596	0.679048961018274	0.658066577496173	0.542343738784567	0.704713519953138	0.716819509063139	0.807630940372012	0.681878315769929
cg21988465		1stExonBody	0.751872591221386	0.557233720808641	0.826891385085509	0.624338438076157	0.533974695801278	0.905431919154865	0.846027492071823	0.823466465783869	0.643945352304959	0.867284640596087	0.91742465035072	0.748818257549387	0.750745274018204	0.96434170487463	0.912198445273763	0.721744127782047	0.796335775572951	0.77424491752268	0.52351542595947	0.962937746075111	0.89924932110166	0.487794323499544	0.671891505806705	0.565569782528698	0.920096869001473	0.955845141055613	0.756489559198888	0.669771465230807	0.842108717402075	0.855668912207178	0.631431701746522	0.586954786280805	0.702784734652949	0.551620041726497	0.953453078927685	0.969156299367335	0.770591344825603	0.570541404529468	0.489865282588045	0.643056503381951	0.95160725787079	0.736914048449589	0.715246904604333	0.474681343244578	0.81659247896657	0.864368148779565	0.80773867384893	0.764257144372056
cg22037648		BodyBodyBody	0.497071615344267	0.0156876655460861	0.513390776503485	0.0141465295155353	0.0128047520135972	0.00801623405401802	0.00889825759847887	0.0108090074421198	0.0179838879967806	0.0133591984643641	0.0115780249404953	0.0121983000652853	0.02373010552656	0.0561853651475682	0.546771196019662	0.252117360719787	0.0101918010316789	0.0142098720757842	0.0156932705092163	0.8188265972205	0.133883942659704	0.0144995907598347	0.013179448982083	0.0121457179779686	0.6686272729649	0.0224399790608819	0.0133673244048857	0.329579048072625	0.3581298664552	0.0108896769898766	0.0162052151891829	0.0168514527523981	0.471017199831284	0.0153386391134895	0.659015100418878	0.342102204681511	0.0182348332030236	0.0107101817549996	0.0132721154612007	0.159651506850156	0.0344816960533575	0.012689767287518	0.0385398591475977	0.0268131218220471	0.0348586937581324	0.0280732417405544	0.361829980325179	0.015649169662789
cg22125370		Body	0.503377876689708	0.250008026684459	0.611864939259054	0.364867554636548	0.0913059078295839	0.695167246105287	0.795997324296829	0.574224308821459	0.324096540722218	0.573895276987626	0.674296935517556	0.439673436595073	0.442036614487319	0.784569371222925	0.679678070605835	0.401249265465831	0.468469565015708	0.500303079795091	0.132140944806291	0.853287487046036	0.663050787374333	0.0723394547221526	0.277533424158899	0.0724815313361752	0.724675944369504	0.507525857414573	0.467732576562218	0.130119553771513	0.525306342218997	0.423944860427276	0.0769123601408391	0.230780913980028	0.411811860778133	0.287124829097832	0.667473538253961	0.824515807589397	0.47238144143056	0.143081577571684	0.502858959127182	0.05748337704304	0.635185320991051	0.474402636886949	0.309158016904731	0.0598022457066577	0.534959473436029	0.375456271167087	0.628109829711712	0.441116622177372
cg22126032		NA	0.0691969112620043	0.124721686130055	0.104706436433095	0.0874850639357175	0.0806492643986991	0.0702455125743313	0.0742861562112877	0.0731499273729063	0.0808229738268009	0.102646449846656	0.592011972152918	0.0843372805644054	0.39432651451476	0.102006775386016	0.655200227658156	0.0989636679774747	0.0627529730148434	0.0598271703729088	0.0722505189556365	0.0907497450536456	0.101341085080506	0.115354476994228	0.114342604292611	0.0810581643222012	0.128331796755044	0.0886230904630663	0.101014686973752	0.108235211362846	0.183499246803267	0.118262170941901	0.0875868333028405	0.0987041231426201	0.0890576716601388	0.0967918382841605	0.0645658170430998	0.0706147465520743	0.0751313961818031	0.20853220844443	0.0790054968053275	0.0893573356423891	0.0624743500122937	0.0554376782122814	0.0665494755899682	0.0518341498107713	0.0799864190061974	0.432802321566885	0.0525896268780906	0.0747274006643872
cg22172494		TSS1500TSS1500	0.628370550097039	0.484490182064477	0.393375833404088	0.43012195230524	0.630775942512026	0.762398205036701	0.76669214890897	0.523440416737267	0.570574121543332	0.340741258668757	0.442052233387172	0.467444612862527	0.508114041327717	0.778565791375752	0.761041589713863	0.581393609527775	0.407330394547192	0.530548371271594	0.503056448993169	0.857579698856476	0.463999126427458	0.53730563152363	0.57774030017782	0.483390244488574	0.446488749632473	0.602071910523055	0.536528520074547	0.517882464212977	0.692074313812931	0.422206268127926	0.469605606827658	0.505047056542484	0.658716160157743	0.37608186076835	0.661181528123923	0.512747095175523	0.507124508692917	0.608270733206453	0.377567313270463	0.686542009164685	0.535677832298288	0.362567259249942	0.492521579655621	0.610260826749343	0.542721288061708	0.635249991591117	0.565183598218972	0.530705134588768
cg22183706		Body	0.580073128432277	0.337627175690468	0.715282763261579	0.580842111142392	0.50437438167316	0.639684768272438	0.808251576376219	0.595809708988576	0.364215849439267	0.643304922038265	0.788336718385116	0.872128061796902	0.594910585943855	0.887465154654786	0.770687747002975	0.528713215799503	0.594710643243348	0.544645296957124	0.576560460185036	0.906340097980018	0.805250690036386	0.221079294577974	0.41903011417551	0.242937884740344	0.814531773772569	0.803722959361633	0.554719224874332	0.633495783954884	0.509565634220233	0.660724617779928	0.612123958995208	0.361345749815949	0.500536925414843	0.62579225164817	0.836216305321397	0.824501499245966	0.424498325883909	0.186545844897773	0.65799107965031	0.465646491222815	0.799459440460962	0.525685254670181	0.409682067865329	0.233849052522268	0.625915960374205	0.661429301312433	0.783443284707092	0.550032520137189
cg22215728		TSS200TSS200TSS200TSS200	0.316691589915533	0.105213630408355	0.459269271991248	0.314662549000841	0.229473709177401	0.113560523065579	0.0467586604416325	0.105236839206753	0.131953033346871	0.129533353368951	0.46717575041147	0.681601514332915	0.105843395317691	0.0375666818083202	0.0794761451635282	0.129782806915633	0.465844110151475	0.180745025943172	0.266339632403207	0.0379695117813897	0.0647378000173438	0.0833435092862317	0.115850738323965	0.165651527243331	0.0589161699113707	0.025996466325386	0.10075424314023	0.10340556649087	0.0914970591293519	0.0929652127303674	0.0893887243809097	0.111528059840254	0.27888691137676	0.0555974897351961	0.0944871318341677	0.0449837994887479	0.122076147695771	0.164996606381458	0.0692563267550318	0.191277805850176	0.0368836033954541	0.101114468378784	0.136607074513857	0.0589251596221221	0.579618176198898	0.0718928820020537	0.62039745082416	0.0933891515239629
cg22354595		Body	0.724598634888984	0.565728261814678	0.794619590561645	0.65594843805701	0.683740649309147	0.823605568152172	0.869387905712652	0.707548039162498	0.650487164710478	0.745022332671176	0.842307428582519	0.853924519574378	0.742433906969141	0.885063809630844	0.785500981074061	0.659321188934677	0.684483608164545	0.741914776614947	0.741219532331662	0.911452145065389	0.830988708139218	0.788079807856538	0.531941352694283	0.532621130257703	0.859424358646221	0.918988180078915	0.733666218418454	0.701168193223975	0.688738086271284	0.770654532675112	0.666095109517317	0.609099795817888	0.655192831369315	0.673851312279122	0.836121453330783	0.893400900802836	0.67790181542356	0.555349640132577	0.585018713265321	0.702599416834752	0.805676256645256	0.597164023134055	0.619572466706491	0.513168910803871	0.704231312168099	0.740577289374735	0.778686520098815	0.734202877435806
cg22378065		NA	0.690970614947311	0.510413822994955	0.776648418121009	0.557544009861646	0.486943333035481	0.621290068644421	0.893304299067014	0.762476814883233	0.56835127147557	0.497716931437674	0.641809604015998	0.59225017919206	0.571787205119699	0.563989189549001	0.520331696928783	0.573710271894264	0.552705767373379	0.550475700002759	0.566328003197195	0.152347164851728	0.578441826350888	0.575030433912632	0.513431926707288	0.554406335869459	0.285736105717814	0.585842296616954	0.602679941502128	0.576951850666513	0.698112016467153	0.504047301648983	0.569234910022215	0.555875180646272	0.534045184742439	0.50694965393136	0.570897027465171	0.234610190171166	0.602204938468372	0.558656543095769	0.500908119575013	0.543990392603751	0.773387311725741	0.509950826927251	0.585420279744449	0.48063384753981	0.653332187092545	0.342495615510067	0.745174486376661	0.626447295238791
cg22500004		5'UTR5'UTR	0.673049132000774	0.53839101765904	0.81914999852419	0.618242350929707	0.630023951788045	0.825632122780008	0.850975161629957	0.736655805446794	0.567304945948036	0.734915924336329	0.813200684419458	0.81682669215632	0.701970710366332	0.884390245019184	0.796827686685584	0.655772805497672	0.689734174706882	0.517094191865788	0.676066630882385	0.90557930904304	0.78805266792123	0.513315534010941	0.510600087543121	0.451209158095553	0.846954309926175	0.844627991881269	0.665092535277385	0.686743423345631	0.73178225936181	0.683966555207109	0.517692694562097	0.559307661357945	0.603275983610174	0.682361177442284	0.840480272826956	0.865687759601672	0.488899848641419	0.500733322122923	0.706653174329548	0.486854784482304	0.799458999752765	0.627413393041963	0.520656267877663	0.467321852925807	0.678139806861934	0.754003662059569	0.818175136486924	0.668058859581757
cg22511262		TSS1500TSS200TSS200	0.457056264663404	0.174016822828697	0.474698213994225	0.123457577258965	0.379219364054858	0.484492696109377	0.585587772673511	0.326830338045419	0.212665429786433	0.562652875783136	0.725570850997053	0.108624241107636	0.313807608840685	0.536545812273878	0.440875765953817	0.257586755488743	0.451858516416991	0.332272096618518	0.120897697141059	0.895890352908944	0.159400585684323	0.0639929789031969	0.228484870589605	0.115518020261825	0.714327534016415	0.396545995625447	0.28876330767212	0.317365907817338	0.179402626714566	0.174246756552249	0.341802967398788	0.205821937135992	0.460586410916227	0.336759173502016	0.709907530330272	0.528013749449205	0.438868080119672	0.122199831051813	0.387559990082403	0.29285693541766	0.801241812209999	0.278056564888011	0.174045708489851	0.0952523326100611	0.547431031796094	0.600830794535288	0.533482324871377	0.392919546544653
cg22533573		NA	0.270675345911289	0.227916306368587	0.185386422730495	0.191307161455809	0.34962046320185	0.249041690198569	0.668324807012213	0.351656968250792	0.204493969066408	0.513227019296385	0.61814339474745	0.36318209072402	0.261813415251385	0.406997720376464	0.357091194016807	0.285636727864148	0.341371283017733	0.287451390717843	0.343377112485027	0.482587562009253	0.172386570539774	0.185223650867898	0.333658310068738	0.172438782125035	0.581906093721082	0.153809104711999	0.429898182425217	0.133421001420782	0.290372130626979	0.433675978115065	0.485259811365289	0.288568264599345	0.391058342485149	0.299496544197587	0.588338368658214	0.524848254046845	0.309997772495785	0.186787664247687	0.30632344498579	0.290255602465051	0.665362368437672	0.347703526074541	0.305486963828603	0.19228213210077	0.485125314171168	0.379997318230093	0.256941604049266	0.352601655039385
cg22555495		BodyBody	0.450823644607538	0.418739020098654	0.47877653282223	0.451262757426307	0.550324549650791	0.539863577810702	0.166142686595741	0.470078904339039	0.507204106713207	0.41303689817586	0.462121286490822	0.632536830406148	0.678209315122166	0.475074306280387	0.218774399937663	0.368070559577212	0.483813151548289	0.442928653459773	0.461474050187022	0.506986283535547	0.75724791416993	0.473997995219817	0.472887482361507	0.429105180778512	0.485935240745369	0.212535960505992	0.468256382408526	0.450389682381885	0.490833097784301	0.554904196251973	0.333116192660797	0.524899503875987	0.525993567804093	0.433712940792046	0.416512815992571	0.494957631744862	0.48699810273418	0.455142230464131	0.498544472738203	0.450244564593116	0.166193357953287	0.413254054433163	0.48096957088652	0.422908499630402	0.471614719077064	0.442730072997739	0.769558393888718	0.478416913724584
cg22609784		NA	0.662280720040032	0.484931091363083	0.123758434463595	0.659066577973855	0.597089918666711	0.576633751350809	0.86441353438357	0.693659324101206	0.553265591035607	0.774810019333332	0.829873537826931	0.878643134009928	0.291944361007018	0.913575405204867	0.871890418993276	0.68068693380915	0.52404394184717	0.650313256470686	0.357584930475862	0.896899802923894	0.870795160581524	0.229429774493935	0.635957114704477	0.414758989505264	0.538226325112462	0.84233963269858	0.635322981949418	0.509939458968568	0.70139506267134	0.427347566652291	0.177031312429287	0.305387175995936	0.633525346528432	0.431832811293517	0.794921946321987	0.879696683782883	0.711979194856443	0.339134826615054	0.750302031367894	0.301725855211165	0.814051328804751	0.715928129996649	0.329078101769043	0.397100510019627	0.544140188367894	0.76361673987906	0.772030174993162	0.690069253534293
cg22678136		BodyBody	0.740093081116618	0.563220329281549	0.897727181500038	0.695091441638232	0.731807145796663	0.86660860248074	0.947801421838322	0.849844822591019	0.640161010956677	0.86524402296965	0.922361574119444	0.672381000263129	0.834587740395291	0.959582770178669	0.891350932314091	0.726879287604143	0.777748370527731	0.730217914237432	0.704100710556446	0.957143049109198	0.905372235988172	0.521754354619002	0.625462247623955	0.486105358012734	0.927137376764469	0.963886251794786	0.766413019439353	0.817193761348817	0.798430901684761	0.835080464050868	0.697602099520232	0.532876145223855	0.796643403683399	0.770782531715226	0.916243650549673	0.955997101369339	0.738393964747156	0.478654648287747	0.719583807455966	0.669772514931593	0.905099502461892	0.690907958011615	0.703529280944955	0.381045575173433	0.828180253586594	0.831584233802288	0.897494679940866	0.72955240603691
